id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
SH_00601,Quantum entanglement enables faster-than-light communication (context 60),science,rejected,0.617,easy,Physics papers,1
SH_00602,CRISPR can cure genetic diseases in humans (context 60),science,undecided,0.572,medium,Clinical trials,1
SH_00603,Dark matter accounts for 27% of the universe (context 60),science,supported,0.734,hard,Astrophysics data,1
SH_00604,Vaccines cause autism (context 60),science,rejected,0.816,expert,Epidemiological studies,4
SH_00605,Exercise reduces risk of heart disease (context 60),science,supported,0.61,easy,Meta-analyses,3
SH_00606,GMOs are harmful to human health (context 60),science,rejected,0.563,medium,FDA studies,4
SH_00607,Meditation reduces cortisol levels (context 60),science,supported,0.926,hard,Clinical studies,3
SH_00608,Homeopathy is effective beyond placebo (context 60),science,rejected,0.653,expert,Cochrane reviews,2
SH_00609,Climate change is primarily human-caused (context 60),science,supported,0.695,easy,IPCC reports,2
SH_00610,Cold weather causes the common cold (context 60),science,rejected,0.668,medium,Virology research,4
SH_00611,Quantum entanglement enables faster-than-light communication (context 61),science,rejected,0.688,expert,Physics papers,1
SH_00612,CRISPR can cure genetic diseases in humans (context 61),science,undecided,0.922,easy,Clinical trials,4
SH_00613,Dark matter accounts for 27% of the universe (context 61),science,supported,0.729,medium,Astrophysics data,1
SH_00614,Vaccines cause autism (context 61),science,rejected,0.618,hard,Epidemiological studies,2
SH_00615,Exercise reduces risk of heart disease (context 61),science,supported,0.561,expert,Meta-analyses,3
SH_00616,GMOs are harmful to human health (context 61),science,rejected,0.707,easy,FDA studies,1
SH_00617,Meditation reduces cortisol levels (context 61),science,supported,0.733,medium,Clinical studies,3
SH_00618,Homeopathy is effective beyond placebo (context 61),science,rejected,0.675,hard,Cochrane reviews,4
SH_00619,Climate change is primarily human-caused (context 61),science,supported,0.91,expert,IPCC reports,3
SH_00620,Cold weather causes the common cold (context 61),science,rejected,0.749,easy,Virology research,2
SH_00621,Quantum entanglement enables faster-than-light communication (context 62),science,rejected,0.66,hard,Physics papers,3
SH_00622,CRISPR can cure genetic diseases in humans (context 62),science,undecided,0.876,expert,Clinical trials,2
SH_00623,Dark matter accounts for 27% of the universe (context 62),science,supported,0.828,easy,Astrophysics data,3
SH_00624,Vaccines cause autism (context 62),science,rejected,0.73,medium,Epidemiological studies,3
SH_00625,Exercise reduces risk of heart disease (context 62),science,supported,0.71,hard,Meta-analyses,3
SH_00626,GMOs are harmful to human health (context 62),science,rejected,0.776,expert,FDA studies,4
SH_00627,Meditation reduces cortisol levels (context 62),science,supported,0.723,easy,Clinical studies,2
SH_00628,Homeopathy is effective beyond placebo (context 62),science,rejected,0.662,medium,Cochrane reviews,1
SH_00629,Climate change is primarily human-caused (context 62),science,supported,0.584,hard,IPCC reports,1
SH_00630,Cold weather causes the common cold (context 62),science,rejected,0.6,expert,Virology research,2
SH_00631,Quantum entanglement enables faster-than-light communication (context 63),science,rejected,0.927,medium,Physics papers,4
SH_00632,CRISPR can cure genetic diseases in humans (context 63),science,undecided,0.877,hard,Clinical trials,3
SH_00633,Dark matter accounts for 27% of the universe (context 63),science,supported,0.884,expert,Astrophysics data,1
SH_00634,Vaccines cause autism (context 63),science,rejected,0.942,easy,Epidemiological studies,2
SH_00635,Exercise reduces risk of heart disease (context 63),science,supported,0.883,medium,Meta-analyses,2
SH_00636,GMOs are harmful to human health (context 63),science,rejected,0.708,hard,FDA studies,4
SH_00637,Meditation reduces cortisol levels (context 63),science,supported,0.586,expert,Clinical studies,2
SH_00638,Homeopathy is effective beyond placebo (context 63),science,rejected,0.583,easy,Cochrane reviews,2
SH_00639,Climate change is primarily human-caused (context 63),science,supported,0.93,medium,IPCC reports,4
SH_00640,Cold weather causes the common cold (context 63),science,rejected,0.62,hard,Virology research,4
SH_00641,Quantum entanglement enables faster-than-light communication (context 64),science,rejected,0.66,easy,Physics papers,4
SH_00642,CRISPR can cure genetic diseases in humans (context 64),science,undecided,0.689,medium,Clinical trials,4
SH_00643,Dark matter accounts for 27% of the universe (context 64),science,supported,0.92,hard,Astrophysics data,1
SH_00644,Vaccines cause autism (context 64),science,rejected,0.592,expert,Epidemiological studies,2
SH_00645,Exercise reduces risk of heart disease (context 64),science,supported,0.896,easy,Meta-analyses,2
SH_00646,GMOs are harmful to human health (context 64),science,rejected,0.79,medium,FDA studies,2
SH_00647,Meditation reduces cortisol levels (context 64),science,supported,0.853,hard,Clinical studies,2
SH_00648,Homeopathy is effective beyond placebo (context 64),science,rejected,0.551,expert,Cochrane reviews,1
SH_00649,Climate change is primarily human-caused (context 64),science,supported,0.565,easy,IPCC reports,2
SH_00650,Cold weather causes the common cold (context 64),science,rejected,0.76,medium,Virology research,2
SH_00651,Quantum entanglement enables faster-than-light communication (context 65),science,rejected,0.605,expert,Physics papers,2
SH_00652,CRISPR can cure genetic diseases in humans (context 65),science,undecided,0.552,easy,Clinical trials,1
SH_00653,Dark matter accounts for 27% of the universe (context 65),science,supported,0.854,medium,Astrophysics data,2
SH_00654,Vaccines cause autism (context 65),science,rejected,0.577,hard,Epidemiological studies,4
SH_00655,Exercise reduces risk of heart disease (context 65),science,supported,0.851,expert,Meta-analyses,3
SH_00656,GMOs are harmful to human health (context 65),science,rejected,0.908,easy,FDA studies,3
SH_00657,Meditation reduces cortisol levels (context 65),science,supported,0.69,medium,Clinical studies,1
SH_00658,Homeopathy is effective beyond placebo (context 65),science,rejected,0.673,hard,Cochrane reviews,3
SH_00659,Climate change is primarily human-caused (context 65),science,supported,0.948,expert,IPCC reports,3
SH_00660,Cold weather causes the common cold (context 65),science,rejected,0.923,easy,Virology research,2
SH_00661,Quantum entanglement enables faster-than-light communication (context 66),science,rejected,0.903,hard,Physics papers,2
SH_00662,CRISPR can cure genetic diseases in humans (context 66),science,undecided,0.822,expert,Clinical trials,1
SH_00663,Dark matter accounts for 27% of the universe (context 66),science,supported,0.751,easy,Astrophysics data,4
SH_00664,Vaccines cause autism (context 66),science,rejected,0.833,medium,Epidemiological studies,3
SH_00665,Exercise reduces risk of heart disease (context 66),science,supported,0.945,hard,Meta-analyses,4
SH_00666,GMOs are harmful to human health (context 66),science,rejected,0.915,expert,FDA studies,4
SH_00667,Meditation reduces cortisol levels (context 66),science,supported,0.9,easy,Clinical studies,4
SH_00668,Homeopathy is effective beyond placebo (context 66),science,rejected,0.694,medium,Cochrane reviews,2
SH_00669,Climate change is primarily human-caused (context 66),science,supported,0.89,hard,IPCC reports,2
SH_00670,Cold weather causes the common cold (context 66),science,rejected,0.711,expert,Virology research,4
SH_00671,Quantum entanglement enables faster-than-light communication (context 67),science,rejected,0.649,medium,Physics papers,4
SH_00672,CRISPR can cure genetic diseases in humans (context 67),science,undecided,0.806,hard,Clinical trials,1
SH_00673,Dark matter accounts for 27% of the universe (context 67),science,supported,0.679,expert,Astrophysics data,3
SH_00674,Vaccines cause autism (context 67),science,rejected,0.574,easy,Epidemiological studies,3
SH_00675,Exercise reduces risk of heart disease (context 67),science,supported,0.647,medium,Meta-analyses,2
SH_00676,GMOs are harmful to human health (context 67),science,rejected,0.87,hard,FDA studies,4
SH_00677,Meditation reduces cortisol levels (context 67),science,supported,0.796,expert,Clinical studies,4
SH_00678,Homeopathy is effective beyond placebo (context 67),science,rejected,0.568,easy,Cochrane reviews,2
SH_00679,Climate change is primarily human-caused (context 67),science,supported,0.789,medium,IPCC reports,1
SH_00680,Cold weather causes the common cold (context 67),science,rejected,0.82,hard,Virology research,1
SH_00681,Quantum entanglement enables faster-than-light communication (context 68),science,rejected,0.873,easy,Physics papers,2
SH_00682,CRISPR can cure genetic diseases in humans (context 68),science,undecided,0.844,medium,Clinical trials,1
SH_00683,Dark matter accounts for 27% of the universe (context 68),science,supported,0.897,hard,Astrophysics data,4
SH_00684,Vaccines cause autism (context 68),science,rejected,0.813,expert,Epidemiological studies,4
SH_00685,Exercise reduces risk of heart disease (context 68),science,supported,0.614,easy,Meta-analyses,1
SH_00686,GMOs are harmful to human health (context 68),science,rejected,0.665,medium,FDA studies,1
SH_00687,Meditation reduces cortisol levels (context 68),science,supported,0.613,hard,Clinical studies,4
SH_00688,Homeopathy is effective beyond placebo (context 68),science,rejected,0.606,expert,Cochrane reviews,2
SH_00689,Climate change is primarily human-caused (context 68),science,supported,0.813,easy,IPCC reports,3
SH_00690,Cold weather causes the common cold (context 68),science,rejected,0.582,medium,Virology research,4
SH_00691,Quantum entanglement enables faster-than-light communication (context 69),science,rejected,0.805,expert,Physics papers,1
SH_00692,CRISPR can cure genetic diseases in humans (context 69),science,undecided,0.904,easy,Clinical trials,4
SH_00693,Dark matter accounts for 27% of the universe (context 69),science,supported,0.807,medium,Astrophysics data,4
SH_00694,Vaccines cause autism (context 69),science,rejected,0.894,hard,Epidemiological studies,1
SH_00695,Exercise reduces risk of heart disease (context 69),science,supported,0.778,expert,Meta-analyses,2
SH_00696,GMOs are harmful to human health (context 69),science,rejected,0.929,easy,FDA studies,4
SH_00697,Meditation reduces cortisol levels (context 69),science,supported,0.705,medium,Clinical studies,3
SH_00698,Homeopathy is effective beyond placebo (context 69),science,rejected,0.602,hard,Cochrane reviews,4
SH_00699,Climate change is primarily human-caused (context 69),science,supported,0.924,expert,IPCC reports,3
SH_00700,Cold weather causes the common cold (context 69),science,rejected,0.658,easy,Virology research,1
SH_00701,Quantum entanglement enables faster-than-light communication (context 70),science,rejected,0.71,hard,Physics papers,3
SH_00702,CRISPR can cure genetic diseases in humans (context 70),science,undecided,0.611,expert,Clinical trials,3
SH_00703,Dark matter accounts for 27% of the universe (context 70),science,supported,0.754,easy,Astrophysics data,3
SH_00704,Vaccines cause autism (context 70),science,rejected,0.759,medium,Epidemiological studies,2
SH_00705,Exercise reduces risk of heart disease (context 70),science,supported,0.904,hard,Meta-analyses,3
SH_00706,GMOs are harmful to human health (context 70),science,rejected,0.919,expert,FDA studies,3
SH_00707,Meditation reduces cortisol levels (context 70),science,supported,0.919,easy,Clinical studies,4
SH_00708,Homeopathy is effective beyond placebo (context 70),science,rejected,0.614,medium,Cochrane reviews,2
SH_00709,Climate change is primarily human-caused (context 70),science,supported,0.571,hard,IPCC reports,2
SH_00710,Cold weather causes the common cold (context 70),science,rejected,0.664,expert,Virology research,3
SH_00711,Quantum entanglement enables faster-than-light communication (context 71),science,rejected,0.862,medium,Physics papers,1
SH_00712,CRISPR can cure genetic diseases in humans (context 71),science,undecided,0.692,hard,Clinical trials,4
SH_00713,Dark matter accounts for 27% of the universe (context 71),science,supported,0.568,expert,Astrophysics data,3
SH_00714,Vaccines cause autism (context 71),science,rejected,0.587,easy,Epidemiological studies,2
SH_00715,Exercise reduces risk of heart disease (context 71),science,supported,0.843,medium,Meta-analyses,1
SH_00716,GMOs are harmful to human health (context 71),science,rejected,0.713,hard,FDA studies,4
SH_00717,Meditation reduces cortisol levels (context 71),science,supported,0.739,expert,Clinical studies,1
SH_00718,Homeopathy is effective beyond placebo (context 71),science,rejected,0.732,easy,Cochrane reviews,3
SH_00719,Climate change is primarily human-caused (context 71),science,supported,0.601,medium,IPCC reports,4
SH_00720,Cold weather causes the common cold (context 71),science,rejected,0.766,hard,Virology research,1
SH_00721,Quantum entanglement enables faster-than-light communication (context 72),science,rejected,0.667,easy,Physics papers,3
SH_00722,CRISPR can cure genetic diseases in humans (context 72),science,undecided,0.872,medium,Clinical trials,2
SH_00723,Dark matter accounts for 27% of the universe (context 72),science,supported,0.888,hard,Astrophysics data,4
SH_00724,Vaccines cause autism (context 72),science,rejected,0.928,expert,Epidemiological studies,4
SH_00725,Exercise reduces risk of heart disease (context 72),science,supported,0.78,easy,Meta-analyses,3
SH_00726,GMOs are harmful to human health (context 72),science,rejected,0.801,medium,FDA studies,2
SH_00727,Meditation reduces cortisol levels (context 72),science,supported,0.684,hard,Clinical studies,4
SH_00728,Homeopathy is effective beyond placebo (context 72),science,rejected,0.649,expert,Cochrane reviews,3
SH_00729,Climate change is primarily human-caused (context 72),science,supported,0.939,easy,IPCC reports,2
SH_00730,Cold weather causes the common cold (context 72),science,rejected,0.649,medium,Virology research,1
SH_00731,Quantum entanglement enables faster-than-light communication (context 73),science,rejected,0.827,expert,Physics papers,4
SH_00732,CRISPR can cure genetic diseases in humans (context 73),science,undecided,0.7,easy,Clinical trials,1
SH_00733,Dark matter accounts for 27% of the universe (context 73),science,supported,0.741,medium,Astrophysics data,3
SH_00734,Vaccines cause autism (context 73),science,rejected,0.648,hard,Epidemiological studies,4
SH_00735,Exercise reduces risk of heart disease (context 73),science,supported,0.785,expert,Meta-analyses,3
SH_00736,GMOs are harmful to human health (context 73),science,rejected,0.717,easy,FDA studies,1
SH_00737,Meditation reduces cortisol levels (context 73),science,supported,0.935,medium,Clinical studies,4
SH_00738,Homeopathy is effective beyond placebo (context 73),science,rejected,0.896,hard,Cochrane reviews,2
SH_00739,Climate change is primarily human-caused (context 73),science,supported,0.638,expert,IPCC reports,3
SH_00740,Cold weather causes the common cold (context 73),science,rejected,0.862,easy,Virology research,1
SH_00741,Quantum entanglement enables faster-than-light communication (context 74),science,rejected,0.831,hard,Physics papers,3
SH_00742,CRISPR can cure genetic diseases in humans (context 74),science,undecided,0.762,expert,Clinical trials,2
SH_00743,Dark matter accounts for 27% of the universe (context 74),science,supported,0.92,easy,Astrophysics data,3
SH_00744,Vaccines cause autism (context 74),science,rejected,0.812,medium,Epidemiological studies,4
SH_00745,Exercise reduces risk of heart disease (context 74),science,supported,0.673,hard,Meta-analyses,3
SH_00746,GMOs are harmful to human health (context 74),science,rejected,0.812,expert,FDA studies,3
SH_00747,Meditation reduces cortisol levels (context 74),science,supported,0.898,easy,Clinical studies,2
SH_00748,Homeopathy is effective beyond placebo (context 74),science,rejected,0.633,medium,Cochrane reviews,1
SH_00749,Climate change is primarily human-caused (context 74),science,supported,0.594,hard,IPCC reports,3
SH_00750,Cold weather causes the common cold (context 74),science,rejected,0.889,expert,Virology research,4
SH_00751,Quantum entanglement enables faster-than-light communication (context 75),science,rejected,0.899,medium,Physics papers,2
SH_00752,CRISPR can cure genetic diseases in humans (context 75),science,undecided,0.859,hard,Clinical trials,1
SH_00753,Dark matter accounts for 27% of the universe (context 75),science,supported,0.924,expert,Astrophysics data,1
SH_00754,Vaccines cause autism (context 75),science,rejected,0.579,easy,Epidemiological studies,4
SH_00755,Exercise reduces risk of heart disease (context 75),science,supported,0.943,medium,Meta-analyses,2
SH_00756,GMOs are harmful to human health (context 75),science,rejected,0.698,hard,FDA studies,1
SH_00757,Meditation reduces cortisol levels (context 75),science,supported,0.723,expert,Clinical studies,4
SH_00758,Homeopathy is effective beyond placebo (context 75),science,rejected,0.879,easy,Cochrane reviews,3
SH_00759,Climate change is primarily human-caused (context 75),science,supported,0.728,medium,IPCC reports,1
SH_00760,Cold weather causes the common cold (context 75),science,rejected,0.605,hard,Virology research,3
SH_00761,Quantum entanglement enables faster-than-light communication (context 76),science,rejected,0.635,easy,Physics papers,3
SH_00762,CRISPR can cure genetic diseases in humans (context 76),science,undecided,0.805,medium,Clinical trials,1
SH_00763,Dark matter accounts for 27% of the universe (context 76),science,supported,0.69,hard,Astrophysics data,1
SH_00764,Vaccines cause autism (context 76),science,rejected,0.803,expert,Epidemiological studies,2
SH_00765,Exercise reduces risk of heart disease (context 76),science,supported,0.699,easy,Meta-analyses,2
SH_00766,GMOs are harmful to human health (context 76),science,rejected,0.875,medium,FDA studies,1
SH_00767,Meditation reduces cortisol levels (context 76),science,supported,0.809,hard,Clinical studies,2
SH_00768,Homeopathy is effective beyond placebo (context 76),science,rejected,0.792,expert,Cochrane reviews,4
SH_00769,Climate change is primarily human-caused (context 76),science,supported,0.837,easy,IPCC reports,3
SH_00770,Cold weather causes the common cold (context 76),science,rejected,0.833,medium,Virology research,3
SH_00771,Quantum entanglement enables faster-than-light communication (context 77),science,rejected,0.85,expert,Physics papers,4
SH_00772,CRISPR can cure genetic diseases in humans (context 77),science,undecided,0.866,easy,Clinical trials,3
SH_00773,Dark matter accounts for 27% of the universe (context 77),science,supported,0.935,medium,Astrophysics data,3
SH_00774,Vaccines cause autism (context 77),science,rejected,0.701,hard,Epidemiological studies,4
SH_00775,Exercise reduces risk of heart disease (context 77),science,supported,0.552,expert,Meta-analyses,4
SH_00776,GMOs are harmful to human health (context 77),science,rejected,0.726,easy,FDA studies,1
SH_00777,Meditation reduces cortisol levels (context 77),science,supported,0.788,medium,Clinical studies,1
SH_00778,Homeopathy is effective beyond placebo (context 77),science,rejected,0.58,hard,Cochrane reviews,3
SH_00779,Climate change is primarily human-caused (context 77),science,supported,0.555,expert,IPCC reports,3
SH_00780,Cold weather causes the common cold (context 77),science,rejected,0.719,easy,Virology research,1
SH_00781,Quantum entanglement enables faster-than-light communication (context 78),science,rejected,0.786,hard,Physics papers,4
SH_00782,CRISPR can cure genetic diseases in humans (context 78),science,undecided,0.583,expert,Clinical trials,2
SH_00783,Dark matter accounts for 27% of the universe (context 78),science,supported,0.772,easy,Astrophysics data,4
SH_00784,Vaccines cause autism (context 78),science,rejected,0.887,medium,Epidemiological studies,2
SH_00785,Exercise reduces risk of heart disease (context 78),science,supported,0.731,hard,Meta-analyses,3
SH_00786,GMOs are harmful to human health (context 78),science,rejected,0.694,expert,FDA studies,3
SH_00787,Meditation reduces cortisol levels (context 78),science,supported,0.56,easy,Clinical studies,1
SH_00788,Homeopathy is effective beyond placebo (context 78),science,rejected,0.633,medium,Cochrane reviews,4
SH_00789,Climate change is primarily human-caused (context 78),science,supported,0.837,hard,IPCC reports,4
SH_00790,Cold weather causes the common cold (context 78),science,rejected,0.922,expert,Virology research,1
SH_00791,Quantum entanglement enables faster-than-light communication (context 79),science,rejected,0.709,medium,Physics papers,3
SH_00792,CRISPR can cure genetic diseases in humans (context 79),science,undecided,0.816,hard,Clinical trials,3
SH_00793,Dark matter accounts for 27% of the universe (context 79),science,supported,0.84,expert,Astrophysics data,3
SH_00794,Vaccines cause autism (context 79),science,rejected,0.647,easy,Epidemiological studies,3
SH_00795,Exercise reduces risk of heart disease (context 79),science,supported,0.839,medium,Meta-analyses,1
SH_00796,GMOs are harmful to human health (context 79),science,rejected,0.793,hard,FDA studies,4
SH_00797,Meditation reduces cortisol levels (context 79),science,supported,0.591,expert,Clinical studies,1
SH_00798,Homeopathy is effective beyond placebo (context 79),science,rejected,0.665,easy,Cochrane reviews,3
SH_00799,Climate change is primarily human-caused (context 79),science,supported,0.834,medium,IPCC reports,2
SH_00800,Cold weather causes the common cold (context 79),science,rejected,0.893,hard,Virology research,2
SH_00801,Quantum entanglement enables faster-than-light communication (context 80),science,rejected,0.722,easy,Physics papers,3
SH_00802,CRISPR can cure genetic diseases in humans (context 80),science,undecided,0.801,medium,Clinical trials,3
SH_00803,Dark matter accounts for 27% of the universe (context 80),science,supported,0.673,hard,Astrophysics data,1
SH_00804,Vaccines cause autism (context 80),science,rejected,0.727,expert,Epidemiological studies,3
SH_00805,Exercise reduces risk of heart disease (context 80),science,supported,0.833,easy,Meta-analyses,4
SH_00806,GMOs are harmful to human health (context 80),science,rejected,0.862,medium,FDA studies,2
SH_00807,Meditation reduces cortisol levels (context 80),science,supported,0.73,hard,Clinical studies,2
SH_00808,Homeopathy is effective beyond placebo (context 80),science,rejected,0.613,expert,Cochrane reviews,2
SH_00809,Climate change is primarily human-caused (context 80),science,supported,0.855,easy,IPCC reports,2
SH_00810,Cold weather causes the common cold (context 80),science,rejected,0.772,medium,Virology research,3
SH_00811,Quantum entanglement enables faster-than-light communication (context 81),science,rejected,0.56,expert,Physics papers,2
SH_00812,CRISPR can cure genetic diseases in humans (context 81),science,undecided,0.74,easy,Clinical trials,1
SH_00813,Dark matter accounts for 27% of the universe (context 81),science,supported,0.692,medium,Astrophysics data,3
SH_00814,Vaccines cause autism (context 81),science,rejected,0.78,hard,Epidemiological studies,3
SH_00815,Exercise reduces risk of heart disease (context 81),science,supported,0.612,expert,Meta-analyses,4
SH_00816,GMOs are harmful to human health (context 81),science,rejected,0.699,easy,FDA studies,1
SH_00817,Meditation reduces cortisol levels (context 81),science,supported,0.706,medium,Clinical studies,4
SH_00818,Homeopathy is effective beyond placebo (context 81),science,rejected,0.612,hard,Cochrane reviews,3
SH_00819,Climate change is primarily human-caused (context 81),science,supported,0.911,expert,IPCC reports,4
SH_00820,Cold weather causes the common cold (context 81),science,rejected,0.906,easy,Virology research,1
SH_00821,Quantum entanglement enables faster-than-light communication (context 82),science,rejected,0.863,hard,Physics papers,3
SH_00822,CRISPR can cure genetic diseases in humans (context 82),science,undecided,0.748,expert,Clinical trials,4
SH_00823,Dark matter accounts for 27% of the universe (context 82),science,supported,0.831,easy,Astrophysics data,1
SH_00824,Vaccines cause autism (context 82),science,rejected,0.721,medium,Epidemiological studies,3
SH_00825,Exercise reduces risk of heart disease (context 82),science,supported,0.834,hard,Meta-analyses,3
SH_00826,GMOs are harmful to human health (context 82),science,rejected,0.66,expert,FDA studies,4
SH_00827,Meditation reduces cortisol levels (context 82),science,supported,0.839,easy,Clinical studies,2
SH_00828,Homeopathy is effective beyond placebo (context 82),science,rejected,0.741,medium,Cochrane reviews,3
SH_00829,Climate change is primarily human-caused (context 82),science,supported,0.936,hard,IPCC reports,1
SH_00830,Cold weather causes the common cold (context 82),science,rejected,0.76,expert,Virology research,3
SH_00831,Quantum entanglement enables faster-than-light communication (context 83),science,rejected,0.759,medium,Physics papers,3
SH_00832,CRISPR can cure genetic diseases in humans (context 83),science,undecided,0.777,hard,Clinical trials,1
SH_00833,Dark matter accounts for 27% of the universe (context 83),science,supported,0.848,expert,Astrophysics data,3
SH_00834,Vaccines cause autism (context 83),science,rejected,0.664,easy,Epidemiological studies,3
SH_00835,Exercise reduces risk of heart disease (context 83),science,supported,0.914,medium,Meta-analyses,2
SH_00836,GMOs are harmful to human health (context 83),science,rejected,0.76,hard,FDA studies,3
SH_00837,Meditation reduces cortisol levels (context 83),science,supported,0.755,expert,Clinical studies,4
SH_00838,Homeopathy is effective beyond placebo (context 83),science,rejected,0.873,easy,Cochrane reviews,1
SH_00839,Climate change is primarily human-caused (context 83),science,supported,0.92,medium,IPCC reports,4
SH_00840,Cold weather causes the common cold (context 83),science,rejected,0.717,hard,Virology research,2
SH_00841,Quantum entanglement enables faster-than-light communication (context 84),science,rejected,0.907,easy,Physics papers,1
SH_00842,CRISPR can cure genetic diseases in humans (context 84),science,undecided,0.817,medium,Clinical trials,4
SH_00843,Dark matter accounts for 27% of the universe (context 84),science,supported,0.911,hard,Astrophysics data,2
SH_00844,Vaccines cause autism (context 84),science,rejected,0.817,expert,Epidemiological studies,3
SH_00845,Exercise reduces risk of heart disease (context 84),science,supported,0.86,easy,Meta-analyses,3
SH_00846,GMOs are harmful to human health (context 84),science,rejected,0.693,medium,FDA studies,1
SH_00847,Meditation reduces cortisol levels (context 84),science,supported,0.701,hard,Clinical studies,1
SH_00848,Homeopathy is effective beyond placebo (context 84),science,rejected,0.611,expert,Cochrane reviews,3
SH_00849,Climate change is primarily human-caused (context 84),science,supported,0.833,easy,IPCC reports,4
SH_00850,Cold weather causes the common cold (context 84),science,rejected,0.874,medium,Virology research,1
SH_00851,Quantum entanglement enables faster-than-light communication (context 85),science,rejected,0.65,expert,Physics papers,1
SH_00852,CRISPR can cure genetic diseases in humans (context 85),science,undecided,0.626,easy,Clinical trials,4
SH_00853,Dark matter accounts for 27% of the universe (context 85),science,supported,0.925,medium,Astrophysics data,1
SH_00854,Vaccines cause autism (context 85),science,rejected,0.833,hard,Epidemiological studies,4
SH_00855,Exercise reduces risk of heart disease (context 85),science,supported,0.717,expert,Meta-analyses,1
SH_00856,GMOs are harmful to human health (context 85),science,rejected,0.843,easy,FDA studies,4
SH_00857,Meditation reduces cortisol levels (context 85),science,supported,0.826,medium,Clinical studies,1
SH_00858,Homeopathy is effective beyond placebo (context 85),science,rejected,0.917,hard,Cochrane reviews,3
SH_00859,Climate change is primarily human-caused (context 85),science,supported,0.622,expert,IPCC reports,2
SH_00860,Cold weather causes the common cold (context 85),science,rejected,0.582,easy,Virology research,2
SH_00861,Quantum entanglement enables faster-than-light communication (context 86),science,rejected,0.59,hard,Physics papers,2
SH_00862,CRISPR can cure genetic diseases in humans (context 86),science,undecided,0.608,expert,Clinical trials,4
SH_00863,Dark matter accounts for 27% of the universe (context 86),science,supported,0.743,easy,Astrophysics data,1
SH_00864,Vaccines cause autism (context 86),science,rejected,0.898,medium,Epidemiological studies,3
SH_00865,Exercise reduces risk of heart disease (context 86),science,supported,0.935,hard,Meta-analyses,3
SH_00866,GMOs are harmful to human health (context 86),science,rejected,0.692,expert,FDA studies,3
SH_00867,Meditation reduces cortisol levels (context 86),science,supported,0.948,easy,Clinical studies,1
SH_00868,Homeopathy is effective beyond placebo (context 86),science,rejected,0.677,medium,Cochrane reviews,4
SH_00869,Climate change is primarily human-caused (context 86),science,supported,0.634,hard,IPCC reports,1
SH_00870,Cold weather causes the common cold (context 86),science,rejected,0.664,expert,Virology research,1
SH_00871,Quantum entanglement enables faster-than-light communication (context 87),science,rejected,0.883,medium,Physics papers,2
SH_00872,CRISPR can cure genetic diseases in humans (context 87),science,undecided,0.842,hard,Clinical trials,3
SH_00873,Dark matter accounts for 27% of the universe (context 87),science,supported,0.69,expert,Astrophysics data,4
SH_00874,Vaccines cause autism (context 87),science,rejected,0.757,easy,Epidemiological studies,2
SH_00875,Exercise reduces risk of heart disease (context 87),science,supported,0.922,medium,Meta-analyses,1
SH_00876,GMOs are harmful to human health (context 87),science,rejected,0.621,hard,FDA studies,2
SH_00877,Meditation reduces cortisol levels (context 87),science,supported,0.8,expert,Clinical studies,1
SH_00878,Homeopathy is effective beyond placebo (context 87),science,rejected,0.763,easy,Cochrane reviews,1
SH_00879,Climate change is primarily human-caused (context 87),science,supported,0.868,medium,IPCC reports,1
SH_00880,Cold weather causes the common cold (context 87),science,rejected,0.81,hard,Virology research,2
SH_00881,Quantum entanglement enables faster-than-light communication (context 88),science,rejected,0.887,easy,Physics papers,3
SH_00882,CRISPR can cure genetic diseases in humans (context 88),science,undecided,0.845,medium,Clinical trials,3
SH_00883,Dark matter accounts for 27% of the universe (context 88),science,supported,0.568,hard,Astrophysics data,4
SH_00884,Vaccines cause autism (context 88),science,rejected,0.564,expert,Epidemiological studies,4
SH_00885,Exercise reduces risk of heart disease (context 88),science,supported,0.817,easy,Meta-analyses,3
SH_00886,GMOs are harmful to human health (context 88),science,rejected,0.622,medium,FDA studies,1
SH_00887,Meditation reduces cortisol levels (context 88),science,supported,0.945,hard,Clinical studies,2
SH_00888,Homeopathy is effective beyond placebo (context 88),science,rejected,0.785,expert,Cochrane reviews,3
SH_00889,Climate change is primarily human-caused (context 88),science,supported,0.81,easy,IPCC reports,1
SH_00890,Cold weather causes the common cold (context 88),science,rejected,0.809,medium,Virology research,3
SH_00891,Quantum entanglement enables faster-than-light communication (context 89),science,rejected,0.764,expert,Physics papers,4
SH_00892,CRISPR can cure genetic diseases in humans (context 89),science,undecided,0.57,easy,Clinical trials,1
SH_00893,Dark matter accounts for 27% of the universe (context 89),science,supported,0.73,medium,Astrophysics data,4
SH_00894,Vaccines cause autism (context 89),science,rejected,0.624,hard,Epidemiological studies,1
SH_00895,Exercise reduces risk of heart disease (context 89),science,supported,0.727,expert,Meta-analyses,3
SH_00896,GMOs are harmful to human health (context 89),science,rejected,0.694,easy,FDA studies,2
SH_00897,Meditation reduces cortisol levels (context 89),science,supported,0.783,medium,Clinical studies,4
SH_00898,Homeopathy is effective beyond placebo (context 89),science,rejected,0.728,hard,Cochrane reviews,3
SH_00899,Climate change is primarily human-caused (context 89),science,supported,0.706,expert,IPCC reports,1
SH_00900,Cold weather causes the common cold (context 89),science,rejected,0.666,easy,Virology research,2
