id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
FC_00001,The Earth is round,general,supported,0.7457245325549323,easy,Scientific consensus; textbook references,3
FC_00499,Mount Everest is the tallest mountain on Earth - variation 49,general,supported,0.9051830030115882,medium,Scientific consensus; textbook references,3
FC_00500,The Amazon is the longest river in the world - variation 49,general,rejected,0.7280965987561084,medium,Scientific consensus; textbook references,1
FC_00501,The Earth is round - variation 50,general,supported,0.830371088527381,hard,Scientific consensus; textbook references,3
FC_00502,Water boils at 100°C at sea level - variation 50,general,supported,0.7178828206110462,hard,Scientific consensus; textbook references,3
FC_00503,The Great Wall of China is visible from space - variation 50,general,rejected,0.905848391700403,hard,Scientific consensus; textbook references,2
FC_00504,Humans use only 10% of their brain - variation 50,general,rejected,0.8998223397813607,hard,Scientific consensus; textbook references,1
FC_00505,Lightning never strikes the same place twice - variation 50,general,rejected,0.6784201336736126,hard,Scientific consensus; textbook references,2
FC_00506,The Sun is a star - variation 50,general,supported,0.8867361931209692,hard,Scientific consensus; textbook references,1
FC_00507,Goldfish have a 3-second memory - variation 50,general,rejected,0.6470484025810883,hard,Scientific consensus; textbook references,2
FC_00508,Bats are blind - variation 50,general,rejected,0.7613630491444057,hard,Scientific consensus; textbook references,2
FC_00509,Mount Everest is the tallest mountain on Earth - variation 50,general,supported,0.9292208351110955,hard,Scientific consensus; textbook references,1
FC_00510,The Amazon is the longest river in the world - variation 50,general,rejected,0.616518651739304,hard,Scientific consensus; textbook references,2
FC_00511,The Earth is round - variation 51,general,supported,0.6228885605478555,expert,Scientific consensus; textbook references,3
FC_00512,Water boils at 100°C at sea level - variation 51,general,supported,0.9318894447200241,expert,Scientific consensus; textbook references,3
FC_00513,The Great Wall of China is visible from space - variation 51,general,rejected,0.9394152883092066,expert,Scientific consensus; textbook references,1
FC_00514,Humans use only 10% of their brain - variation 51,general,rejected,0.7658261661973116,expert,Scientific consensus; textbook references,3
FC_00515,Lightning never strikes the same place twice - variation 51,general,rejected,0.9091114158894023,expert,Scientific consensus; textbook references,3
FC_00516,The Sun is a star - variation 51,general,supported,0.9406129865982715,expert,Scientific consensus; textbook references,2
FC_00517,Goldfish have a 3-second memory - variation 51,general,rejected,0.8662157068989771,expert,Scientific consensus; textbook references,3
FC_00518,Bats are blind - variation 51,general,rejected,0.761689906710634,expert,Scientific consensus; textbook references,1
FC_00519,Mount Everest is the tallest mountain on Earth - variation 51,general,supported,0.6773670279918272,expert,Scientific consensus; textbook references,2
FC_00520,The Amazon is the longest river in the world - variation 51,general,rejected,0.623248323855222,expert,Scientific consensus; textbook references,3
FC_00521,The Earth is round - variation 52,general,supported,0.8427735224791796,easy,Scientific consensus; textbook references,2
FC_00522,Water boils at 100°C at sea level - variation 52,general,supported,0.6303345694033202,easy,Scientific consensus; textbook references,1
FC_00523,The Great Wall of China is visible from space - variation 52,general,rejected,0.7069966674943556,easy,Scientific consensus; textbook references,2
FC_00524,Humans use only 10% of their brain - variation 52,general,rejected,0.810608279164839,easy,Scientific consensus; textbook references,2
FC_00525,Lightning never strikes the same place twice - variation 52,general,rejected,0.811697250723986,easy,Scientific consensus; textbook references,2
FC_00526,The Sun is a star - variation 52,general,supported,0.6513888430441893,easy,Scientific consensus; textbook references,1
FC_00527,Goldfish have a 3-second memory - variation 52,general,rejected,0.881892634365475,easy,Scientific consensus; textbook references,3
FC_00528,Bats are blind - variation 52,general,rejected,0.8115632256586742,easy,Scientific consensus; textbook references,3
FC_00529,Mount Everest is the tallest mountain on Earth - variation 52,general,supported,0.8123089866932973,easy,Scientific consensus; textbook references,1
FC_00530,The Amazon is the longest river in the world - variation 52,general,rejected,0.8851924225754122,easy,Scientific consensus; textbook references,3
FC_00531,The Earth is round - variation 53,general,supported,0.7142423582621054,medium,Scientific consensus; textbook references,3
FC_00532,Water boils at 100°C at sea level - variation 53,general,supported,0.7334025797645481,medium,Scientific consensus; textbook references,2
FC_00533,The Great Wall of China is visible from space - variation 53,general,rejected,0.8670522522485726,medium,Scientific consensus; textbook references,1
FC_00534,Humans use only 10% of their brain - variation 53,general,rejected,0.7559520267695684,medium,Scientific consensus; textbook references,3
FC_00535,Lightning never strikes the same place twice - variation 53,general,rejected,0.798305767151869,medium,Scientific consensus; textbook references,1
FC_00536,The Sun is a star - variation 53,general,supported,0.8889948292216936,medium,Scientific consensus; textbook references,1
FC_00537,Goldfish have a 3-second memory - variation 53,general,rejected,0.6414995844829714,medium,Scientific consensus; textbook references,1
FC_00538,Bats are blind - variation 53,general,rejected,0.9254992995406089,medium,Scientific consensus; textbook references,1
FC_00539,Mount Everest is the tallest mountain on Earth - variation 53,general,supported,0.7162939038846388,medium,Scientific consensus; textbook references,2
FC_00540,The Amazon is the longest river in the world - variation 53,general,rejected,0.7375017723437216,medium,Scientific consensus; textbook references,2
FC_00541,The Earth is round - variation 54,general,supported,0.7087268221216829,hard,Scientific consensus; textbook references,2
FC_00542,Water boils at 100°C at sea level - variation 54,general,supported,0.8564435764948797,hard,Scientific consensus; textbook references,1
FC_00543,The Great Wall of China is visible from space - variation 54,general,rejected,0.6761280079795154,hard,Scientific consensus; textbook references,3
FC_00544,Humans use only 10% of their brain - variation 54,general,rejected,0.9157098375664572,hard,Scientific consensus; textbook references,1
FC_00545,Lightning never strikes the same place twice - variation 54,general,rejected,0.6154870296590846,hard,Scientific consensus; textbook references,3
FC_00546,The Sun is a star - variation 54,general,supported,0.7806001309191812,hard,Scientific consensus; textbook references,3
FC_00547,Goldfish have a 3-second memory - variation 54,general,rejected,0.92612813626769,hard,Scientific consensus; textbook references,3
FC_00548,Bats are blind - variation 54,general,rejected,0.6925077729426677,hard,Scientific consensus; textbook references,1
FC_00549,Mount Everest is the tallest mountain on Earth - variation 54,general,supported,0.6106615238642026,hard,Scientific consensus; textbook references,1
FC_00550,The Amazon is the longest river in the world - variation 54,general,rejected,0.8437819956125129,hard,Scientific consensus; textbook references,3
FC_00551,The Earth is round - variation 55,general,supported,0.660799617248339,expert,Scientific consensus; textbook references,1
FC_00552,Water boils at 100°C at sea level - variation 55,general,supported,0.8751899749712324,expert,Scientific consensus; textbook references,3
FC_00553,The Great Wall of China is visible from space - variation 55,general,rejected,0.7867569326103503,expert,Scientific consensus; textbook references,3
FC_00554,Humans use only 10% of their brain - variation 55,general,rejected,0.6376880338257489,expert,Scientific consensus; textbook references,3
FC_00555,Lightning never strikes the same place twice - variation 55,general,rejected,0.6975148425753637,expert,Scientific consensus; textbook references,1
FC_00556,The Sun is a star - variation 55,general,supported,0.8223734768086224,expert,Scientific consensus; textbook references,1
FC_00557,Goldfish have a 3-second memory - variation 55,general,rejected,0.9367328617401158,expert,Scientific consensus; textbook references,2
FC_00558,Bats are blind - variation 55,general,rejected,0.9038851205522802,expert,Scientific consensus; textbook references,2
FC_00559,Mount Everest is the tallest mountain on Earth - variation 55,general,supported,0.7197920706474201,expert,Scientific consensus; textbook references,1
FC_00560,The Amazon is the longest river in the world - variation 55,general,rejected,0.7597626814742077,expert,Scientific consensus; textbook references,1
FC_00561,The Earth is round - variation 56,general,supported,0.6776193215166164,easy,Scientific consensus; textbook references,3
FC_00562,Water boils at 100°C at sea level - variation 56,general,supported,0.8977567437506563,easy,Scientific consensus; textbook references,2
FC_00563,The Great Wall of China is visible from space - variation 56,general,rejected,0.6821377376116866,easy,Scientific consensus; textbook references,1
FC_00564,Humans use only 10% of their brain - variation 56,general,rejected,0.7320887678169886,easy,Scientific consensus; textbook references,3
FC_00565,Lightning never strikes the same place twice - variation 56,general,rejected,0.8220790855753508,easy,Scientific consensus; textbook references,1
FC_00566,The Sun is a star - variation 56,general,supported,0.6424725686193327,easy,Scientific consensus; textbook references,2
FC_00567,Goldfish have a 3-second memory - variation 56,general,rejected,0.6368996349196031,easy,Scientific consensus; textbook references,3
FC_00568,Bats are blind - variation 56,general,rejected,0.8897120550674293,easy,Scientific consensus; textbook references,1
FC_00569,Mount Everest is the tallest mountain on Earth - variation 56,general,supported,0.8366268074997498,easy,Scientific consensus; textbook references,1
FC_00570,The Amazon is the longest river in the world - variation 56,general,rejected,0.7307290394746753,easy,Scientific consensus; textbook references,3
FC_00571,The Earth is round - variation 57,general,supported,0.6077685359868299,medium,Scientific consensus; textbook references,1
FC_00572,Water boils at 100°C at sea level - variation 57,general,supported,0.8422122090860393,medium,Scientific consensus; textbook references,1
FC_00573,The Great Wall of China is visible from space - variation 57,general,rejected,0.6938520210399819,medium,Scientific consensus; textbook references,2
FC_00574,Humans use only 10% of their brain - variation 57,general,rejected,0.8093235240596397,medium,Scientific consensus; textbook references,1
FC_00575,Lightning never strikes the same place twice - variation 57,general,rejected,0.7559340008030856,medium,Scientific consensus; textbook references,3
FC_00576,The Sun is a star - variation 57,general,supported,0.7088157616856869,medium,Scientific consensus; textbook references,2
FC_00577,Goldfish have a 3-second memory - variation 57,general,rejected,0.7967702949338806,medium,Scientific consensus; textbook references,1
FC_00578,Bats are blind - variation 57,general,rejected,0.9484037998198107,medium,Scientific consensus; textbook references,2
FC_00579,Mount Everest is the tallest mountain on Earth - variation 57,general,supported,0.7495186512563727,medium,Scientific consensus; textbook references,1
FC_00580,The Amazon is the longest river in the world - variation 57,general,rejected,0.7855640464418799,medium,Scientific consensus; textbook references,3
FC_00581,The Earth is round - variation 58,general,supported,0.6462370262041043,hard,Scientific consensus; textbook references,2
FC_00582,Water boils at 100°C at sea level - variation 58,general,supported,0.8007373585639196,hard,Scientific consensus; textbook references,3
FC_00583,The Great Wall of China is visible from space - variation 58,general,rejected,0.6508230960540712,hard,Scientific consensus; textbook references,3
FC_00584,Humans use only 10% of their brain - variation 58,general,rejected,0.7655142074508043,hard,Scientific consensus; textbook references,2
FC_00585,Lightning never strikes the same place twice - variation 58,general,rejected,0.7587002834781601,hard,Scientific consensus; textbook references,1
FC_00586,The Sun is a star - variation 58,general,supported,0.8701324511649982,hard,Scientific consensus; textbook references,2
FC_00587,Goldfish have a 3-second memory - variation 58,general,rejected,0.6957326427859574,hard,Scientific consensus; textbook references,1
FC_00588,Bats are blind - variation 58,general,rejected,0.7953249856915672,hard,Scientific consensus; textbook references,1
FC_00589,Mount Everest is the tallest mountain on Earth - variation 58,general,supported,0.6094231311505652,hard,Scientific consensus; textbook references,2
FC_00590,The Amazon is the longest river in the world - variation 58,general,rejected,0.7092412052481789,hard,Scientific consensus; textbook references,3
FC_00591,The Earth is round - variation 59,general,supported,0.9395266547709444,expert,Scientific consensus; textbook references,3
FC_00592,Water boils at 100°C at sea level - variation 59,general,supported,0.6342948901557823,expert,Scientific consensus; textbook references,2
FC_00593,The Great Wall of China is visible from space - variation 59,general,rejected,0.8876775743614826,expert,Scientific consensus; textbook references,2
FC_00594,Humans use only 10% of their brain - variation 59,general,rejected,0.8070064286729678,expert,Scientific consensus; textbook references,1
FC_00595,Lightning never strikes the same place twice - variation 59,general,rejected,0.8173426088284714,expert,Scientific consensus; textbook references,2
FC_00596,The Sun is a star - variation 59,general,supported,0.6936768476285635,expert,Scientific consensus; textbook references,1
FC_00597,Goldfish have a 3-second memory - variation 59,general,rejected,0.7858276925815129,expert,Scientific consensus; textbook references,3
FC_00598,Bats are blind - variation 59,general,rejected,0.7862715222136978,expert,Scientific consensus; textbook references,1
FC_00599,Mount Everest is the tallest mountain on Earth - variation 59,general,supported,0.6885843674634287,expert,Scientific consensus; textbook references,3
FC_00600,The Amazon is the longest river in the world - variation 59,general,rejected,0.8941841003151473,expert,Scientific consensus; textbook references,3
FC_00601,The Earth is round - variation 60,general,supported,0.7645053189133302,easy,Scientific consensus; textbook references,2
FC_00602,Water boils at 100°C at sea level - variation 60,general,supported,0.8985464854106936,easy,Scientific consensus; textbook references,2
FC_00603,The Great Wall of China is visible from space - variation 60,general,rejected,0.7503650871784412,easy,Scientific consensus; textbook references,3
FC_00604,Humans use only 10% of their brain - variation 60,general,rejected,0.6598426310306065,easy,Scientific consensus; textbook references,3
FC_00605,Lightning never strikes the same place twice - variation 60,general,rejected,0.6183747071230016,easy,Scientific consensus; textbook references,1
FC_00606,The Sun is a star - variation 60,general,supported,0.7775171630556061,easy,Scientific consensus; textbook references,1
FC_00607,Goldfish have a 3-second memory - variation 60,general,rejected,0.8549824245256222,easy,Scientific consensus; textbook references,3
FC_00608,Bats are blind - variation 60,general,rejected,0.8904787394692942,easy,Scientific consensus; textbook references,1
FC_00609,Mount Everest is the tallest mountain on Earth - variation 60,general,supported,0.764173709359263,easy,Scientific consensus; textbook references,1
FC_00610,The Amazon is the longest river in the world - variation 60,general,rejected,0.7848121259664124,easy,Scientific consensus; textbook references,3
FC_00611,The Earth is round - variation 61,general,supported,0.8874632275375851,medium,Scientific consensus; textbook references,2
FC_00612,Water boils at 100°C at sea level - variation 61,general,supported,0.6173086096830652,medium,Scientific consensus; textbook references,2
FC_00613,The Great Wall of China is visible from space - variation 61,general,rejected,0.7214558206466617,medium,Scientific consensus; textbook references,3
FC_00614,Humans use only 10% of their brain - variation 61,general,rejected,0.741147317716123,medium,Scientific consensus; textbook references,2
FC_00615,Lightning never strikes the same place twice - variation 61,general,rejected,0.7476664734854117,medium,Scientific consensus; textbook references,3
FC_00616,The Sun is a star - variation 61,general,supported,0.8021167196722684,medium,Scientific consensus; textbook references,2
FC_00617,Goldfish have a 3-second memory - variation 61,general,rejected,0.6861377540942275,medium,Scientific consensus; textbook references,3
FC_00618,Bats are blind - variation 61,general,rejected,0.8163263819925483,medium,Scientific consensus; textbook references,3
FC_00619,Mount Everest is the tallest mountain on Earth - variation 61,general,supported,0.7160753896583377,medium,Scientific consensus; textbook references,3
FC_00620,The Amazon is the longest river in the world - variation 61,general,rejected,0.6869610654517783,medium,Scientific consensus; textbook references,3
FC_00621,The Earth is round - variation 62,general,supported,0.8247241377722444,hard,Scientific consensus; textbook references,3
FC_00622,Water boils at 100°C at sea level - variation 62,general,supported,0.7730125667220568,hard,Scientific consensus; textbook references,1
FC_00623,The Great Wall of China is visible from space - variation 62,general,rejected,0.747850677542431,hard,Scientific consensus; textbook references,2
FC_00624,Humans use only 10% of their brain - variation 62,general,rejected,0.7658833819398131,hard,Scientific consensus; textbook references,2
FC_00625,Lightning never strikes the same place twice - variation 62,general,rejected,0.8683261700097142,hard,Scientific consensus; textbook references,3
FC_00626,The Sun is a star - variation 62,general,supported,0.8167958741522536,hard,Scientific consensus; textbook references,2
FC_00627,Goldfish have a 3-second memory - variation 62,general,rejected,0.7710371740821107,hard,Scientific consensus; textbook references,1
FC_00628,Bats are blind - variation 62,general,rejected,0.8041207710820605,hard,Scientific consensus; textbook references,3
FC_00629,Mount Everest is the tallest mountain on Earth - variation 62,general,supported,0.8228962876072815,hard,Scientific consensus; textbook references,1
FC_00630,The Amazon is the longest river in the world - variation 62,general,rejected,0.8073760963881231,hard,Scientific consensus; textbook references,1
FC_00631,The Earth is round - variation 63,general,supported,0.7296816658453922,expert,Scientific consensus; textbook references,3
FC_00632,Water boils at 100°C at sea level - variation 63,general,supported,0.9212095467711809,expert,Scientific consensus; textbook references,3
FC_00633,The Great Wall of China is visible from space - variation 63,general,rejected,0.6362994715686143,expert,Scientific consensus; textbook references,1
FC_00634,Humans use only 10% of their brain - variation 63,general,rejected,0.7705327060762127,expert,Scientific consensus; textbook references,2
FC_00635,Lightning never strikes the same place twice - variation 63,general,rejected,0.6029360711955204,expert,Scientific consensus; textbook references,2
FC_00636,The Sun is a star - variation 63,general,supported,0.76612295377091,expert,Scientific consensus; textbook references,3
FC_00637,Goldfish have a 3-second memory - variation 63,general,rejected,0.9447443890667235,expert,Scientific consensus; textbook references,1
FC_00638,Bats are blind - variation 63,general,rejected,0.9488048857807097,expert,Scientific consensus; textbook references,1
FC_00639,Mount Everest is the tallest mountain on Earth - variation 63,general,supported,0.6650750701660237,expert,Scientific consensus; textbook references,1
FC_00640,The Amazon is the longest river in the world - variation 63,general,rejected,0.7920694439919616,expert,Scientific consensus; textbook references,2
FC_00641,The Earth is round - variation 64,general,supported,0.6832343588630454,easy,Scientific consensus; textbook references,3
FC_00642,Water boils at 100°C at sea level - variation 64,general,supported,0.7978965741285251,easy,Scientific consensus; textbook references,2
FC_00643,The Great Wall of China is visible from space - variation 64,general,rejected,0.8960879288753353,easy,Scientific consensus; textbook references,3
FC_00644,Humans use only 10% of their brain - variation 64,general,rejected,0.6813229886352482,easy,Scientific consensus; textbook references,3
FC_00645,Lightning never strikes the same place twice - variation 64,general,rejected,0.6967317756446151,easy,Scientific consensus; textbook references,3
FC_00646,The Sun is a star - variation 64,general,supported,0.8384853690453777,easy,Scientific consensus; textbook references,2
FC_00647,Goldfish have a 3-second memory - variation 64,general,rejected,0.6911246341917296,easy,Scientific consensus; textbook references,2
FC_00648,Bats are blind - variation 64,general,rejected,0.6311869197320503,easy,Scientific consensus; textbook references,3
FC_00649,Mount Everest is the tallest mountain on Earth - variation 64,general,supported,0.8804912155732688,easy,Scientific consensus; textbook references,3
FC_00650,The Amazon is the longest river in the world - variation 64,general,rejected,0.7326593592284734,easy,Scientific consensus; textbook references,2
FC_00651,The Earth is round - variation 65,general,supported,0.8502281412733886,medium,Scientific consensus; textbook references,1
FC_00652,Water boils at 100°C at sea level - variation 65,general,supported,0.6427988322708632,medium,Scientific consensus; textbook references,2
FC_00653,The Great Wall of China is visible from space - variation 65,general,rejected,0.8228854773477109,medium,Scientific consensus; textbook references,1
FC_00654,Humans use only 10% of their brain - variation 65,general,rejected,0.6688345384130446,medium,Scientific consensus; textbook references,2
FC_00655,Lightning never strikes the same place twice - variation 65,general,rejected,0.8180273571794489,medium,Scientific consensus; textbook references,1
FC_00656,The Sun is a star - variation 65,general,supported,0.6007724466944617,medium,Scientific consensus; textbook references,1
FC_00657,Goldfish have a 3-second memory - variation 65,general,rejected,0.7450965259717851,medium,Scientific consensus; textbook references,1
FC_00658,Bats are blind - variation 65,general,rejected,0.9459096215031904,medium,Scientific consensus; textbook references,3
FC_00659,Mount Everest is the tallest mountain on Earth - variation 65,general,supported,0.9319345313352179,medium,Scientific consensus; textbook references,1
FC_00660,The Amazon is the longest river in the world - variation 65,general,rejected,0.7788105536775634,medium,Scientific consensus; textbook references,1
FC_00661,The Earth is round - variation 66,general,supported,0.6459408133651157,hard,Scientific consensus; textbook references,2
FC_00662,Water boils at 100°C at sea level - variation 66,general,supported,0.6516331521462593,hard,Scientific consensus; textbook references,3
FC_00663,The Great Wall of China is visible from space - variation 66,general,rejected,0.865829079049948,hard,Scientific consensus; textbook references,1
FC_00664,Humans use only 10% of their brain - variation 66,general,rejected,0.8714793358424298,hard,Scientific consensus; textbook references,2
FC_00665,Lightning never strikes the same place twice - variation 66,general,rejected,0.8411871289254235,hard,Scientific consensus; textbook references,3
FC_00666,The Sun is a star - variation 66,general,supported,0.786981653722794,hard,Scientific consensus; textbook references,1
FC_00667,Goldfish have a 3-second memory - variation 66,general,rejected,0.6703741251085615,hard,Scientific consensus; textbook references,2
FC_00668,Bats are blind - variation 66,general,rejected,0.8819709319682756,hard,Scientific consensus; textbook references,3
FC_00669,Mount Everest is the tallest mountain on Earth - variation 66,general,supported,0.9083340080550841,hard,Scientific consensus; textbook references,2
FC_00670,The Amazon is the longest river in the world - variation 66,general,rejected,0.8917120361021211,hard,Scientific consensus; textbook references,1
FC_00671,The Earth is round - variation 67,general,supported,0.7054124620477926,expert,Scientific consensus; textbook references,3
FC_00672,Water boils at 100°C at sea level - variation 67,general,supported,0.6861557251472641,expert,Scientific consensus; textbook references,1
FC_00673,The Great Wall of China is visible from space - variation 67,general,rejected,0.9116133810457824,expert,Scientific consensus; textbook references,1
FC_00674,Humans use only 10% of their brain - variation 67,general,rejected,0.6787558887207032,expert,Scientific consensus; textbook references,1
FC_00675,Lightning never strikes the same place twice - variation 67,general,rejected,0.8905374782928663,expert,Scientific consensus; textbook references,2
FC_00676,The Sun is a star - variation 67,general,supported,0.8960479297746555,expert,Scientific consensus; textbook references,1
FC_00677,Goldfish have a 3-second memory - variation 67,general,rejected,0.6346762119721192,expert,Scientific consensus; textbook references,2
FC_00678,Bats are blind - variation 67,general,rejected,0.8258315690424638,expert,Scientific consensus; textbook references,3
FC_00679,Mount Everest is the tallest mountain on Earth - variation 67,general,supported,0.8661586198219768,expert,Scientific consensus; textbook references,2
FC_00680,The Amazon is the longest river in the world - variation 67,general,rejected,0.7904148472570369,expert,Scientific consensus; textbook references,2
FC_00681,The Earth is round - variation 68,general,supported,0.7160692638143961,easy,Scientific consensus; textbook references,2
FC_00682,Water boils at 100°C at sea level - variation 68,general,supported,0.7423220422516235,easy,Scientific consensus; textbook references,1
FC_00683,The Great Wall of China is visible from space - variation 68,general,rejected,0.7759494017034694,easy,Scientific consensus; textbook references,1
FC_00684,Humans use only 10% of their brain - variation 68,general,rejected,0.7463695053238824,easy,Scientific consensus; textbook references,1
FC_00685,Lightning never strikes the same place twice - variation 68,general,rejected,0.6061593698684382,easy,Scientific consensus; textbook references,1
FC_00686,The Sun is a star - variation 68,general,supported,0.7710922231389128,easy,Scientific consensus; textbook references,2
FC_00687,Goldfish have a 3-second memory - variation 68,general,rejected,0.6523520148027543,easy,Scientific consensus; textbook references,2
FC_00688,Bats are blind - variation 68,general,rejected,0.7417593199179999,easy,Scientific consensus; textbook references,3
FC_00689,Mount Everest is the tallest mountain on Earth - variation 68,general,supported,0.6940759190627238,easy,Scientific consensus; textbook references,3
FC_00690,The Amazon is the longest river in the world - variation 68,general,rejected,0.8580096747226609,easy,Scientific consensus; textbook references,3
FC_00691,The Earth is round - variation 69,general,supported,0.946329709537062,medium,Scientific consensus; textbook references,3
FC_00692,Water boils at 100°C at sea level - variation 69,general,supported,0.9280209592987512,medium,Scientific consensus; textbook references,1
FC_00693,The Great Wall of China is visible from space - variation 69,general,rejected,0.7314617868108481,medium,Scientific consensus; textbook references,2
FC_00694,Humans use only 10% of their brain - variation 69,general,rejected,0.9105989213960382,medium,Scientific consensus; textbook references,3
FC_00695,Lightning never strikes the same place twice - variation 69,general,rejected,0.770550281871129,medium,Scientific consensus; textbook references,3
FC_00696,The Sun is a star - variation 69,general,supported,0.8800112367157638,medium,Scientific consensus; textbook references,3
FC_00697,Goldfish have a 3-second memory - variation 69,general,rejected,0.6816480348637018,medium,Scientific consensus; textbook references,1
FC_00698,Bats are blind - variation 69,general,rejected,0.8923854833116366,medium,Scientific consensus; textbook references,3
FC_00699,Mount Everest is the tallest mountain on Earth - variation 69,general,supported,0.790017337005987,medium,Scientific consensus; textbook references,2
FC_00700,The Amazon is the longest river in the world - variation 69,general,rejected,0.9467558615784285,medium,Scientific consensus; textbook references,3
FC_00701,The Earth is round - variation 70,general,supported,0.9154188089764137,hard,Scientific consensus; textbook references,2
FC_00702,Water boils at 100°C at sea level - variation 70,general,supported,0.8042433753797334,hard,Scientific consensus; textbook references,3
FC_00703,The Great Wall of China is visible from space - variation 70,general,rejected,0.7619942490342818,hard,Scientific consensus; textbook references,1
FC_00704,Humans use only 10% of their brain - variation 70,general,rejected,0.6020953214103453,hard,Scientific consensus; textbook references,1
FC_00705,Lightning never strikes the same place twice - variation 70,general,rejected,0.6459291023017935,hard,Scientific consensus; textbook references,3
FC_00706,The Sun is a star - variation 70,general,supported,0.7430086332282055,hard,Scientific consensus; textbook references,2
FC_00707,Goldfish have a 3-second memory - variation 70,general,rejected,0.7666566072971772,hard,Scientific consensus; textbook references,1
FC_00708,Bats are blind - variation 70,general,rejected,0.6339827714233481,hard,Scientific consensus; textbook references,3
FC_00709,Mount Everest is the tallest mountain on Earth - variation 70,general,supported,0.8246923381812532,hard,Scientific consensus; textbook references,3
FC_00710,The Amazon is the longest river in the world - variation 70,general,rejected,0.6432566308341818,hard,Scientific consensus; textbook references,1
FC_00711,The Earth is round - variation 71,general,supported,0.725929096739496,expert,Scientific consensus; textbook references,2
FC_00712,Water boils at 100°C at sea level - variation 71,general,supported,0.6761473438929111,expert,Scientific consensus; textbook references,2
FC_00713,The Great Wall of China is visible from space - variation 71,general,rejected,0.8352655635968326,expert,Scientific consensus; textbook references,1
FC_00714,Humans use only 10% of their brain - variation 71,general,rejected,0.8454735703175608,expert,Scientific consensus; textbook references,2
FC_00715,Lightning never strikes the same place twice - variation 71,general,rejected,0.8447449962088233,expert,Scientific consensus; textbook references,3
FC_00716,The Sun is a star - variation 71,general,supported,0.7505634009639796,expert,Scientific consensus; textbook references,1
FC_00717,Goldfish have a 3-second memory - variation 71,general,rejected,0.7898444071376574,expert,Scientific consensus; textbook references,3
FC_00718,Bats are blind - variation 71,general,rejected,0.6790467096069781,expert,Scientific consensus; textbook references,2
FC_00719,Mount Everest is the tallest mountain on Earth - variation 71,general,supported,0.6990225105522062,expert,Scientific consensus; textbook references,2
FC_00720,The Amazon is the longest river in the world - variation 71,general,rejected,0.6587371560846974,expert,Scientific consensus; textbook references,2
FC_00721,The Earth is round - variation 72,general,supported,0.6261913846387196,easy,Scientific consensus; textbook references,3
FC_00722,Water boils at 100°C at sea level - variation 72,general,supported,0.9413708630006465,easy,Scientific consensus; textbook references,2
FC_00723,The Great Wall of China is visible from space - variation 72,general,rejected,0.7150723604934388,easy,Scientific consensus; textbook references,1
FC_00724,Humans use only 10% of their brain - variation 72,general,rejected,0.9003407953954957,easy,Scientific consensus; textbook references,2
FC_00725,Lightning never strikes the same place twice - variation 72,general,rejected,0.7392576742231722,easy,Scientific consensus; textbook references,2
FC_00726,The Sun is a star - variation 72,general,supported,0.7682964138019914,easy,Scientific consensus; textbook references,1
FC_00727,Goldfish have a 3-second memory - variation 72,general,rejected,0.8439558453017508,easy,Scientific consensus; textbook references,2
FC_00728,Bats are blind - variation 72,general,rejected,0.7800846677533867,easy,Scientific consensus; textbook references,2
FC_00729,Mount Everest is the tallest mountain on Earth - variation 72,general,supported,0.6970138313583847,easy,Scientific consensus; textbook references,1
FC_00730,The Amazon is the longest river in the world - variation 72,general,rejected,0.8740070246130723,easy,Scientific consensus; textbook references,2
FC_00731,The Earth is round - variation 73,general,supported,0.6276007388709667,medium,Scientific consensus; textbook references,2
FC_00732,Water boils at 100°C at sea level - variation 73,general,supported,0.7530491079586118,medium,Scientific consensus; textbook references,3
FC_00733,The Great Wall of China is visible from space - variation 73,general,rejected,0.7559267057495579,medium,Scientific consensus; textbook references,3
FC_00734,Humans use only 10% of their brain - variation 73,general,rejected,0.6915290114023904,medium,Scientific consensus; textbook references,2
FC_00735,Lightning never strikes the same place twice - variation 73,general,rejected,0.6402593498246046,medium,Scientific consensus; textbook references,2
FC_00736,The Sun is a star - variation 73,general,supported,0.6735815557948399,medium,Scientific consensus; textbook references,2
FC_00737,Goldfish have a 3-second memory - variation 73,general,rejected,0.6564823507565474,medium,Scientific consensus; textbook references,3
FC_00738,Bats are blind - variation 73,general,rejected,0.9236164653671901,medium,Scientific consensus; textbook references,3
FC_00739,Mount Everest is the tallest mountain on Earth - variation 73,general,supported,0.6976464314581889,medium,Scientific consensus; textbook references,1
FC_00740,The Amazon is the longest river in the world - variation 73,general,rejected,0.6514703694636036,medium,Scientific consensus; textbook references,2
FC_00741,The Earth is round - variation 74,general,supported,0.8399690762285519,hard,Scientific consensus; textbook references,3
FC_00742,Water boils at 100°C at sea level - variation 74,general,supported,0.6973867209173777,hard,Scientific consensus; textbook references,2
FC_00743,The Great Wall of China is visible from space - variation 74,general,rejected,0.9236206309283534,hard,Scientific consensus; textbook references,2
FC_00744,Humans use only 10% of their brain - variation 74,general,rejected,0.6441896981782133,hard,Scientific consensus; textbook references,2
FC_00745,Lightning never strikes the same place twice - variation 74,general,rejected,0.7510324727507787,hard,Scientific consensus; textbook references,1
FC_00746,The Sun is a star - variation 74,general,supported,0.6303355536725836,hard,Scientific consensus; textbook references,1
