id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
FA_00599,Tesla is overvalued (context 59),finance,undecided,0.822,medium,P/E comparisons,3
FA_00600,Cryptocurrency will replace fiat currency (context 59),finance,rejected,0.767,hard,Adoption rates,3
FA_00601,Apple stock will outperform the market in 2024 (context 60),finance,undecided,0.772,easy,Market analysis,4
FA_00602,Bitcoin is a reliable store of value (context 60),finance,undecided,0.651,medium,Volatility data,1
FA_00603,Index funds outperform actively managed funds (context 60),finance,supported,0.667,hard,Historical returns,3
FA_00604,Real estate always appreciates (context 60),finance,rejected,0.93,expert,2008 crash data,1
FA_00605,Higher interest rates decrease stock prices (context 60),finance,supported,0.769,easy,Economic models,3
FA_00606,Diversification reduces portfolio risk (context 60),finance,supported,0.612,medium,Modern Portfolio Theory,4
FA_00607,Technical analysis predicts stock movements (context 60),finance,undecided,0.644,hard,Backtesting results,1
FA_00608,Gold is a hedge against inflation (context 60),finance,supported,0.675,expert,Historical correlation,2
FA_00609,Tesla is overvalued (context 60),finance,undecided,0.87,easy,P/E comparisons,1
FA_00610,Cryptocurrency will replace fiat currency (context 60),finance,rejected,0.614,medium,Adoption rates,3
FA_00611,Apple stock will outperform the market in 2024 (context 61),finance,undecided,0.825,expert,Market analysis,4
FA_00612,Bitcoin is a reliable store of value (context 61),finance,undecided,0.913,easy,Volatility data,2
FA_00613,Index funds outperform actively managed funds (context 61),finance,supported,0.917,medium,Historical returns,2
FA_00614,Real estate always appreciates (context 61),finance,rejected,0.816,hard,2008 crash data,2
FA_00615,Higher interest rates decrease stock prices (context 61),finance,supported,0.752,expert,Economic models,4
FA_00616,Diversification reduces portfolio risk (context 61),finance,supported,0.758,easy,Modern Portfolio Theory,1
FA_00617,Technical analysis predicts stock movements (context 61),finance,undecided,0.8,medium,Backtesting results,3
FA_00618,Gold is a hedge against inflation (context 61),finance,supported,0.944,hard,Historical correlation,3
FA_00619,Tesla is overvalued (context 61),finance,undecided,0.847,expert,P/E comparisons,2
FA_00620,Cryptocurrency will replace fiat currency (context 61),finance,rejected,0.876,easy,Adoption rates,2
FA_00621,Apple stock will outperform the market in 2024 (context 62),finance,undecided,0.573,hard,Market analysis,4
FA_00622,Bitcoin is a reliable store of value (context 62),finance,undecided,0.632,expert,Volatility data,2
FA_00623,Index funds outperform actively managed funds (context 62),finance,supported,0.666,easy,Historical returns,4
FA_00624,Real estate always appreciates (context 62),finance,rejected,0.616,medium,2008 crash data,3
FA_00625,Higher interest rates decrease stock prices (context 62),finance,supported,0.897,hard,Economic models,2
FA_00626,Diversification reduces portfolio risk (context 62),finance,supported,0.639,expert,Modern Portfolio Theory,3
FA_00627,Technical analysis predicts stock movements (context 62),finance,undecided,0.902,easy,Backtesting results,2
FA_00628,Gold is a hedge against inflation (context 62),finance,supported,0.878,medium,Historical correlation,3
FA_00629,Tesla is overvalued (context 62),finance,undecided,0.61,hard,P/E comparisons,3
FA_00630,Cryptocurrency will replace fiat currency (context 62),finance,rejected,0.674,expert,Adoption rates,1
FA_00631,Apple stock will outperform the market in 2024 (context 63),finance,undecided,0.848,medium,Market analysis,3
FA_00632,Bitcoin is a reliable store of value (context 63),finance,undecided,0.751,hard,Volatility data,4
FA_00633,Index funds outperform actively managed funds (context 63),finance,supported,0.793,expert,Historical returns,2
FA_00634,Real estate always appreciates (context 63),finance,rejected,0.675,easy,2008 crash data,4
FA_00635,Higher interest rates decrease stock prices (context 63),finance,supported,0.856,medium,Economic models,3
FA_00636,Diversification reduces portfolio risk (context 63),finance,supported,0.781,hard,Modern Portfolio Theory,2
FA_00637,Technical analysis predicts stock movements (context 63),finance,undecided,0.935,expert,Backtesting results,2
FA_00638,Gold is a hedge against inflation (context 63),finance,supported,0.635,easy,Historical correlation,1
FA_00639,Tesla is overvalued (context 63),finance,undecided,0.743,medium,P/E comparisons,3
FA_00640,Cryptocurrency will replace fiat currency (context 63),finance,rejected,0.736,hard,Adoption rates,2
FA_00641,Apple stock will outperform the market in 2024 (context 64),finance,undecided,0.597,easy,Market analysis,4
FA_00642,Bitcoin is a reliable store of value (context 64),finance,undecided,0.946,medium,Volatility data,3
FA_00643,Index funds outperform actively managed funds (context 64),finance,supported,0.835,hard,Historical returns,3
FA_00644,Real estate always appreciates (context 64),finance,rejected,0.699,expert,2008 crash data,1
FA_00645,Higher interest rates decrease stock prices (context 64),finance,supported,0.723,easy,Economic models,3
FA_00646,Diversification reduces portfolio risk (context 64),finance,supported,0.931,medium,Modern Portfolio Theory,2
FA_00647,Technical analysis predicts stock movements (context 64),finance,undecided,0.631,hard,Backtesting results,3
FA_00648,Gold is a hedge against inflation (context 64),finance,supported,0.936,expert,Historical correlation,2
FA_00649,Tesla is overvalued (context 64),finance,undecided,0.553,easy,P/E comparisons,1
FA_00650,Cryptocurrency will replace fiat currency (context 64),finance,rejected,0.656,medium,Adoption rates,1
FA_00651,Apple stock will outperform the market in 2024 (context 65),finance,undecided,0.919,expert,Market analysis,3
FA_00652,Bitcoin is a reliable store of value (context 65),finance,undecided,0.773,easy,Volatility data,2
FA_00653,Index funds outperform actively managed funds (context 65),finance,supported,0.899,medium,Historical returns,3
FA_00654,Real estate always appreciates (context 65),finance,rejected,0.663,hard,2008 crash data,3
FA_00655,Higher interest rates decrease stock prices (context 65),finance,supported,0.744,expert,Economic models,3
FA_00656,Diversification reduces portfolio risk (context 65),finance,supported,0.796,easy,Modern Portfolio Theory,2
FA_00657,Technical analysis predicts stock movements (context 65),finance,undecided,0.677,medium,Backtesting results,3
FA_00658,Gold is a hedge against inflation (context 65),finance,supported,0.86,hard,Historical correlation,3
FA_00659,Tesla is overvalued (context 65),finance,undecided,0.881,expert,P/E comparisons,4
FA_00660,Cryptocurrency will replace fiat currency (context 65),finance,rejected,0.864,easy,Adoption rates,4
FA_00661,Apple stock will outperform the market in 2024 (context 66),finance,undecided,0.943,hard,Market analysis,1
FA_00662,Bitcoin is a reliable store of value (context 66),finance,undecided,0.687,expert,Volatility data,4
FA_00663,Index funds outperform actively managed funds (context 66),finance,supported,0.614,easy,Historical returns,3
FA_00664,Real estate always appreciates (context 66),finance,rejected,0.68,medium,2008 crash data,3
FA_00665,Higher interest rates decrease stock prices (context 66),finance,supported,0.633,hard,Economic models,2
FA_00666,Diversification reduces portfolio risk (context 66),finance,supported,0.585,expert,Modern Portfolio Theory,1
FA_00667,Technical analysis predicts stock movements (context 66),finance,undecided,0.857,easy,Backtesting results,1
FA_00668,Gold is a hedge against inflation (context 66),finance,supported,0.687,medium,Historical correlation,2
FA_00669,Tesla is overvalued (context 66),finance,undecided,0.798,hard,P/E comparisons,2
FA_00670,Cryptocurrency will replace fiat currency (context 66),finance,rejected,0.907,expert,Adoption rates,1
FA_00671,Apple stock will outperform the market in 2024 (context 67),finance,undecided,0.661,medium,Market analysis,4
FA_00672,Bitcoin is a reliable store of value (context 67),finance,undecided,0.838,hard,Volatility data,1
FA_00673,Index funds outperform actively managed funds (context 67),finance,supported,0.944,expert,Historical returns,4
FA_00674,Real estate always appreciates (context 67),finance,rejected,0.931,easy,2008 crash data,2
FA_00675,Higher interest rates decrease stock prices (context 67),finance,supported,0.711,medium,Economic models,1
FA_00676,Diversification reduces portfolio risk (context 67),finance,supported,0.585,hard,Modern Portfolio Theory,2
FA_00677,Technical analysis predicts stock movements (context 67),finance,undecided,0.867,expert,Backtesting results,1
FA_00678,Gold is a hedge against inflation (context 67),finance,supported,0.623,easy,Historical correlation,1
FA_00679,Tesla is overvalued (context 67),finance,undecided,0.895,medium,P/E comparisons,1
FA_00680,Cryptocurrency will replace fiat currency (context 67),finance,rejected,0.637,hard,Adoption rates,4
FA_00681,Apple stock will outperform the market in 2024 (context 68),finance,undecided,0.708,easy,Market analysis,1
FA_00682,Bitcoin is a reliable store of value (context 68),finance,undecided,0.843,medium,Volatility data,4
FA_00683,Index funds outperform actively managed funds (context 68),finance,supported,0.872,hard,Historical returns,1
FA_00684,Real estate always appreciates (context 68),finance,rejected,0.631,expert,2008 crash data,4
FA_00685,Higher interest rates decrease stock prices (context 68),finance,supported,0.551,easy,Economic models,1
FA_00686,Diversification reduces portfolio risk (context 68),finance,supported,0.672,medium,Modern Portfolio Theory,4
FA_00687,Technical analysis predicts stock movements (context 68),finance,undecided,0.881,hard,Backtesting results,2
FA_00688,Gold is a hedge against inflation (context 68),finance,supported,0.699,expert,Historical correlation,2
FA_00689,Tesla is overvalued (context 68),finance,undecided,0.579,easy,P/E comparisons,3
FA_00690,Cryptocurrency will replace fiat currency (context 68),finance,rejected,0.665,medium,Adoption rates,3
FA_00691,Apple stock will outperform the market in 2024 (context 69),finance,undecided,0.808,expert,Market analysis,4
FA_00692,Bitcoin is a reliable store of value (context 69),finance,undecided,0.8,easy,Volatility data,2
FA_00693,Index funds outperform actively managed funds (context 69),finance,supported,0.88,medium,Historical returns,1
FA_00694,Real estate always appreciates (context 69),finance,rejected,0.63,hard,2008 crash data,4
FA_00695,Higher interest rates decrease stock prices (context 69),finance,supported,0.675,expert,Economic models,4
FA_00696,Diversification reduces portfolio risk (context 69),finance,supported,0.572,easy,Modern Portfolio Theory,2
FA_00697,Technical analysis predicts stock movements (context 69),finance,undecided,0.751,medium,Backtesting results,2
FA_00698,Gold is a hedge against inflation (context 69),finance,supported,0.594,hard,Historical correlation,3
FA_00699,Tesla is overvalued (context 69),finance,undecided,0.906,expert,P/E comparisons,3
FA_00700,Cryptocurrency will replace fiat currency (context 69),finance,rejected,0.733,easy,Adoption rates,1
FA_00701,Apple stock will outperform the market in 2024 (context 70),finance,undecided,0.824,hard,Market analysis,1
FA_00702,Bitcoin is a reliable store of value (context 70),finance,undecided,0.863,expert,Volatility data,1
FA_00703,Index funds outperform actively managed funds (context 70),finance,supported,0.607,easy,Historical returns,1
FA_00704,Real estate always appreciates (context 70),finance,rejected,0.945,medium,2008 crash data,3
FA_00705,Higher interest rates decrease stock prices (context 70),finance,supported,0.693,hard,Economic models,1
FA_00706,Diversification reduces portfolio risk (context 70),finance,supported,0.93,expert,Modern Portfolio Theory,1
FA_00707,Technical analysis predicts stock movements (context 70),finance,undecided,0.852,easy,Backtesting results,2
FA_00708,Gold is a hedge against inflation (context 70),finance,supported,0.786,medium,Historical correlation,1
FA_00709,Tesla is overvalued (context 70),finance,undecided,0.935,hard,P/E comparisons,3
FA_00710,Cryptocurrency will replace fiat currency (context 70),finance,rejected,0.853,expert,Adoption rates,4
FA_00711,Apple stock will outperform the market in 2024 (context 71),finance,undecided,0.681,medium,Market analysis,1
FA_00712,Bitcoin is a reliable store of value (context 71),finance,undecided,0.771,hard,Volatility data,4
FA_00713,Index funds outperform actively managed funds (context 71),finance,supported,0.573,expert,Historical returns,2
FA_00714,Real estate always appreciates (context 71),finance,rejected,0.941,easy,2008 crash data,1
FA_00715,Higher interest rates decrease stock prices (context 71),finance,supported,0.709,medium,Economic models,3
FA_00716,Diversification reduces portfolio risk (context 71),finance,supported,0.766,hard,Modern Portfolio Theory,2
FA_00717,Technical analysis predicts stock movements (context 71),finance,undecided,0.909,expert,Backtesting results,2
FA_00718,Gold is a hedge against inflation (context 71),finance,supported,0.601,easy,Historical correlation,3
FA_00719,Tesla is overvalued (context 71),finance,undecided,0.788,medium,P/E comparisons,1
FA_00720,Cryptocurrency will replace fiat currency (context 71),finance,rejected,0.777,hard,Adoption rates,4
FA_00721,Apple stock will outperform the market in 2024 (context 72),finance,undecided,0.689,easy,Market analysis,4
FA_00722,Bitcoin is a reliable store of value (context 72),finance,undecided,0.576,medium,Volatility data,1
FA_00723,Index funds outperform actively managed funds (context 72),finance,supported,0.716,hard,Historical returns,4
FA_00724,Real estate always appreciates (context 72),finance,rejected,0.575,expert,2008 crash data,3
FA_00725,Higher interest rates decrease stock prices (context 72),finance,supported,0.599,easy,Economic models,1
FA_00726,Diversification reduces portfolio risk (context 72),finance,supported,0.677,medium,Modern Portfolio Theory,3
FA_00727,Technical analysis predicts stock movements (context 72),finance,undecided,0.88,hard,Backtesting results,2
FA_00728,Gold is a hedge against inflation (context 72),finance,supported,0.723,expert,Historical correlation,1
FA_00729,Tesla is overvalued (context 72),finance,undecided,0.878,easy,P/E comparisons,4
FA_00730,Cryptocurrency will replace fiat currency (context 72),finance,rejected,0.656,medium,Adoption rates,3
FA_00731,Apple stock will outperform the market in 2024 (context 73),finance,undecided,0.862,expert,Market analysis,2
FA_00732,Bitcoin is a reliable store of value (context 73),finance,undecided,0.895,easy,Volatility data,4
FA_00733,Index funds outperform actively managed funds (context 73),finance,supported,0.681,medium,Historical returns,4
FA_00734,Real estate always appreciates (context 73),finance,rejected,0.949,hard,2008 crash data,2
FA_00735,Higher interest rates decrease stock prices (context 73),finance,supported,0.937,expert,Economic models,4
FA_00736,Diversification reduces portfolio risk (context 73),finance,supported,0.645,easy,Modern Portfolio Theory,2
FA_00737,Technical analysis predicts stock movements (context 73),finance,undecided,0.751,medium,Backtesting results,1
FA_00738,Gold is a hedge against inflation (context 73),finance,supported,0.78,hard,Historical correlation,2
FA_00739,Tesla is overvalued (context 73),finance,undecided,0.903,expert,P/E comparisons,2
FA_00740,Cryptocurrency will replace fiat currency (context 73),finance,rejected,0.842,easy,Adoption rates,1
FA_00741,Apple stock will outperform the market in 2024 (context 74),finance,undecided,0.704,hard,Market analysis,1
FA_00742,Bitcoin is a reliable store of value (context 74),finance,undecided,0.77,expert,Volatility data,4
FA_00743,Index funds outperform actively managed funds (context 74),finance,supported,0.683,easy,Historical returns,3
FA_00744,Real estate always appreciates (context 74),finance,rejected,0.569,medium,2008 crash data,4
FA_00745,Higher interest rates decrease stock prices (context 74),finance,supported,0.553,hard,Economic models,4
FA_00746,Diversification reduces portfolio risk (context 74),finance,supported,0.743,expert,Modern Portfolio Theory,3
FA_00747,Technical analysis predicts stock movements (context 74),finance,undecided,0.701,easy,Backtesting results,3
FA_00748,Gold is a hedge against inflation (context 74),finance,supported,0.585,medium,Historical correlation,1
FA_00749,Tesla is overvalued (context 74),finance,undecided,0.785,hard,P/E comparisons,1
FA_00750,Cryptocurrency will replace fiat currency (context 74),finance,rejected,0.674,expert,Adoption rates,1
FA_00751,Apple stock will outperform the market in 2024 (context 75),finance,undecided,0.822,medium,Market analysis,1
FA_00752,Bitcoin is a reliable store of value (context 75),finance,undecided,0.787,hard,Volatility data,2
FA_00753,Index funds outperform actively managed funds (context 75),finance,supported,0.849,expert,Historical returns,4
FA_00754,Real estate always appreciates (context 75),finance,rejected,0.821,easy,2008 crash data,2
FA_00755,Higher interest rates decrease stock prices (context 75),finance,supported,0.698,medium,Economic models,4
FA_00756,Diversification reduces portfolio risk (context 75),finance,supported,0.617,hard,Modern Portfolio Theory,1
FA_00757,Technical analysis predicts stock movements (context 75),finance,undecided,0.878,expert,Backtesting results,1
FA_00758,Gold is a hedge against inflation (context 75),finance,supported,0.87,easy,Historical correlation,4
FA_00759,Tesla is overvalued (context 75),finance,undecided,0.919,medium,P/E comparisons,3
FA_00760,Cryptocurrency will replace fiat currency (context 75),finance,rejected,0.618,hard,Adoption rates,4
FA_00761,Apple stock will outperform the market in 2024 (context 76),finance,undecided,0.823,easy,Market analysis,2
FA_00762,Bitcoin is a reliable store of value (context 76),finance,undecided,0.88,medium,Volatility data,2
FA_00763,Index funds outperform actively managed funds (context 76),finance,supported,0.567,hard,Historical returns,1
FA_00764,Real estate always appreciates (context 76),finance,rejected,0.598,expert,2008 crash data,4
FA_00765,Higher interest rates decrease stock prices (context 76),finance,supported,0.74,easy,Economic models,2
FA_00766,Diversification reduces portfolio risk (context 76),finance,supported,0.85,medium,Modern Portfolio Theory,4
FA_00767,Technical analysis predicts stock movements (context 76),finance,undecided,0.648,hard,Backtesting results,2
FA_00768,Gold is a hedge against inflation (context 76),finance,supported,0.825,expert,Historical correlation,1
FA_00769,Tesla is overvalued (context 76),finance,undecided,0.621,easy,P/E comparisons,3
FA_00770,Cryptocurrency will replace fiat currency (context 76),finance,rejected,0.903,medium,Adoption rates,2
FA_00771,Apple stock will outperform the market in 2024 (context 77),finance,undecided,0.899,expert,Market analysis,4
FA_00772,Bitcoin is a reliable store of value (context 77),finance,undecided,0.621,easy,Volatility data,2
FA_00773,Index funds outperform actively managed funds (context 77),finance,supported,0.569,medium,Historical returns,3
FA_00774,Real estate always appreciates (context 77),finance,rejected,0.841,hard,2008 crash data,1
FA_00775,Higher interest rates decrease stock prices (context 77),finance,supported,0.834,expert,Economic models,2
FA_00776,Diversification reduces portfolio risk (context 77),finance,supported,0.821,easy,Modern Portfolio Theory,4
FA_00777,Technical analysis predicts stock movements (context 77),finance,undecided,0.732,medium,Backtesting results,1
FA_00778,Gold is a hedge against inflation (context 77),finance,supported,0.943,hard,Historical correlation,2
FA_00779,Tesla is overvalued (context 77),finance,undecided,0.873,expert,P/E comparisons,1
FA_00780,Cryptocurrency will replace fiat currency (context 77),finance,rejected,0.825,easy,Adoption rates,1
FA_00781,Apple stock will outperform the market in 2024 (context 78),finance,undecided,0.57,hard,Market analysis,1
FA_00782,Bitcoin is a reliable store of value (context 78),finance,undecided,0.817,expert,Volatility data,1
FA_00783,Index funds outperform actively managed funds (context 78),finance,supported,0.788,easy,Historical returns,3
FA_00784,Real estate always appreciates (context 78),finance,rejected,0.893,medium,2008 crash data,4
FA_00785,Higher interest rates decrease stock prices (context 78),finance,supported,0.771,hard,Economic models,3
FA_00786,Diversification reduces portfolio risk (context 78),finance,supported,0.908,expert,Modern Portfolio Theory,2
FA_00787,Technical analysis predicts stock movements (context 78),finance,undecided,0.577,easy,Backtesting results,3
FA_00788,Gold is a hedge against inflation (context 78),finance,supported,0.604,medium,Historical correlation,2
FA_00789,Tesla is overvalued (context 78),finance,undecided,0.66,hard,P/E comparisons,3
FA_00790,Cryptocurrency will replace fiat currency (context 78),finance,rejected,0.668,expert,Adoption rates,4
FA_00791,Apple stock will outperform the market in 2024 (context 79),finance,undecided,0.617,medium,Market analysis,3
FA_00792,Bitcoin is a reliable store of value (context 79),finance,undecided,0.631,hard,Volatility data,2
FA_00793,Index funds outperform actively managed funds (context 79),finance,supported,0.714,expert,Historical returns,2
FA_00794,Real estate always appreciates (context 79),finance,rejected,0.73,easy,2008 crash data,4
FA_00795,Higher interest rates decrease stock prices (context 79),finance,supported,0.948,medium,Economic models,3
FA_00796,Diversification reduces portfolio risk (context 79),finance,supported,0.664,hard,Modern Portfolio Theory,4
FA_00797,Technical analysis predicts stock movements (context 79),finance,undecided,0.734,expert,Backtesting results,4
FA_00798,Gold is a hedge against inflation (context 79),finance,supported,0.774,easy,Historical correlation,1
FA_00799,Tesla is overvalued (context 79),finance,undecided,0.653,medium,P/E comparisons,1
FA_00800,Cryptocurrency will replace fiat currency (context 79),finance,rejected,0.703,hard,Adoption rates,4
FA_00801,Apple stock will outperform the market in 2024 (context 80),finance,undecided,0.623,easy,Market analysis,1
FA_00802,Bitcoin is a reliable store of value (context 80),finance,undecided,0.775,medium,Volatility data,1
FA_00803,Index funds outperform actively managed funds (context 80),finance,supported,0.766,hard,Historical returns,2
FA_00804,Real estate always appreciates (context 80),finance,rejected,0.559,expert,2008 crash data,2
FA_00805,Higher interest rates decrease stock prices (context 80),finance,supported,0.865,easy,Economic models,1
FA_00806,Diversification reduces portfolio risk (context 80),finance,supported,0.677,medium,Modern Portfolio Theory,4
FA_00807,Technical analysis predicts stock movements (context 80),finance,undecided,0.614,hard,Backtesting results,4
FA_00808,Gold is a hedge against inflation (context 80),finance,supported,0.923,expert,Historical correlation,4
FA_00809,Tesla is overvalued (context 80),finance,undecided,0.757,easy,P/E comparisons,2
FA_00810,Cryptocurrency will replace fiat currency (context 80),finance,rejected,0.703,medium,Adoption rates,1
FA_00811,Apple stock will outperform the market in 2024 (context 81),finance,undecided,0.598,expert,Market analysis,2
FA_00812,Bitcoin is a reliable store of value (context 81),finance,undecided,0.762,easy,Volatility data,4
FA_00813,Index funds outperform actively managed funds (context 81),finance,supported,0.662,medium,Historical returns,3
FA_00814,Real estate always appreciates (context 81),finance,rejected,0.718,hard,2008 crash data,4
FA_00815,Higher interest rates decrease stock prices (context 81),finance,supported,0.624,expert,Economic models,1
FA_00816,Diversification reduces portfolio risk (context 81),finance,supported,0.735,easy,Modern Portfolio Theory,1
FA_00817,Technical analysis predicts stock movements (context 81),finance,undecided,0.71,medium,Backtesting results,4
FA_00818,Gold is a hedge against inflation (context 81),finance,supported,0.852,hard,Historical correlation,2
FA_00819,Tesla is overvalued (context 81),finance,undecided,0.602,expert,P/E comparisons,1
FA_00820,Cryptocurrency will replace fiat currency (context 81),finance,rejected,0.787,easy,Adoption rates,2
FA_00821,Apple stock will outperform the market in 2024 (context 82),finance,undecided,0.626,hard,Market analysis,2
FA_00822,Bitcoin is a reliable store of value (context 82),finance,undecided,0.768,expert,Volatility data,1
FA_00823,Index funds outperform actively managed funds (context 82),finance,supported,0.861,easy,Historical returns,1
FA_00824,Real estate always appreciates (context 82),finance,rejected,0.867,medium,2008 crash data,2
FA_00825,Higher interest rates decrease stock prices (context 82),finance,supported,0.801,hard,Economic models,3
FA_00826,Diversification reduces portfolio risk (context 82),finance,supported,0.774,expert,Modern Portfolio Theory,3
FA_00827,Technical analysis predicts stock movements (context 82),finance,undecided,0.599,easy,Backtesting results,2
FA_00828,Gold is a hedge against inflation (context 82),finance,supported,0.949,medium,Historical correlation,4
FA_00829,Tesla is overvalued (context 82),finance,undecided,0.634,hard,P/E comparisons,3
FA_00830,Cryptocurrency will replace fiat currency (context 82),finance,rejected,0.836,expert,Adoption rates,2
FA_00831,Apple stock will outperform the market in 2024 (context 83),finance,undecided,0.567,medium,Market analysis,4
FA_00832,Bitcoin is a reliable store of value (context 83),finance,undecided,0.751,hard,Volatility data,1
FA_00833,Index funds outperform actively managed funds (context 83),finance,supported,0.939,expert,Historical returns,1
FA_00834,Real estate always appreciates (context 83),finance,rejected,0.744,easy,2008 crash data,3
FA_00835,Higher interest rates decrease stock prices (context 83),finance,supported,0.781,medium,Economic models,2
FA_00836,Diversification reduces portfolio risk (context 83),finance,supported,0.746,hard,Modern Portfolio Theory,2
FA_00837,Technical analysis predicts stock movements (context 83),finance,undecided,0.866,expert,Backtesting results,3
FA_00838,Gold is a hedge against inflation (context 83),finance,supported,0.75,easy,Historical correlation,2
FA_00839,Tesla is overvalued (context 83),finance,undecided,0.579,medium,P/E comparisons,1
FA_00840,Cryptocurrency will replace fiat currency (context 83),finance,rejected,0.731,hard,Adoption rates,3
FA_00841,Apple stock will outperform the market in 2024 (context 84),finance,undecided,0.691,easy,Market analysis,3
FA_00842,Bitcoin is a reliable store of value (context 84),finance,undecided,0.576,medium,Volatility data,1
FA_00843,Index funds outperform actively managed funds (context 84),finance,supported,0.588,hard,Historical returns,4
FA_00844,Real estate always appreciates (context 84),finance,rejected,0.752,expert,2008 crash data,1
FA_00845,Higher interest rates decrease stock prices (context 84),finance,supported,0.87,easy,Economic models,3
FA_00846,Diversification reduces portfolio risk (context 84),finance,supported,0.568,medium,Modern Portfolio Theory,4
FA_00847,Technical analysis predicts stock movements (context 84),finance,undecided,0.689,hard,Backtesting results,1
FA_00848,Gold is a hedge against inflation (context 84),finance,supported,0.907,expert,Historical correlation,1
FA_00849,Tesla is overvalued (context 84),finance,undecided,0.853,easy,P/E comparisons,3
FA_00850,Cryptocurrency will replace fiat currency (context 84),finance,rejected,0.819,medium,Adoption rates,4
FA_00851,Apple stock will outperform the market in 2024 (context 85),finance,undecided,0.556,expert,Market analysis,4
FA_00852,Bitcoin is a reliable store of value (context 85),finance,undecided,0.642,easy,Volatility data,4
FA_00853,Index funds outperform actively managed funds (context 85),finance,supported,0.649,medium,Historical returns,1
FA_00854,Real estate always appreciates (context 85),finance,rejected,0.665,hard,2008 crash data,1
FA_00855,Higher interest rates decrease stock prices (context 85),finance,supported,0.915,expert,Economic models,4
FA_00856,Diversification reduces portfolio risk (context 85),finance,supported,0.603,easy,Modern Portfolio Theory,4
FA_00857,Technical analysis predicts stock movements (context 85),finance,undecided,0.593,medium,Backtesting results,3
FA_00858,Gold is a hedge against inflation (context 85),finance,supported,0.559,hard,Historical correlation,4
FA_00859,Tesla is overvalued (context 85),finance,undecided,0.676,expert,P/E comparisons,4
FA_00860,Cryptocurrency will replace fiat currency (context 85),finance,rejected,0.928,easy,Adoption rates,1
FA_00861,Apple stock will outperform the market in 2024 (context 86),finance,undecided,0.739,hard,Market analysis,1
FA_00862,Bitcoin is a reliable store of value (context 86),finance,undecided,0.86,expert,Volatility data,3
FA_00863,Index funds outperform actively managed funds (context 86),finance,supported,0.887,easy,Historical returns,4
FA_00864,Real estate always appreciates (context 86),finance,rejected,0.781,medium,2008 crash data,3
FA_00865,Higher interest rates decrease stock prices (context 86),finance,supported,0.841,hard,Economic models,4
FA_00866,Diversification reduces portfolio risk (context 86),finance,supported,0.587,expert,Modern Portfolio Theory,3
FA_00867,Technical analysis predicts stock movements (context 86),finance,undecided,0.661,easy,Backtesting results,1
FA_00868,Gold is a hedge against inflation (context 86),finance,supported,0.723,medium,Historical correlation,2
FA_00869,Tesla is overvalued (context 86),finance,undecided,0.626,hard,P/E comparisons,4
FA_00870,Cryptocurrency will replace fiat currency (context 86),finance,rejected,0.623,expert,Adoption rates,4
FA_00871,Apple stock will outperform the market in 2024 (context 87),finance,undecided,0.593,medium,Market analysis,1
FA_00872,Bitcoin is a reliable store of value (context 87),finance,undecided,0.796,hard,Volatility data,4
FA_00873,Index funds outperform actively managed funds (context 87),finance,supported,0.817,expert,Historical returns,1
FA_00874,Real estate always appreciates (context 87),finance,rejected,0.647,easy,2008 crash data,1
FA_00875,Higher interest rates decrease stock prices (context 87),finance,supported,0.614,medium,Economic models,1
FA_00876,Diversification reduces portfolio risk (context 87),finance,supported,0.785,hard,Modern Portfolio Theory,2
FA_00877,Technical analysis predicts stock movements (context 87),finance,undecided,0.891,expert,Backtesting results,3
FA_00878,Gold is a hedge against inflation (context 87),finance,supported,0.558,easy,Historical correlation,2
FA_00879,Tesla is overvalued (context 87),finance,undecided,0.932,medium,P/E comparisons,1
FA_00880,Cryptocurrency will replace fiat currency (context 87),finance,rejected,0.73,hard,Adoption rates,1
FA_00881,Apple stock will outperform the market in 2024 (context 88),finance,undecided,0.648,easy,Market analysis,2
FA_00882,Bitcoin is a reliable store of value (context 88),finance,undecided,0.674,medium,Volatility data,4
FA_00883,Index funds outperform actively managed funds (context 88),finance,supported,0.87,hard,Historical returns,1
FA_00884,Real estate always appreciates (context 88),finance,rejected,0.849,expert,2008 crash data,1
FA_00885,Higher interest rates decrease stock prices (context 88),finance,supported,0.821,easy,Economic models,2
FA_00886,Diversification reduces portfolio risk (context 88),finance,supported,0.567,medium,Modern Portfolio Theory,2
FA_00887,Technical analysis predicts stock movements (context 88),finance,undecided,0.849,hard,Backtesting results,1
FA_00888,Gold is a hedge against inflation (context 88),finance,supported,0.847,expert,Historical correlation,1
FA_00889,Tesla is overvalued (context 88),finance,undecided,0.577,easy,P/E comparisons,2
FA_00890,Cryptocurrency will replace fiat currency (context 88),finance,rejected,0.808,medium,Adoption rates,3
FA_00891,Apple stock will outperform the market in 2024 (context 89),finance,undecided,0.648,expert,Market analysis,3
FA_00892,Bitcoin is a reliable store of value (context 89),finance,undecided,0.561,easy,Volatility data,4
FA_00893,Index funds outperform actively managed funds (context 89),finance,supported,0.834,medium,Historical returns,2
FA_00894,Real estate always appreciates (context 89),finance,rejected,0.851,hard,2008 crash data,2
FA_00895,Higher interest rates decrease stock prices (context 89),finance,supported,0.643,expert,Economic models,1
FA_00896,Diversification reduces portfolio risk (context 89),finance,supported,0.819,easy,Modern Portfolio Theory,1
FA_00897,Technical analysis predicts stock movements (context 89),finance,undecided,0.846,medium,Backtesting results,1
