id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
TC_00606,Open source software is more secure (context 60),technology,undecided,0.659,medium,CVE analysis,2
TC_00607,Machine learning models are biased (context 60),technology,supported,0.693,hard,Fairness audits,3
TC_00608,Quantum computers will break encryption by 2030 (context 60),technology,undecided,0.802,expert,Expert forecasts,3
TC_00609,Electric vehicles are better for the environment (context 60),technology,supported,0.604,easy,Lifecycle analysis,4
TC_00610,NoSQL databases scale better than SQL (context 60),technology,undecided,0.728,medium,Architecture comparison,1
TC_00611,Python is faster than C++ (context 61),technology,rejected,0.82,expert,Benchmark data,4
TC_00612,Cloud computing is more secure than on-premises (context 61),technology,undecided,0.588,easy,Security audits,2
TC_00613,React outperforms Angular for large applications (context 61),technology,undecided,0.801,medium,Performance tests,4
TC_00614,SSDs are more reliable than HDDs (context 61),technology,supported,0.623,hard,Failure rate data,3
TC_00615,5G networks pose health risks (context 61),technology,rejected,0.706,expert,WHO/FCC studies,4
TC_00616,Open source software is more secure (context 61),technology,undecided,0.832,easy,CVE analysis,4
TC_00617,Machine learning models are biased (context 61),technology,supported,0.846,medium,Fairness audits,4
TC_00618,Quantum computers will break encryption by 2030 (context 61),technology,undecided,0.723,hard,Expert forecasts,3
TC_00619,Electric vehicles are better for the environment (context 61),technology,supported,0.897,expert,Lifecycle analysis,4
TC_00620,NoSQL databases scale better than SQL (context 61),technology,undecided,0.889,easy,Architecture comparison,1
TC_00621,Python is faster than C++ (context 62),technology,rejected,0.651,hard,Benchmark data,4
TC_00622,Cloud computing is more secure than on-premises (context 62),technology,undecided,0.553,expert,Security audits,1
TC_00623,React outperforms Angular for large applications (context 62),technology,undecided,0.552,easy,Performance tests,1
TC_00624,SSDs are more reliable than HDDs (context 62),technology,supported,0.754,medium,Failure rate data,3
TC_00625,5G networks pose health risks (context 62),technology,rejected,0.849,hard,WHO/FCC studies,3
TC_00626,Open source software is more secure (context 62),technology,undecided,0.627,expert,CVE analysis,2
TC_00627,Machine learning models are biased (context 62),technology,supported,0.902,easy,Fairness audits,3
TC_00628,Quantum computers will break encryption by 2030 (context 62),technology,undecided,0.95,medium,Expert forecasts,2
TC_00629,Electric vehicles are better for the environment (context 62),technology,supported,0.803,hard,Lifecycle analysis,1
TC_00630,NoSQL databases scale better than SQL (context 62),technology,undecided,0.56,expert,Architecture comparison,1
TC_00631,Python is faster than C++ (context 63),technology,rejected,0.812,medium,Benchmark data,2
TC_00632,Cloud computing is more secure than on-premises (context 63),technology,undecided,0.836,hard,Security audits,1
TC_00633,React outperforms Angular for large applications (context 63),technology,undecided,0.898,expert,Performance tests,4
TC_00634,SSDs are more reliable than HDDs (context 63),technology,supported,0.74,easy,Failure rate data,1
TC_00635,5G networks pose health risks (context 63),technology,rejected,0.748,medium,WHO/FCC studies,3
TC_00636,Open source software is more secure (context 63),technology,undecided,0.917,hard,CVE analysis,4
TC_00637,Machine learning models are biased (context 63),technology,supported,0.821,expert,Fairness audits,4
TC_00638,Quantum computers will break encryption by 2030 (context 63),technology,undecided,0.661,easy,Expert forecasts,3
TC_00639,Electric vehicles are better for the environment (context 63),technology,supported,0.563,medium,Lifecycle analysis,4
TC_00640,NoSQL databases scale better than SQL (context 63),technology,undecided,0.708,hard,Architecture comparison,3
TC_00641,Python is faster than C++ (context 64),technology,rejected,0.714,easy,Benchmark data,4
TC_00642,Cloud computing is more secure than on-premises (context 64),technology,undecided,0.876,medium,Security audits,4
TC_00643,React outperforms Angular for large applications (context 64),technology,undecided,0.557,hard,Performance tests,1
TC_00644,SSDs are more reliable than HDDs (context 64),technology,supported,0.817,expert,Failure rate data,3
TC_00645,5G networks pose health risks (context 64),technology,rejected,0.699,easy,WHO/FCC studies,4
TC_00646,Open source software is more secure (context 64),technology,undecided,0.736,medium,CVE analysis,3
TC_00647,Machine learning models are biased (context 64),technology,supported,0.856,hard,Fairness audits,1
TC_00648,Quantum computers will break encryption by 2030 (context 64),technology,undecided,0.589,expert,Expert forecasts,2
TC_00649,Electric vehicles are better for the environment (context 64),technology,supported,0.836,easy,Lifecycle analysis,2
TC_00650,NoSQL databases scale better than SQL (context 64),technology,undecided,0.575,medium,Architecture comparison,1
TC_00651,Python is faster than C++ (context 65),technology,rejected,0.647,expert,Benchmark data,4
TC_00652,Cloud computing is more secure than on-premises (context 65),technology,undecided,0.722,easy,Security audits,2
TC_00653,React outperforms Angular for large applications (context 65),technology,undecided,0.85,medium,Performance tests,4
TC_00654,SSDs are more reliable than HDDs (context 65),technology,supported,0.907,hard,Failure rate data,1
TC_00655,5G networks pose health risks (context 65),technology,rejected,0.946,expert,WHO/FCC studies,3
TC_00656,Open source software is more secure (context 65),technology,undecided,0.638,easy,CVE analysis,3
TC_00657,Machine learning models are biased (context 65),technology,supported,0.613,medium,Fairness audits,2
TC_00658,Quantum computers will break encryption by 2030 (context 65),technology,undecided,0.883,hard,Expert forecasts,1
TC_00659,Electric vehicles are better for the environment (context 65),technology,supported,0.922,expert,Lifecycle analysis,1
TC_00660,NoSQL databases scale better than SQL (context 65),technology,undecided,0.749,easy,Architecture comparison,4
TC_00661,Python is faster than C++ (context 66),technology,rejected,0.662,hard,Benchmark data,1
TC_00662,Cloud computing is more secure than on-premises (context 66),technology,undecided,0.751,expert,Security audits,1
TC_00663,React outperforms Angular for large applications (context 66),technology,undecided,0.712,easy,Performance tests,3
TC_00664,SSDs are more reliable than HDDs (context 66),technology,supported,0.563,medium,Failure rate data,1
TC_00665,5G networks pose health risks (context 66),technology,rejected,0.851,hard,WHO/FCC studies,3
TC_00666,Open source software is more secure (context 66),technology,undecided,0.78,expert,CVE analysis,2
TC_00667,Machine learning models are biased (context 66),technology,supported,0.693,easy,Fairness audits,4
TC_00668,Quantum computers will break encryption by 2030 (context 66),technology,undecided,0.572,medium,Expert forecasts,3
TC_00669,Electric vehicles are better for the environment (context 66),technology,supported,0.796,hard,Lifecycle analysis,2
TC_00670,NoSQL databases scale better than SQL (context 66),technology,undecided,0.78,expert,Architecture comparison,1
TC_00671,Python is faster than C++ (context 67),technology,rejected,0.713,medium,Benchmark data,2
TC_00672,Cloud computing is more secure than on-premises (context 67),technology,undecided,0.936,hard,Security audits,4
TC_00673,React outperforms Angular for large applications (context 67),technology,undecided,0.831,expert,Performance tests,4
TC_00674,SSDs are more reliable than HDDs (context 67),technology,supported,0.701,easy,Failure rate data,1
TC_00675,5G networks pose health risks (context 67),technology,rejected,0.769,medium,WHO/FCC studies,3
TC_00676,Open source software is more secure (context 67),technology,undecided,0.813,hard,CVE analysis,4
TC_00677,Machine learning models are biased (context 67),technology,supported,0.62,expert,Fairness audits,2
TC_00678,Quantum computers will break encryption by 2030 (context 67),technology,undecided,0.942,easy,Expert forecasts,1
TC_00679,Electric vehicles are better for the environment (context 67),technology,supported,0.919,medium,Lifecycle analysis,3
TC_00680,NoSQL databases scale better than SQL (context 67),technology,undecided,0.576,hard,Architecture comparison,3
TC_00681,Python is faster than C++ (context 68),technology,rejected,0.671,easy,Benchmark data,3
TC_00682,Cloud computing is more secure than on-premises (context 68),technology,undecided,0.578,medium,Security audits,2
TC_00683,React outperforms Angular for large applications (context 68),technology,undecided,0.894,hard,Performance tests,4
TC_00684,SSDs are more reliable than HDDs (context 68),technology,supported,0.699,expert,Failure rate data,2
TC_00685,5G networks pose health risks (context 68),technology,rejected,0.901,easy,WHO/FCC studies,1
TC_00686,Open source software is more secure (context 68),technology,undecided,0.922,medium,CVE analysis,4
TC_00687,Machine learning models are biased (context 68),technology,supported,0.579,hard,Fairness audits,2
TC_00688,Quantum computers will break encryption by 2030 (context 68),technology,undecided,0.785,expert,Expert forecasts,3
TC_00689,Electric vehicles are better for the environment (context 68),technology,supported,0.677,easy,Lifecycle analysis,3
TC_00690,NoSQL databases scale better than SQL (context 68),technology,undecided,0.769,medium,Architecture comparison,1
TC_00691,Python is faster than C++ (context 69),technology,rejected,0.705,expert,Benchmark data,1
TC_00692,Cloud computing is more secure than on-premises (context 69),technology,undecided,0.635,easy,Security audits,4
TC_00693,React outperforms Angular for large applications (context 69),technology,undecided,0.606,medium,Performance tests,1
TC_00694,SSDs are more reliable than HDDs (context 69),technology,supported,0.864,hard,Failure rate data,4
TC_00695,5G networks pose health risks (context 69),technology,rejected,0.779,expert,WHO/FCC studies,4
TC_00696,Open source software is more secure (context 69),technology,undecided,0.898,easy,CVE analysis,3
TC_00697,Machine learning models are biased (context 69),technology,supported,0.723,medium,Fairness audits,4
TC_00698,Quantum computers will break encryption by 2030 (context 69),technology,undecided,0.734,hard,Expert forecasts,1
TC_00699,Electric vehicles are better for the environment (context 69),technology,supported,0.821,expert,Lifecycle analysis,2
TC_00700,NoSQL databases scale better than SQL (context 69),technology,undecided,0.92,easy,Architecture comparison,3
TC_00701,Python is faster than C++ (context 70),technology,rejected,0.746,hard,Benchmark data,3
TC_00702,Cloud computing is more secure than on-premises (context 70),technology,undecided,0.717,expert,Security audits,1
TC_00703,React outperforms Angular for large applications (context 70),technology,undecided,0.923,easy,Performance tests,4
TC_00704,SSDs are more reliable than HDDs (context 70),technology,supported,0.597,medium,Failure rate data,1
TC_00705,5G networks pose health risks (context 70),technology,rejected,0.561,hard,WHO/FCC studies,1
TC_00706,Open source software is more secure (context 70),technology,undecided,0.75,expert,CVE analysis,3
TC_00707,Machine learning models are biased (context 70),technology,supported,0.584,easy,Fairness audits,2
TC_00708,Quantum computers will break encryption by 2030 (context 70),technology,undecided,0.596,medium,Expert forecasts,2
TC_00709,Electric vehicles are better for the environment (context 70),technology,supported,0.799,hard,Lifecycle analysis,1
TC_00710,NoSQL databases scale better than SQL (context 70),technology,undecided,0.65,expert,Architecture comparison,3
TC_00711,Python is faster than C++ (context 71),technology,rejected,0.753,medium,Benchmark data,4
TC_00712,Cloud computing is more secure than on-premises (context 71),technology,undecided,0.551,hard,Security audits,1
TC_00713,React outperforms Angular for large applications (context 71),technology,undecided,0.83,expert,Performance tests,1
TC_00714,SSDs are more reliable than HDDs (context 71),technology,supported,0.565,easy,Failure rate data,3
TC_00715,5G networks pose health risks (context 71),technology,rejected,0.778,medium,WHO/FCC studies,1
TC_00716,Open source software is more secure (context 71),technology,undecided,0.776,hard,CVE analysis,3
TC_00717,Machine learning models are biased (context 71),technology,supported,0.651,expert,Fairness audits,2
TC_00718,Quantum computers will break encryption by 2030 (context 71),technology,undecided,0.682,easy,Expert forecasts,2
TC_00719,Electric vehicles are better for the environment (context 71),technology,supported,0.891,medium,Lifecycle analysis,1
TC_00720,NoSQL databases scale better than SQL (context 71),technology,undecided,0.784,hard,Architecture comparison,2
TC_00721,Python is faster than C++ (context 72),technology,rejected,0.899,easy,Benchmark data,4
TC_00722,Cloud computing is more secure than on-premises (context 72),technology,undecided,0.655,medium,Security audits,1
TC_00723,React outperforms Angular for large applications (context 72),technology,undecided,0.847,hard,Performance tests,3
TC_00724,SSDs are more reliable than HDDs (context 72),technology,supported,0.873,expert,Failure rate data,1
TC_00725,5G networks pose health risks (context 72),technology,rejected,0.908,easy,WHO/FCC studies,1
TC_00726,Open source software is more secure (context 72),technology,undecided,0.566,medium,CVE analysis,1
TC_00727,Machine learning models are biased (context 72),technology,supported,0.95,hard,Fairness audits,3
TC_00728,Quantum computers will break encryption by 2030 (context 72),technology,undecided,0.604,expert,Expert forecasts,1
TC_00729,Electric vehicles are better for the environment (context 72),technology,supported,0.795,easy,Lifecycle analysis,3
TC_00730,NoSQL databases scale better than SQL (context 72),technology,undecided,0.8,medium,Architecture comparison,3
TC_00731,Python is faster than C++ (context 73),technology,rejected,0.902,expert,Benchmark data,4
TC_00732,Cloud computing is more secure than on-premises (context 73),technology,undecided,0.76,easy,Security audits,3
TC_00733,React outperforms Angular for large applications (context 73),technology,undecided,0.931,medium,Performance tests,3
TC_00734,SSDs are more reliable than HDDs (context 73),technology,supported,0.625,hard,Failure rate data,4
TC_00735,5G networks pose health risks (context 73),technology,rejected,0.897,expert,WHO/FCC studies,4
TC_00736,Open source software is more secure (context 73),technology,undecided,0.894,easy,CVE analysis,3
TC_00737,Machine learning models are biased (context 73),technology,supported,0.628,medium,Fairness audits,2
TC_00738,Quantum computers will break encryption by 2030 (context 73),technology,undecided,0.698,hard,Expert forecasts,4
TC_00739,Electric vehicles are better for the environment (context 73),technology,supported,0.661,expert,Lifecycle analysis,1
TC_00740,NoSQL databases scale better than SQL (context 73),technology,undecided,0.779,easy,Architecture comparison,4
TC_00741,Python is faster than C++ (context 74),technology,rejected,0.757,hard,Benchmark data,4
TC_00742,Cloud computing is more secure than on-premises (context 74),technology,undecided,0.72,expert,Security audits,1
TC_00743,React outperforms Angular for large applications (context 74),technology,undecided,0.708,easy,Performance tests,3
TC_00744,SSDs are more reliable than HDDs (context 74),technology,supported,0.726,medium,Failure rate data,1
TC_00745,5G networks pose health risks (context 74),technology,rejected,0.9,hard,WHO/FCC studies,1
TC_00746,Open source software is more secure (context 74),technology,undecided,0.828,expert,CVE analysis,2
TC_00747,Machine learning models are biased (context 74),technology,supported,0.678,easy,Fairness audits,1
TC_00748,Quantum computers will break encryption by 2030 (context 74),technology,undecided,0.763,medium,Expert forecasts,1
TC_00749,Electric vehicles are better for the environment (context 74),technology,supported,0.7,hard,Lifecycle analysis,1
TC_00750,NoSQL databases scale better than SQL (context 74),technology,undecided,0.665,expert,Architecture comparison,1
TC_00751,Python is faster than C++ (context 75),technology,rejected,0.831,medium,Benchmark data,2
TC_00752,Cloud computing is more secure than on-premises (context 75),technology,undecided,0.588,hard,Security audits,1
TC_00753,React outperforms Angular for large applications (context 75),technology,undecided,0.731,expert,Performance tests,1
TC_00754,SSDs are more reliable than HDDs (context 75),technology,supported,0.558,easy,Failure rate data,3
TC_00755,5G networks pose health risks (context 75),technology,rejected,0.863,medium,WHO/FCC studies,1
TC_00756,Open source software is more secure (context 75),technology,undecided,0.751,hard,CVE analysis,3
TC_00757,Machine learning models are biased (context 75),technology,supported,0.806,expert,Fairness audits,3
TC_00758,Quantum computers will break encryption by 2030 (context 75),technology,undecided,0.586,easy,Expert forecasts,2
TC_00759,Electric vehicles are better for the environment (context 75),technology,supported,0.603,medium,Lifecycle analysis,4
TC_00760,NoSQL databases scale better than SQL (context 75),technology,undecided,0.884,hard,Architecture comparison,3
TC_00761,Python is faster than C++ (context 76),technology,rejected,0.582,easy,Benchmark data,2
TC_00762,Cloud computing is more secure than on-premises (context 76),technology,undecided,0.578,medium,Security audits,1
TC_00763,React outperforms Angular for large applications (context 76),technology,undecided,0.853,hard,Performance tests,2
TC_00764,SSDs are more reliable than HDDs (context 76),technology,supported,0.843,expert,Failure rate data,1
TC_00765,5G networks pose health risks (context 76),technology,rejected,0.854,easy,WHO/FCC studies,2
TC_00766,Open source software is more secure (context 76),technology,undecided,0.613,medium,CVE analysis,2
TC_00767,Machine learning models are biased (context 76),technology,supported,0.659,hard,Fairness audits,1
TC_00768,Quantum computers will break encryption by 2030 (context 76),technology,undecided,0.584,expert,Expert forecasts,1
TC_00769,Electric vehicles are better for the environment (context 76),technology,supported,0.946,easy,Lifecycle analysis,3
TC_00770,NoSQL databases scale better than SQL (context 76),technology,undecided,0.75,medium,Architecture comparison,2
TC_00771,Python is faster than C++ (context 77),technology,rejected,0.686,expert,Benchmark data,3
TC_00772,Cloud computing is more secure than on-premises (context 77),technology,undecided,0.682,easy,Security audits,2
TC_00773,React outperforms Angular for large applications (context 77),technology,undecided,0.655,medium,Performance tests,4
TC_00774,SSDs are more reliable than HDDs (context 77),technology,supported,0.722,hard,Failure rate data,4
TC_00775,5G networks pose health risks (context 77),technology,rejected,0.571,expert,WHO/FCC studies,1
TC_00776,Open source software is more secure (context 77),technology,undecided,0.577,easy,CVE analysis,4
TC_00777,Machine learning models are biased (context 77),technology,supported,0.935,medium,Fairness audits,2
TC_00778,Quantum computers will break encryption by 2030 (context 77),technology,undecided,0.903,hard,Expert forecasts,3
TC_00779,Electric vehicles are better for the environment (context 77),technology,supported,0.594,expert,Lifecycle analysis,3
TC_00780,NoSQL databases scale better than SQL (context 77),technology,undecided,0.905,easy,Architecture comparison,3
TC_00781,Python is faster than C++ (context 78),technology,rejected,0.606,hard,Benchmark data,4
TC_00782,Cloud computing is more secure than on-premises (context 78),technology,undecided,0.737,expert,Security audits,4
TC_00783,React outperforms Angular for large applications (context 78),technology,undecided,0.838,easy,Performance tests,1
TC_00784,SSDs are more reliable than HDDs (context 78),technology,supported,0.83,medium,Failure rate data,4
TC_00785,5G networks pose health risks (context 78),technology,rejected,0.792,hard,WHO/FCC studies,2
TC_00786,Open source software is more secure (context 78),technology,undecided,0.651,expert,CVE analysis,3
TC_00787,Machine learning models are biased (context 78),technology,supported,0.938,easy,Fairness audits,4
TC_00788,Quantum computers will break encryption by 2030 (context 78),technology,undecided,0.638,medium,Expert forecasts,2
TC_00789,Electric vehicles are better for the environment (context 78),technology,supported,0.736,hard,Lifecycle analysis,3
TC_00790,NoSQL databases scale better than SQL (context 78),technology,undecided,0.745,expert,Architecture comparison,2
TC_00791,Python is faster than C++ (context 79),technology,rejected,0.554,medium,Benchmark data,4
TC_00792,Cloud computing is more secure than on-premises (context 79),technology,undecided,0.577,hard,Security audits,4
TC_00793,React outperforms Angular for large applications (context 79),technology,undecided,0.61,expert,Performance tests,4
TC_00794,SSDs are more reliable than HDDs (context 79),technology,supported,0.702,easy,Failure rate data,2
TC_00795,5G networks pose health risks (context 79),technology,rejected,0.697,medium,WHO/FCC studies,3
TC_00796,Open source software is more secure (context 79),technology,undecided,0.728,hard,CVE analysis,4
TC_00797,Machine learning models are biased (context 79),technology,supported,0.568,expert,Fairness audits,4
TC_00798,Quantum computers will break encryption by 2030 (context 79),technology,undecided,0.829,easy,Expert forecasts,4
TC_00799,Electric vehicles are better for the environment (context 79),technology,supported,0.755,medium,Lifecycle analysis,4
TC_00800,NoSQL databases scale better than SQL (context 79),technology,undecided,0.946,hard,Architecture comparison,1
TC_00801,Python is faster than C++ (context 80),technology,rejected,0.576,easy,Benchmark data,1
TC_00802,Cloud computing is more secure than on-premises (context 80),technology,undecided,0.746,medium,Security audits,2
TC_00803,React outperforms Angular for large applications (context 80),technology,undecided,0.615,hard,Performance tests,1
TC_00804,SSDs are more reliable than HDDs (context 80),technology,supported,0.9,expert,Failure rate data,1
TC_00805,5G networks pose health risks (context 80),technology,rejected,0.893,easy,WHO/FCC studies,2
TC_00806,Open source software is more secure (context 80),technology,undecided,0.57,medium,CVE analysis,3
TC_00807,Machine learning models are biased (context 80),technology,supported,0.925,hard,Fairness audits,3
TC_00808,Quantum computers will break encryption by 2030 (context 80),technology,undecided,0.902,expert,Expert forecasts,2
TC_00809,Electric vehicles are better for the environment (context 80),technology,supported,0.598,easy,Lifecycle analysis,1
TC_00810,NoSQL databases scale better than SQL (context 80),technology,undecided,0.758,medium,Architecture comparison,1
TC_00811,Python is faster than C++ (context 81),technology,rejected,0.79,expert,Benchmark data,3
TC_00812,Cloud computing is more secure than on-premises (context 81),technology,undecided,0.602,easy,Security audits,4
TC_00813,React outperforms Angular for large applications (context 81),technology,undecided,0.666,medium,Performance tests,1
TC_00814,SSDs are more reliable than HDDs (context 81),technology,supported,0.564,hard,Failure rate data,4
TC_00815,5G networks pose health risks (context 81),technology,rejected,0.716,expert,WHO/FCC studies,3
TC_00816,Open source software is more secure (context 81),technology,undecided,0.938,easy,CVE analysis,1
TC_00817,Machine learning models are biased (context 81),technology,supported,0.574,medium,Fairness audits,4
TC_00818,Quantum computers will break encryption by 2030 (context 81),technology,undecided,0.71,hard,Expert forecasts,1
TC_00819,Electric vehicles are better for the environment (context 81),technology,supported,0.696,expert,Lifecycle analysis,3
TC_00820,NoSQL databases scale better than SQL (context 81),technology,undecided,0.763,easy,Architecture comparison,2
TC_00821,Python is faster than C++ (context 82),technology,rejected,0.831,hard,Benchmark data,1
TC_00822,Cloud computing is more secure than on-premises (context 82),technology,undecided,0.74,expert,Security audits,2
TC_00823,React outperforms Angular for large applications (context 82),technology,undecided,0.794,easy,Performance tests,4
TC_00824,SSDs are more reliable than HDDs (context 82),technology,supported,0.855,medium,Failure rate data,4
TC_00825,5G networks pose health risks (context 82),technology,rejected,0.937,hard,WHO/FCC studies,3
TC_00826,Open source software is more secure (context 82),technology,undecided,0.806,expert,CVE analysis,4
TC_00827,Machine learning models are biased (context 82),technology,supported,0.674,easy,Fairness audits,4
TC_00828,Quantum computers will break encryption by 2030 (context 82),technology,undecided,0.917,medium,Expert forecasts,4
TC_00829,Electric vehicles are better for the environment (context 82),technology,supported,0.675,hard,Lifecycle analysis,2
TC_00830,NoSQL databases scale better than SQL (context 82),technology,undecided,0.776,expert,Architecture comparison,3
TC_00831,Python is faster than C++ (context 83),technology,rejected,0.882,medium,Benchmark data,2
TC_00832,Cloud computing is more secure than on-premises (context 83),technology,undecided,0.775,hard,Security audits,3
TC_00833,React outperforms Angular for large applications (context 83),technology,undecided,0.701,expert,Performance tests,1
TC_00834,SSDs are more reliable than HDDs (context 83),technology,supported,0.778,easy,Failure rate data,3
TC_00835,5G networks pose health risks (context 83),technology,rejected,0.552,medium,WHO/FCC studies,2
TC_00836,Open source software is more secure (context 83),technology,undecided,0.793,hard,CVE analysis,4
TC_00837,Machine learning models are biased (context 83),technology,supported,0.912,expert,Fairness audits,2
TC_00838,Quantum computers will break encryption by 2030 (context 83),technology,undecided,0.731,easy,Expert forecasts,1
TC_00839,Electric vehicles are better for the environment (context 83),technology,supported,0.772,medium,Lifecycle analysis,1
TC_00840,NoSQL databases scale better than SQL (context 83),technology,undecided,0.559,hard,Architecture comparison,2
TC_00841,Python is faster than C++ (context 84),technology,rejected,0.606,easy,Benchmark data,3
TC_00842,Cloud computing is more secure than on-premises (context 84),technology,undecided,0.843,medium,Security audits,2
TC_00843,React outperforms Angular for large applications (context 84),technology,undecided,0.577,hard,Performance tests,2
TC_00844,SSDs are more reliable than HDDs (context 84),technology,supported,0.646,expert,Failure rate data,1
TC_00845,5G networks pose health risks (context 84),technology,rejected,0.592,easy,WHO/FCC studies,1
TC_00846,Open source software is more secure (context 84),technology,undecided,0.921,medium,CVE analysis,4
TC_00847,Machine learning models are biased (context 84),technology,supported,0.835,hard,Fairness audits,3
TC_00848,Quantum computers will break encryption by 2030 (context 84),technology,undecided,0.643,expert,Expert forecasts,3
TC_00849,Electric vehicles are better for the environment (context 84),technology,supported,0.601,easy,Lifecycle analysis,3
TC_00850,NoSQL databases scale better than SQL (context 84),technology,undecided,0.676,medium,Architecture comparison,1
TC_00851,Python is faster than C++ (context 85),technology,rejected,0.69,expert,Benchmark data,3
TC_00852,Cloud computing is more secure than on-premises (context 85),technology,undecided,0.633,easy,Security audits,4
TC_00853,React outperforms Angular for large applications (context 85),technology,undecided,0.677,medium,Performance tests,2
TC_00854,SSDs are more reliable than HDDs (context 85),technology,supported,0.732,hard,Failure rate data,4
TC_00855,5G networks pose health risks (context 85),technology,rejected,0.778,expert,WHO/FCC studies,4
TC_00856,Open source software is more secure (context 85),technology,undecided,0.792,easy,CVE analysis,1
TC_00857,Machine learning models are biased (context 85),technology,supported,0.925,medium,Fairness audits,2
TC_00858,Quantum computers will break encryption by 2030 (context 85),technology,undecided,0.604,hard,Expert forecasts,3
TC_00859,Electric vehicles are better for the environment (context 85),technology,supported,0.868,expert,Lifecycle analysis,3
TC_00860,NoSQL databases scale better than SQL (context 85),technology,undecided,0.567,easy,Architecture comparison,3
TC_00861,Python is faster than C++ (context 86),technology,rejected,0.612,hard,Benchmark data,1
TC_00862,Cloud computing is more secure than on-premises (context 86),technology,undecided,0.848,expert,Security audits,4
TC_00863,React outperforms Angular for large applications (context 86),technology,undecided,0.726,easy,Performance tests,3
TC_00864,SSDs are more reliable than HDDs (context 86),technology,supported,0.692,medium,Failure rate data,4
TC_00865,5G networks pose health risks (context 86),technology,rejected,0.647,hard,WHO/FCC studies,1
TC_00866,Open source software is more secure (context 86),technology,undecided,0.765,expert,CVE analysis,2
TC_00867,Machine learning models are biased (context 86),technology,supported,0.576,easy,Fairness audits,4
TC_00868,Quantum computers will break encryption by 2030 (context 86),technology,undecided,0.924,medium,Expert forecasts,4
TC_00869,Electric vehicles are better for the environment (context 86),technology,supported,0.819,hard,Lifecycle analysis,2
TC_00870,NoSQL databases scale better than SQL (context 86),technology,undecided,0.811,expert,Architecture comparison,2
TC_00871,Python is faster than C++ (context 87),technology,rejected,0.55,medium,Benchmark data,2
TC_00872,Cloud computing is more secure than on-premises (context 87),technology,undecided,0.722,hard,Security audits,1
TC_00873,React outperforms Angular for large applications (context 87),technology,undecided,0.659,expert,Performance tests,3
TC_00874,SSDs are more reliable than HDDs (context 87),technology,supported,0.599,easy,Failure rate data,4
TC_00875,5G networks pose health risks (context 87),technology,rejected,0.809,medium,WHO/FCC studies,4
TC_00876,Open source software is more secure (context 87),technology,undecided,0.881,hard,CVE analysis,4
TC_00877,Machine learning models are biased (context 87),technology,supported,0.739,expert,Fairness audits,1
TC_00878,Quantum computers will break encryption by 2030 (context 87),technology,undecided,0.838,easy,Expert forecasts,3
TC_00879,Electric vehicles are better for the environment (context 87),technology,supported,0.627,medium,Lifecycle analysis,2
TC_00880,NoSQL databases scale better than SQL (context 87),technology,undecided,0.711,hard,Architecture comparison,3
TC_00881,Python is faster than C++ (context 88),technology,rejected,0.844,easy,Benchmark data,2
TC_00882,Cloud computing is more secure than on-premises (context 88),technology,undecided,0.818,medium,Security audits,1
TC_00883,React outperforms Angular for large applications (context 88),technology,undecided,0.788,hard,Performance tests,2
TC_00884,SSDs are more reliable than HDDs (context 88),technology,supported,0.81,expert,Failure rate data,3
TC_00885,5G networks pose health risks (context 88),technology,rejected,0.724,easy,WHO/FCC studies,4
TC_00886,Open source software is more secure (context 88),technology,undecided,0.864,medium,CVE analysis,2
TC_00887,Machine learning models are biased (context 88),technology,supported,0.658,hard,Fairness audits,3
TC_00888,Quantum computers will break encryption by 2030 (context 88),technology,undecided,0.826,expert,Expert forecasts,4
TC_00889,Electric vehicles are better for the environment (context 88),technology,supported,0.785,easy,Lifecycle analysis,2
TC_00890,NoSQL databases scale better than SQL (context 88),technology,undecided,0.82,medium,Architecture comparison,3
TC_00891,Python is faster than C++ (context 89),technology,rejected,0.617,expert,Benchmark data,4
TC_00892,Cloud computing is more secure than on-premises (context 89),technology,undecided,0.89,easy,Security audits,3
TC_00893,React outperforms Angular for large applications (context 89),technology,undecided,0.832,medium,Performance tests,4
TC_00894,SSDs are more reliable than HDDs (context 89),technology,supported,0.616,hard,Failure rate data,3
TC_00895,5G networks pose health risks (context 89),technology,rejected,0.75,expert,WHO/FCC studies,3
TC_00896,Open source software is more secure (context 89),technology,undecided,0.637,easy,CVE analysis,3
TC_00897,Machine learning models are biased (context 89),technology,supported,0.948,medium,Fairness audits,3
TC_00898,Quantum computers will break encryption by 2030 (context 89),technology,undecided,0.732,hard,Expert forecasts,1
TC_00899,Electric vehicles are better for the environment (context 89),technology,supported,0.859,expert,Lifecycle analysis,2
TC_00900,NoSQL databases scale better than SQL (context 89),technology,undecided,0.682,easy,Architecture comparison,1
TC_00901,Python is faster than C++ (context 90),technology,rejected,0.737,hard,Benchmark data,4
TC_00902,Cloud computing is more secure than on-premises (context 90),technology,undecided,0.781,expert,Security audits,3
TC_00903,React outperforms Angular for large applications (context 90),technology,undecided,0.742,easy,Performance tests,3
TC_00904,SSDs are more reliable than HDDs (context 90),technology,supported,0.877,medium,Failure rate data,3
TC_00905,5G networks pose health risks (context 90),technology,rejected,0.598,hard,WHO/FCC studies,4
TC_00906,Open source software is more secure (context 90),technology,undecided,0.77,expert,CVE analysis,2
TC_00907,Machine learning models are biased (context 90),technology,supported,0.613,easy,Fairness audits,3
