id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
HI_00617,The Industrial Revolution improved quality of life (context 61),history,undecided,0.714,medium,Living standards data,3
HI_00618,Alexander the Great was undefeated (context 61),history,supported,0.693,hard,Battle records,1
HI_00619,The Great Depression was caused by the 1929 crash (context 61),history,undecided,0.58,expert,Economic history,4
HI_00620,The moon landing was faked (context 61),history,rejected,0.763,easy,Scientific evidence,3
HI_00621,The Roman Empire fell due to lead poisoning (context 62),history,rejected,0.637,hard,Archaeological evidence,4
HI_00622,The American Civil War was primarily about slavery (context 62),history,supported,0.848,expert,Primary sources,2
HI_00623,Columbus discovered America (context 62),history,rejected,0.731,easy,Pre-Columbian evidence,1
HI_00624,The French Revolution improved conditions for peasants (context 62),history,undecided,0.829,medium,Social history,2
HI_00625,The atomic bombs were necessary to end WWII (context 62),history,undecided,0.921,hard,Military history,2
HI_00626,The Renaissance began in Italy (context 62),history,supported,0.82,expert,Art history,2
HI_00627,The Industrial Revolution improved quality of life (context 62),history,undecided,0.855,easy,Living standards data,4
HI_00628,Alexander the Great was undefeated (context 62),history,supported,0.765,medium,Battle records,4
HI_00629,The Great Depression was caused by the 1929 crash (context 62),history,undecided,0.891,hard,Economic history,1
HI_00630,The moon landing was faked (context 62),history,rejected,0.637,expert,Scientific evidence,4
HI_00631,The Roman Empire fell due to lead poisoning (context 63),history,rejected,0.858,medium,Archaeological evidence,3
HI_00632,The American Civil War was primarily about slavery (context 63),history,supported,0.593,hard,Primary sources,2
HI_00633,Columbus discovered America (context 63),history,rejected,0.757,expert,Pre-Columbian evidence,2
HI_00634,The French Revolution improved conditions for peasants (context 63),history,undecided,0.646,easy,Social history,1
HI_00635,The atomic bombs were necessary to end WWII (context 63),history,undecided,0.664,medium,Military history,4
HI_00636,The Renaissance began in Italy (context 63),history,supported,0.834,hard,Art history,2
HI_00637,The Industrial Revolution improved quality of life (context 63),history,undecided,0.854,expert,Living standards data,3
HI_00638,Alexander the Great was undefeated (context 63),history,supported,0.806,easy,Battle records,3
HI_00639,The Great Depression was caused by the 1929 crash (context 63),history,undecided,0.577,medium,Economic history,1
HI_00640,The moon landing was faked (context 63),history,rejected,0.641,hard,Scientific evidence,3
HI_00641,The Roman Empire fell due to lead poisoning (context 64),history,rejected,0.814,easy,Archaeological evidence,2
HI_00642,The American Civil War was primarily about slavery (context 64),history,supported,0.586,medium,Primary sources,3
HI_00643,Columbus discovered America (context 64),history,rejected,0.857,hard,Pre-Columbian evidence,3
HI_00644,The French Revolution improved conditions for peasants (context 64),history,undecided,0.809,expert,Social history,1
HI_00645,The atomic bombs were necessary to end WWII (context 64),history,undecided,0.58,easy,Military history,1
HI_00646,The Renaissance began in Italy (context 64),history,supported,0.719,medium,Art history,3
HI_00647,The Industrial Revolution improved quality of life (context 64),history,undecided,0.853,hard,Living standards data,3
HI_00648,Alexander the Great was undefeated (context 64),history,supported,0.696,expert,Battle records,4
HI_00649,The Great Depression was caused by the 1929 crash (context 64),history,undecided,0.578,easy,Economic history,2
HI_00650,The moon landing was faked (context 64),history,rejected,0.751,medium,Scientific evidence,1
HI_00651,The Roman Empire fell due to lead poisoning (context 65),history,rejected,0.628,expert,Archaeological evidence,1
HI_00652,The American Civil War was primarily about slavery (context 65),history,supported,0.773,easy,Primary sources,4
HI_00653,Columbus discovered America (context 65),history,rejected,0.915,medium,Pre-Columbian evidence,1
HI_00654,The French Revolution improved conditions for peasants (context 65),history,undecided,0.808,hard,Social history,2
HI_00655,The atomic bombs were necessary to end WWII (context 65),history,undecided,0.883,expert,Military history,3
HI_00656,The Renaissance began in Italy (context 65),history,supported,0.593,easy,Art history,4
HI_00657,The Industrial Revolution improved quality of life (context 65),history,undecided,0.77,medium,Living standards data,4
HI_00658,Alexander the Great was undefeated (context 65),history,supported,0.683,hard,Battle records,1
HI_00659,The Great Depression was caused by the 1929 crash (context 65),history,undecided,0.755,expert,Economic history,3
HI_00660,The moon landing was faked (context 65),history,rejected,0.724,easy,Scientific evidence,3
HI_00661,The Roman Empire fell due to lead poisoning (context 66),history,rejected,0.605,hard,Archaeological evidence,2
HI_00662,The American Civil War was primarily about slavery (context 66),history,supported,0.93,expert,Primary sources,2
HI_00663,Columbus discovered America (context 66),history,rejected,0.82,easy,Pre-Columbian evidence,1
HI_00664,The French Revolution improved conditions for peasants (context 66),history,undecided,0.67,medium,Social history,4
HI_00665,The atomic bombs were necessary to end WWII (context 66),history,undecided,0.604,hard,Military history,3
HI_00666,The Renaissance began in Italy (context 66),history,supported,0.857,expert,Art history,2
HI_00667,The Industrial Revolution improved quality of life (context 66),history,undecided,0.784,easy,Living standards data,3
HI_00668,Alexander the Great was undefeated (context 66),history,supported,0.607,medium,Battle records,1
HI_00669,The Great Depression was caused by the 1929 crash (context 66),history,undecided,0.869,hard,Economic history,1
HI_00670,The moon landing was faked (context 66),history,rejected,0.701,expert,Scientific evidence,3
HI_00671,The Roman Empire fell due to lead poisoning (context 67),history,rejected,0.595,medium,Archaeological evidence,2
HI_00672,The American Civil War was primarily about slavery (context 67),history,supported,0.723,hard,Primary sources,3
HI_00673,Columbus discovered America (context 67),history,rejected,0.917,expert,Pre-Columbian evidence,1
HI_00674,The French Revolution improved conditions for peasants (context 67),history,undecided,0.77,easy,Social history,1
HI_00675,The atomic bombs were necessary to end WWII (context 67),history,undecided,0.581,medium,Military history,3
HI_00676,The Renaissance began in Italy (context 67),history,supported,0.83,hard,Art history,1
HI_00677,The Industrial Revolution improved quality of life (context 67),history,undecided,0.678,expert,Living standards data,2
HI_00678,Alexander the Great was undefeated (context 67),history,supported,0.94,easy,Battle records,3
HI_00679,The Great Depression was caused by the 1929 crash (context 67),history,undecided,0.741,medium,Economic history,2
HI_00680,The moon landing was faked (context 67),history,rejected,0.923,hard,Scientific evidence,3
HI_00681,The Roman Empire fell due to lead poisoning (context 68),history,rejected,0.693,easy,Archaeological evidence,1
HI_00682,The American Civil War was primarily about slavery (context 68),history,supported,0.752,medium,Primary sources,1
HI_00683,Columbus discovered America (context 68),history,rejected,0.793,hard,Pre-Columbian evidence,3
HI_00684,The French Revolution improved conditions for peasants (context 68),history,undecided,0.584,expert,Social history,4
HI_00685,The atomic bombs were necessary to end WWII (context 68),history,undecided,0.677,easy,Military history,4
HI_00686,The Renaissance began in Italy (context 68),history,supported,0.562,medium,Art history,4
HI_00687,The Industrial Revolution improved quality of life (context 68),history,undecided,0.613,hard,Living standards data,3
HI_00688,Alexander the Great was undefeated (context 68),history,supported,0.869,expert,Battle records,4
HI_00689,The Great Depression was caused by the 1929 crash (context 68),history,undecided,0.565,easy,Economic history,3
HI_00690,The moon landing was faked (context 68),history,rejected,0.922,medium,Scientific evidence,3
HI_00691,The Roman Empire fell due to lead poisoning (context 69),history,rejected,0.805,expert,Archaeological evidence,3
HI_00692,The American Civil War was primarily about slavery (context 69),history,supported,0.784,easy,Primary sources,1
HI_00693,Columbus discovered America (context 69),history,rejected,0.716,medium,Pre-Columbian evidence,1
HI_00694,The French Revolution improved conditions for peasants (context 69),history,undecided,0.616,hard,Social history,3
HI_00695,The atomic bombs were necessary to end WWII (context 69),history,undecided,0.863,expert,Military history,4
HI_00696,The Renaissance began in Italy (context 69),history,supported,0.76,easy,Art history,1
HI_00697,The Industrial Revolution improved quality of life (context 69),history,undecided,0.729,medium,Living standards data,4
HI_00698,Alexander the Great was undefeated (context 69),history,supported,0.623,hard,Battle records,1
HI_00699,The Great Depression was caused by the 1929 crash (context 69),history,undecided,0.76,expert,Economic history,3
HI_00700,The moon landing was faked (context 69),history,rejected,0.58,easy,Scientific evidence,4
HI_00701,The Roman Empire fell due to lead poisoning (context 70),history,rejected,0.647,hard,Archaeological evidence,3
HI_00702,The American Civil War was primarily about slavery (context 70),history,supported,0.949,expert,Primary sources,1
HI_00703,Columbus discovered America (context 70),history,rejected,0.592,easy,Pre-Columbian evidence,1
HI_00704,The French Revolution improved conditions for peasants (context 70),history,undecided,0.843,medium,Social history,2
HI_00705,The atomic bombs were necessary to end WWII (context 70),history,undecided,0.818,hard,Military history,4
HI_00706,The Renaissance began in Italy (context 70),history,supported,0.806,expert,Art history,2
HI_00707,The Industrial Revolution improved quality of life (context 70),history,undecided,0.734,easy,Living standards data,2
HI_00708,Alexander the Great was undefeated (context 70),history,supported,0.6,medium,Battle records,2
HI_00709,The Great Depression was caused by the 1929 crash (context 70),history,undecided,0.558,hard,Economic history,2
HI_00710,The moon landing was faked (context 70),history,rejected,0.936,expert,Scientific evidence,2
HI_00711,The Roman Empire fell due to lead poisoning (context 71),history,rejected,0.867,medium,Archaeological evidence,2
HI_00712,The American Civil War was primarily about slavery (context 71),history,supported,0.728,hard,Primary sources,3
HI_00713,Columbus discovered America (context 71),history,rejected,0.733,expert,Pre-Columbian evidence,2
HI_00714,The French Revolution improved conditions for peasants (context 71),history,undecided,0.794,easy,Social history,3
HI_00715,The atomic bombs were necessary to end WWII (context 71),history,undecided,0.823,medium,Military history,1
HI_00716,The Renaissance began in Italy (context 71),history,supported,0.751,hard,Art history,1
HI_00717,The Industrial Revolution improved quality of life (context 71),history,undecided,0.629,expert,Living standards data,4
HI_00718,Alexander the Great was undefeated (context 71),history,supported,0.656,easy,Battle records,2
HI_00719,The Great Depression was caused by the 1929 crash (context 71),history,undecided,0.932,medium,Economic history,3
HI_00720,The moon landing was faked (context 71),history,rejected,0.876,hard,Scientific evidence,4
HI_00721,The Roman Empire fell due to lead poisoning (context 72),history,rejected,0.597,easy,Archaeological evidence,1
HI_00722,The American Civil War was primarily about slavery (context 72),history,supported,0.772,medium,Primary sources,4
HI_00723,Columbus discovered America (context 72),history,rejected,0.553,hard,Pre-Columbian evidence,2
HI_00724,The French Revolution improved conditions for peasants (context 72),history,undecided,0.687,expert,Social history,2
HI_00725,The atomic bombs were necessary to end WWII (context 72),history,undecided,0.656,easy,Military history,4
HI_00726,The Renaissance began in Italy (context 72),history,supported,0.86,medium,Art history,2
HI_00727,The Industrial Revolution improved quality of life (context 72),history,undecided,0.708,hard,Living standards data,2
HI_00728,Alexander the Great was undefeated (context 72),history,supported,0.562,expert,Battle records,2
HI_00729,The Great Depression was caused by the 1929 crash (context 72),history,undecided,0.869,easy,Economic history,1
HI_00730,The moon landing was faked (context 72),history,rejected,0.904,medium,Scientific evidence,2
HI_00731,The Roman Empire fell due to lead poisoning (context 73),history,rejected,0.666,expert,Archaeological evidence,3
HI_00732,The American Civil War was primarily about slavery (context 73),history,supported,0.818,easy,Primary sources,2
HI_00733,Columbus discovered America (context 73),history,rejected,0.936,medium,Pre-Columbian evidence,1
HI_00734,The French Revolution improved conditions for peasants (context 73),history,undecided,0.662,hard,Social history,4
HI_00735,The atomic bombs were necessary to end WWII (context 73),history,undecided,0.88,expert,Military history,1
HI_00736,The Renaissance began in Italy (context 73),history,supported,0.928,easy,Art history,3
HI_00737,The Industrial Revolution improved quality of life (context 73),history,undecided,0.894,medium,Living standards data,4
HI_00738,Alexander the Great was undefeated (context 73),history,supported,0.685,hard,Battle records,1
HI_00739,The Great Depression was caused by the 1929 crash (context 73),history,undecided,0.815,expert,Economic history,4
HI_00740,The moon landing was faked (context 73),history,rejected,0.808,easy,Scientific evidence,2
HI_00741,The Roman Empire fell due to lead poisoning (context 74),history,rejected,0.822,hard,Archaeological evidence,4
HI_00742,The American Civil War was primarily about slavery (context 74),history,supported,0.787,expert,Primary sources,3
HI_00743,Columbus discovered America (context 74),history,rejected,0.695,easy,Pre-Columbian evidence,4
HI_00744,The French Revolution improved conditions for peasants (context 74),history,undecided,0.745,medium,Social history,4
HI_00745,The atomic bombs were necessary to end WWII (context 74),history,undecided,0.574,hard,Military history,2
HI_00746,The Renaissance began in Italy (context 74),history,supported,0.938,expert,Art history,2
HI_00747,The Industrial Revolution improved quality of life (context 74),history,undecided,0.933,easy,Living standards data,3
HI_00748,Alexander the Great was undefeated (context 74),history,supported,0.589,medium,Battle records,4
HI_00749,The Great Depression was caused by the 1929 crash (context 74),history,undecided,0.631,hard,Economic history,1
HI_00750,The moon landing was faked (context 74),history,rejected,0.807,expert,Scientific evidence,4
HI_00751,The Roman Empire fell due to lead poisoning (context 75),history,rejected,0.586,medium,Archaeological evidence,3
HI_00752,The American Civil War was primarily about slavery (context 75),history,supported,0.575,hard,Primary sources,2
HI_00753,Columbus discovered America (context 75),history,rejected,0.637,expert,Pre-Columbian evidence,4
HI_00754,The French Revolution improved conditions for peasants (context 75),history,undecided,0.826,easy,Social history,4
HI_00755,The atomic bombs were necessary to end WWII (context 75),history,undecided,0.768,medium,Military history,2
HI_00756,The Renaissance began in Italy (context 75),history,supported,0.716,hard,Art history,2
HI_00757,The Industrial Revolution improved quality of life (context 75),history,undecided,0.737,expert,Living standards data,2
HI_00758,Alexander the Great was undefeated (context 75),history,supported,0.915,easy,Battle records,1
HI_00759,The Great Depression was caused by the 1929 crash (context 75),history,undecided,0.604,medium,Economic history,1
HI_00760,The moon landing was faked (context 75),history,rejected,0.853,hard,Scientific evidence,3
HI_00761,The Roman Empire fell due to lead poisoning (context 76),history,rejected,0.716,easy,Archaeological evidence,2
HI_00762,The American Civil War was primarily about slavery (context 76),history,supported,0.578,medium,Primary sources,4
HI_00763,Columbus discovered America (context 76),history,rejected,0.701,hard,Pre-Columbian evidence,1
HI_00764,The French Revolution improved conditions for peasants (context 76),history,undecided,0.819,expert,Social history,3
HI_00765,The atomic bombs were necessary to end WWII (context 76),history,undecided,0.672,easy,Military history,2
HI_00766,The Renaissance began in Italy (context 76),history,supported,0.752,medium,Art history,3
HI_00767,The Industrial Revolution improved quality of life (context 76),history,undecided,0.936,hard,Living standards data,4
HI_00768,Alexander the Great was undefeated (context 76),history,supported,0.731,expert,Battle records,2
HI_00769,The Great Depression was caused by the 1929 crash (context 76),history,undecided,0.639,easy,Economic history,4
HI_00770,The moon landing was faked (context 76),history,rejected,0.714,medium,Scientific evidence,3
HI_00771,The Roman Empire fell due to lead poisoning (context 77),history,rejected,0.673,expert,Archaeological evidence,2
HI_00772,The American Civil War was primarily about slavery (context 77),history,supported,0.819,easy,Primary sources,3
HI_00773,Columbus discovered America (context 77),history,rejected,0.552,medium,Pre-Columbian evidence,1
HI_00774,The French Revolution improved conditions for peasants (context 77),history,undecided,0.771,hard,Social history,3
HI_00775,The atomic bombs were necessary to end WWII (context 77),history,undecided,0.618,expert,Military history,3
HI_00776,The Renaissance began in Italy (context 77),history,supported,0.835,easy,Art history,2
HI_00777,The Industrial Revolution improved quality of life (context 77),history,undecided,0.909,medium,Living standards data,4
HI_00778,Alexander the Great was undefeated (context 77),history,supported,0.838,hard,Battle records,3
HI_00779,The Great Depression was caused by the 1929 crash (context 77),history,undecided,0.912,expert,Economic history,3
HI_00780,The moon landing was faked (context 77),history,rejected,0.943,easy,Scientific evidence,1
HI_00781,The Roman Empire fell due to lead poisoning (context 78),history,rejected,0.879,hard,Archaeological evidence,4
HI_00782,The American Civil War was primarily about slavery (context 78),history,supported,0.61,expert,Primary sources,2
HI_00783,Columbus discovered America (context 78),history,rejected,0.73,easy,Pre-Columbian evidence,3
HI_00784,The French Revolution improved conditions for peasants (context 78),history,undecided,0.817,medium,Social history,3
HI_00785,The atomic bombs were necessary to end WWII (context 78),history,undecided,0.732,hard,Military history,1
HI_00786,The Renaissance began in Italy (context 78),history,supported,0.89,expert,Art history,3
HI_00787,The Industrial Revolution improved quality of life (context 78),history,undecided,0.58,easy,Living standards data,3
HI_00788,Alexander the Great was undefeated (context 78),history,supported,0.722,medium,Battle records,3
HI_00789,The Great Depression was caused by the 1929 crash (context 78),history,undecided,0.603,hard,Economic history,1
HI_00790,The moon landing was faked (context 78),history,rejected,0.79,expert,Scientific evidence,1
HI_00791,The Roman Empire fell due to lead poisoning (context 79),history,rejected,0.833,medium,Archaeological evidence,1
HI_00792,The American Civil War was primarily about slavery (context 79),history,supported,0.789,hard,Primary sources,2
HI_00793,Columbus discovered America (context 79),history,rejected,0.828,expert,Pre-Columbian evidence,1
HI_00794,The French Revolution improved conditions for peasants (context 79),history,undecided,0.895,easy,Social history,3
HI_00795,The atomic bombs were necessary to end WWII (context 79),history,undecided,0.865,medium,Military history,3
HI_00796,The Renaissance began in Italy (context 79),history,supported,0.708,hard,Art history,4
HI_00797,The Industrial Revolution improved quality of life (context 79),history,undecided,0.696,expert,Living standards data,4
HI_00798,Alexander the Great was undefeated (context 79),history,supported,0.788,easy,Battle records,4
HI_00799,The Great Depression was caused by the 1929 crash (context 79),history,undecided,0.868,medium,Economic history,3
HI_00800,The moon landing was faked (context 79),history,rejected,0.806,hard,Scientific evidence,4
HI_00801,The Roman Empire fell due to lead poisoning (context 80),history,rejected,0.713,easy,Archaeological evidence,1
HI_00802,The American Civil War was primarily about slavery (context 80),history,supported,0.876,medium,Primary sources,4
HI_00803,Columbus discovered America (context 80),history,rejected,0.712,hard,Pre-Columbian evidence,3
HI_00804,The French Revolution improved conditions for peasants (context 80),history,undecided,0.859,expert,Social history,1
HI_00805,The atomic bombs were necessary to end WWII (context 80),history,undecided,0.568,easy,Military history,3
HI_00806,The Renaissance began in Italy (context 80),history,supported,0.601,medium,Art history,4
HI_00807,The Industrial Revolution improved quality of life (context 80),history,undecided,0.751,hard,Living standards data,4
HI_00808,Alexander the Great was undefeated (context 80),history,supported,0.714,expert,Battle records,2
HI_00809,The Great Depression was caused by the 1929 crash (context 80),history,undecided,0.723,easy,Economic history,2
HI_00810,The moon landing was faked (context 80),history,rejected,0.915,medium,Scientific evidence,2
HI_00811,The Roman Empire fell due to lead poisoning (context 81),history,rejected,0.81,expert,Archaeological evidence,2
HI_00812,The American Civil War was primarily about slavery (context 81),history,supported,0.847,easy,Primary sources,4
HI_00813,Columbus discovered America (context 81),history,rejected,0.719,medium,Pre-Columbian evidence,1
HI_00814,The French Revolution improved conditions for peasants (context 81),history,undecided,0.854,hard,Social history,2
HI_00815,The atomic bombs were necessary to end WWII (context 81),history,undecided,0.614,expert,Military history,2
HI_00816,The Renaissance began in Italy (context 81),history,supported,0.914,easy,Art history,2
HI_00817,The Industrial Revolution improved quality of life (context 81),history,undecided,0.823,medium,Living standards data,1
HI_00818,Alexander the Great was undefeated (context 81),history,supported,0.925,hard,Battle records,1
HI_00819,The Great Depression was caused by the 1929 crash (context 81),history,undecided,0.625,expert,Economic history,4
HI_00820,The moon landing was faked (context 81),history,rejected,0.827,easy,Scientific evidence,4
HI_00821,The Roman Empire fell due to lead poisoning (context 82),history,rejected,0.576,hard,Archaeological evidence,1
HI_00822,The American Civil War was primarily about slavery (context 82),history,supported,0.752,expert,Primary sources,1
HI_00823,Columbus discovered America (context 82),history,rejected,0.859,easy,Pre-Columbian evidence,1
HI_00824,The French Revolution improved conditions for peasants (context 82),history,undecided,0.793,medium,Social history,2
HI_00825,The atomic bombs were necessary to end WWII (context 82),history,undecided,0.801,hard,Military history,4
HI_00826,The Renaissance began in Italy (context 82),history,supported,0.563,expert,Art history,1
HI_00827,The Industrial Revolution improved quality of life (context 82),history,undecided,0.812,easy,Living standards data,1
HI_00828,Alexander the Great was undefeated (context 82),history,supported,0.815,medium,Battle records,2
HI_00829,The Great Depression was caused by the 1929 crash (context 82),history,undecided,0.637,hard,Economic history,4
HI_00830,The moon landing was faked (context 82),history,rejected,0.761,expert,Scientific evidence,4
HI_00831,The Roman Empire fell due to lead poisoning (context 83),history,rejected,0.647,medium,Archaeological evidence,1
HI_00832,The American Civil War was primarily about slavery (context 83),history,supported,0.752,hard,Primary sources,3
HI_00833,Columbus discovered America (context 83),history,rejected,0.767,expert,Pre-Columbian evidence,1
HI_00834,The French Revolution improved conditions for peasants (context 83),history,undecided,0.563,easy,Social history,3
HI_00835,The atomic bombs were necessary to end WWII (context 83),history,undecided,0.733,medium,Military history,1
HI_00836,The Renaissance began in Italy (context 83),history,supported,0.614,hard,Art history,1
HI_00837,The Industrial Revolution improved quality of life (context 83),history,undecided,0.708,expert,Living standards data,2
HI_00838,Alexander the Great was undefeated (context 83),history,supported,0.757,easy,Battle records,1
HI_00839,The Great Depression was caused by the 1929 crash (context 83),history,undecided,0.605,medium,Economic history,2
HI_00840,The moon landing was faked (context 83),history,rejected,0.72,hard,Scientific evidence,1
HI_00841,The Roman Empire fell due to lead poisoning (context 84),history,rejected,0.91,easy,Archaeological evidence,2
HI_00842,The American Civil War was primarily about slavery (context 84),history,supported,0.712,medium,Primary sources,1
HI_00843,Columbus discovered America (context 84),history,rejected,0.566,hard,Pre-Columbian evidence,2
HI_00844,The French Revolution improved conditions for peasants (context 84),history,undecided,0.708,expert,Social history,1
HI_00845,The atomic bombs were necessary to end WWII (context 84),history,undecided,0.938,easy,Military history,3
HI_00846,The Renaissance began in Italy (context 84),history,supported,0.558,medium,Art history,1
HI_00847,The Industrial Revolution improved quality of life (context 84),history,undecided,0.776,hard,Living standards data,1
HI_00848,Alexander the Great was undefeated (context 84),history,supported,0.749,expert,Battle records,2
HI_00849,The Great Depression was caused by the 1929 crash (context 84),history,undecided,0.825,easy,Economic history,1
HI_00850,The moon landing was faked (context 84),history,rejected,0.587,medium,Scientific evidence,4
HI_00851,The Roman Empire fell due to lead poisoning (context 85),history,rejected,0.782,expert,Archaeological evidence,3
HI_00852,The American Civil War was primarily about slavery (context 85),history,supported,0.837,easy,Primary sources,1
HI_00853,Columbus discovered America (context 85),history,rejected,0.802,medium,Pre-Columbian evidence,2
HI_00854,The French Revolution improved conditions for peasants (context 85),history,undecided,0.763,hard,Social history,4
HI_00855,The atomic bombs were necessary to end WWII (context 85),history,undecided,0.59,expert,Military history,3
HI_00856,The Renaissance began in Italy (context 85),history,supported,0.754,easy,Art history,2
HI_00857,The Industrial Revolution improved quality of life (context 85),history,undecided,0.889,medium,Living standards data,3
HI_00858,Alexander the Great was undefeated (context 85),history,supported,0.683,hard,Battle records,3
HI_00859,The Great Depression was caused by the 1929 crash (context 85),history,undecided,0.654,expert,Economic history,3
HI_00860,The moon landing was faked (context 85),history,rejected,0.749,easy,Scientific evidence,3
HI_00861,The Roman Empire fell due to lead poisoning (context 86),history,rejected,0.722,hard,Archaeological evidence,3
HI_00862,The American Civil War was primarily about slavery (context 86),history,supported,0.904,expert,Primary sources,1
HI_00863,Columbus discovered America (context 86),history,rejected,0.794,easy,Pre-Columbian evidence,4
HI_00864,The French Revolution improved conditions for peasants (context 86),history,undecided,0.686,medium,Social history,2
HI_00865,The atomic bombs were necessary to end WWII (context 86),history,undecided,0.845,hard,Military history,4
HI_00866,The Renaissance began in Italy (context 86),history,supported,0.72,expert,Art history,1
HI_00867,The Industrial Revolution improved quality of life (context 86),history,undecided,0.701,easy,Living standards data,2
HI_00868,Alexander the Great was undefeated (context 86),history,supported,0.766,medium,Battle records,4
HI_00869,The Great Depression was caused by the 1929 crash (context 86),history,undecided,0.651,hard,Economic history,1
HI_00870,The moon landing was faked (context 86),history,rejected,0.917,expert,Scientific evidence,4
HI_00871,The Roman Empire fell due to lead poisoning (context 87),history,rejected,0.948,medium,Archaeological evidence,3
HI_00872,The American Civil War was primarily about slavery (context 87),history,supported,0.915,hard,Primary sources,2
HI_00873,Columbus discovered America (context 87),history,rejected,0.738,expert,Pre-Columbian evidence,2
HI_00874,The French Revolution improved conditions for peasants (context 87),history,undecided,0.936,easy,Social history,4
HI_00875,The atomic bombs were necessary to end WWII (context 87),history,undecided,0.878,medium,Military history,4
HI_00876,The Renaissance began in Italy (context 87),history,supported,0.822,hard,Art history,4
HI_00877,The Industrial Revolution improved quality of life (context 87),history,undecided,0.82,expert,Living standards data,3
HI_00878,Alexander the Great was undefeated (context 87),history,supported,0.801,easy,Battle records,2
HI_00879,The Great Depression was caused by the 1929 crash (context 87),history,undecided,0.831,medium,Economic history,1
HI_00880,The moon landing was faked (context 87),history,rejected,0.564,hard,Scientific evidence,1
HI_00881,The Roman Empire fell due to lead poisoning (context 88),history,rejected,0.868,easy,Archaeological evidence,1
HI_00882,The American Civil War was primarily about slavery (context 88),history,supported,0.799,medium,Primary sources,4
HI_00883,Columbus discovered America (context 88),history,rejected,0.913,hard,Pre-Columbian evidence,2
HI_00884,The French Revolution improved conditions for peasants (context 88),history,undecided,0.585,expert,Social history,4
HI_00885,The atomic bombs were necessary to end WWII (context 88),history,undecided,0.918,easy,Military history,3
HI_00886,The Renaissance began in Italy (context 88),history,supported,0.652,medium,Art history,3
HI_00887,The Industrial Revolution improved quality of life (context 88),history,undecided,0.949,hard,Living standards data,1
HI_00888,Alexander the Great was undefeated (context 88),history,supported,0.766,expert,Battle records,3
HI_00889,The Great Depression was caused by the 1929 crash (context 88),history,undecided,0.807,easy,Economic history,1
HI_00890,The moon landing was faked (context 88),history,rejected,0.556,medium,Scientific evidence,4
HI_00891,The Roman Empire fell due to lead poisoning (context 89),history,rejected,0.655,expert,Archaeological evidence,3
HI_00892,The American Civil War was primarily about slavery (context 89),history,supported,0.659,easy,Primary sources,3
HI_00893,Columbus discovered America (context 89),history,rejected,0.805,medium,Pre-Columbian evidence,2
HI_00894,The French Revolution improved conditions for peasants (context 89),history,undecided,0.768,hard,Social history,2
HI_00895,The atomic bombs were necessary to end WWII (context 89),history,undecided,0.914,expert,Military history,2
HI_00896,The Renaissance began in Italy (context 89),history,supported,0.927,easy,Art history,2
HI_00897,The Industrial Revolution improved quality of life (context 89),history,undecided,0.747,medium,Living standards data,2
HI_00898,Alexander the Great was undefeated (context 89),history,supported,0.764,hard,Battle records,3
HI_00899,The Great Depression was caused by the 1929 crash (context 89),history,undecided,0.923,expert,Economic history,2
HI_00900,The moon landing was faked (context 89),history,rejected,0.793,easy,Scientific evidence,3
HI_00901,The Roman Empire fell due to lead poisoning (context 90),history,rejected,0.734,hard,Archaeological evidence,2
HI_00902,The American Civil War was primarily about slavery (context 90),history,supported,0.858,expert,Primary sources,4
HI_00903,Columbus discovered America (context 90),history,rejected,0.877,easy,Pre-Columbian evidence,1
HI_00904,The French Revolution improved conditions for peasants (context 90),history,undecided,0.582,medium,Social history,2
HI_00905,The atomic bombs were necessary to end WWII (context 90),history,undecided,0.621,hard,Military history,1
HI_00906,The Renaissance began in Italy (context 90),history,supported,0.873,expert,Art history,3
HI_00907,The Industrial Revolution improved quality of life (context 90),history,undecided,0.889,easy,Living standards data,2
HI_00908,Alexander the Great was undefeated (context 90),history,supported,0.769,medium,Battle records,1
HI_00909,The Great Depression was caused by the 1929 crash (context 90),history,undecided,0.6,hard,Economic history,3
HI_00910,The moon landing was faked (context 90),history,rejected,0.818,expert,Scientific evidence,1
HI_00911,The Roman Empire fell due to lead poisoning (context 91),history,rejected,0.575,medium,Archaeological evidence,2
HI_00912,The American Civil War was primarily about slavery (context 91),history,supported,0.856,hard,Primary sources,2
HI_00913,Columbus discovered America (context 91),history,rejected,0.823,expert,Pre-Columbian evidence,3
HI_00914,The French Revolution improved conditions for peasants (context 91),history,undecided,0.632,easy,Social history,3
HI_00915,The atomic bombs were necessary to end WWII (context 91),history,undecided,0.73,medium,Military history,1
HI_00916,The Renaissance began in Italy (context 91),history,supported,0.667,hard,Art history,3
HI_00917,The Industrial Revolution improved quality of life (context 91),history,undecided,0.61,expert,Living standards data,2
HI_00918,Alexander the Great was undefeated (context 91),history,supported,0.89,easy,Battle records,2
HI_00919,The Great Depression was caused by the 1929 crash (context 91),history,undecided,0.633,medium,Economic history,1
HI_00920,The moon landing was faked (context 91),history,rejected,0.677,hard,Scientific evidence,1
HI_00921,The Roman Empire fell due to lead poisoning (context 92),history,rejected,0.665,easy,Archaeological evidence,4
HI_00922,The American Civil War was primarily about slavery (context 92),history,supported,0.668,medium,Primary sources,2
HI_00923,Columbus discovered America (context 92),history,rejected,0.874,hard,Pre-Columbian evidence,3
HI_00924,The French Revolution improved conditions for peasants (context 92),history,undecided,0.574,expert,Social history,1
