id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
ME_00575,Antidepressants are effective for mild depression (context 57),medical,undecided,0.886,expert,Mixed trial results,3
ME_00576,Intermittent fasting extends lifespan (context 57),medical,undecided,0.934,easy,Animal studies only,1
ME_00577,Chemotherapy is effective for early-stage cancer (context 57),medical,supported,0.827,medium,Survival data,3
ME_00578,Glucosamine helps joint pain (context 57),medical,rejected,0.925,hard,Systematic reviews,3
ME_00579,Probiotics improve gut health (context 57),medical,supported,0.899,expert,Microbiome research,3
ME_00580,Acupuncture reduces chronic pain (context 57),medical,undecided,0.555,easy,Placebo concerns,3
ME_00581,Aspirin reduces heart attack risk (context 58),medical,supported,0.88,hard,RCT evidence,4
ME_00582,Vitamin D supplements prevent COVID-19 (context 58),medical,rejected,0.666,expert,Clinical trials,1
ME_00583,Ivermectin effectively treats COVID-19 (context 58),medical,rejected,0.641,easy,Meta-analyses,1
ME_00584,Statins reduce cardiovascular mortality (context 58),medical,supported,0.8,medium,Large-scale trials,2
ME_00585,Antidepressants are effective for mild depression (context 58),medical,undecided,0.949,hard,Mixed trial results,2
ME_00586,Intermittent fasting extends lifespan (context 58),medical,undecided,0.689,expert,Animal studies only,1
ME_00587,Chemotherapy is effective for early-stage cancer (context 58),medical,supported,0.667,easy,Survival data,1
ME_00588,Glucosamine helps joint pain (context 58),medical,rejected,0.59,medium,Systematic reviews,3
ME_00589,Probiotics improve gut health (context 58),medical,supported,0.738,hard,Microbiome research,3
ME_00590,Acupuncture reduces chronic pain (context 58),medical,undecided,0.915,expert,Placebo concerns,3
ME_00591,Aspirin reduces heart attack risk (context 59),medical,supported,0.74,medium,RCT evidence,3
ME_00592,Vitamin D supplements prevent COVID-19 (context 59),medical,rejected,0.638,hard,Clinical trials,2
ME_00593,Ivermectin effectively treats COVID-19 (context 59),medical,rejected,0.585,expert,Meta-analyses,3
ME_00594,Statins reduce cardiovascular mortality (context 59),medical,supported,0.695,easy,Large-scale trials,1
ME_00595,Antidepressants are effective for mild depression (context 59),medical,undecided,0.866,medium,Mixed trial results,4
ME_00596,Intermittent fasting extends lifespan (context 59),medical,undecided,0.785,hard,Animal studies only,4
ME_00597,Chemotherapy is effective for early-stage cancer (context 59),medical,supported,0.828,expert,Survival data,4
ME_00598,Glucosamine helps joint pain (context 59),medical,rejected,0.748,easy,Systematic reviews,2
ME_00599,Probiotics improve gut health (context 59),medical,supported,0.676,medium,Microbiome research,2
ME_00600,Acupuncture reduces chronic pain (context 59),medical,undecided,0.751,hard,Placebo concerns,3
ME_00601,Aspirin reduces heart attack risk (context 60),medical,supported,0.654,easy,RCT evidence,1
ME_00602,Vitamin D supplements prevent COVID-19 (context 60),medical,rejected,0.898,medium,Clinical trials,3
ME_00603,Ivermectin effectively treats COVID-19 (context 60),medical,rejected,0.582,hard,Meta-analyses,2
ME_00604,Statins reduce cardiovascular mortality (context 60),medical,supported,0.708,expert,Large-scale trials,1
ME_00605,Antidepressants are effective for mild depression (context 60),medical,undecided,0.794,easy,Mixed trial results,3
ME_00606,Intermittent fasting extends lifespan (context 60),medical,undecided,0.819,medium,Animal studies only,2
ME_00607,Chemotherapy is effective for early-stage cancer (context 60),medical,supported,0.796,hard,Survival data,3
ME_00608,Glucosamine helps joint pain (context 60),medical,rejected,0.556,expert,Systematic reviews,2
ME_00609,Probiotics improve gut health (context 60),medical,supported,0.584,easy,Microbiome research,3
ME_00610,Acupuncture reduces chronic pain (context 60),medical,undecided,0.901,medium,Placebo concerns,2
ME_00611,Aspirin reduces heart attack risk (context 61),medical,supported,0.647,expert,RCT evidence,2
ME_00612,Vitamin D supplements prevent COVID-19 (context 61),medical,rejected,0.923,easy,Clinical trials,2
ME_00613,Ivermectin effectively treats COVID-19 (context 61),medical,rejected,0.932,medium,Meta-analyses,3
ME_00614,Statins reduce cardiovascular mortality (context 61),medical,supported,0.764,hard,Large-scale trials,3
ME_00615,Antidepressants are effective for mild depression (context 61),medical,undecided,0.742,expert,Mixed trial results,4
ME_00616,Intermittent fasting extends lifespan (context 61),medical,undecided,0.561,easy,Animal studies only,3
ME_00617,Chemotherapy is effective for early-stage cancer (context 61),medical,supported,0.647,medium,Survival data,2
ME_00618,Glucosamine helps joint pain (context 61),medical,rejected,0.798,hard,Systematic reviews,3
ME_00619,Probiotics improve gut health (context 61),medical,supported,0.64,expert,Microbiome research,1
ME_00620,Acupuncture reduces chronic pain (context 61),medical,undecided,0.756,easy,Placebo concerns,1
ME_00621,Aspirin reduces heart attack risk (context 62),medical,supported,0.825,hard,RCT evidence,4
ME_00622,Vitamin D supplements prevent COVID-19 (context 62),medical,rejected,0.929,expert,Clinical trials,2
ME_00623,Ivermectin effectively treats COVID-19 (context 62),medical,rejected,0.831,easy,Meta-analyses,3
ME_00624,Statins reduce cardiovascular mortality (context 62),medical,supported,0.886,medium,Large-scale trials,2
ME_00625,Antidepressants are effective for mild depression (context 62),medical,undecided,0.921,hard,Mixed trial results,2
ME_00626,Intermittent fasting extends lifespan (context 62),medical,undecided,0.692,expert,Animal studies only,1
ME_00627,Chemotherapy is effective for early-stage cancer (context 62),medical,supported,0.945,easy,Survival data,1
ME_00628,Glucosamine helps joint pain (context 62),medical,rejected,0.634,medium,Systematic reviews,1
ME_00629,Probiotics improve gut health (context 62),medical,supported,0.88,hard,Microbiome research,4
ME_00630,Acupuncture reduces chronic pain (context 62),medical,undecided,0.588,expert,Placebo concerns,2
ME_00631,Aspirin reduces heart attack risk (context 63),medical,supported,0.93,medium,RCT evidence,3
ME_00632,Vitamin D supplements prevent COVID-19 (context 63),medical,rejected,0.622,hard,Clinical trials,2
ME_00633,Ivermectin effectively treats COVID-19 (context 63),medical,rejected,0.717,expert,Meta-analyses,1
ME_00634,Statins reduce cardiovascular mortality (context 63),medical,supported,0.901,easy,Large-scale trials,4
ME_00635,Antidepressants are effective for mild depression (context 63),medical,undecided,0.93,medium,Mixed trial results,1
ME_00636,Intermittent fasting extends lifespan (context 63),medical,undecided,0.842,hard,Animal studies only,2
ME_00637,Chemotherapy is effective for early-stage cancer (context 63),medical,supported,0.921,expert,Survival data,2
ME_00638,Glucosamine helps joint pain (context 63),medical,rejected,0.616,easy,Systematic reviews,1
ME_00639,Probiotics improve gut health (context 63),medical,supported,0.652,medium,Microbiome research,1
ME_00640,Acupuncture reduces chronic pain (context 63),medical,undecided,0.625,hard,Placebo concerns,4
ME_00641,Aspirin reduces heart attack risk (context 64),medical,supported,0.919,easy,RCT evidence,3
ME_00642,Vitamin D supplements prevent COVID-19 (context 64),medical,rejected,0.584,medium,Clinical trials,4
ME_00643,Ivermectin effectively treats COVID-19 (context 64),medical,rejected,0.785,hard,Meta-analyses,3
ME_00644,Statins reduce cardiovascular mortality (context 64),medical,supported,0.764,expert,Large-scale trials,2
ME_00645,Antidepressants are effective for mild depression (context 64),medical,undecided,0.741,easy,Mixed trial results,3
ME_00646,Intermittent fasting extends lifespan (context 64),medical,undecided,0.823,medium,Animal studies only,1
ME_00647,Chemotherapy is effective for early-stage cancer (context 64),medical,supported,0.793,hard,Survival data,3
ME_00648,Glucosamine helps joint pain (context 64),medical,rejected,0.664,expert,Systematic reviews,3
ME_00649,Probiotics improve gut health (context 64),medical,supported,0.71,easy,Microbiome research,4
ME_00650,Acupuncture reduces chronic pain (context 64),medical,undecided,0.935,medium,Placebo concerns,4
ME_00651,Aspirin reduces heart attack risk (context 65),medical,supported,0.746,expert,RCT evidence,3
ME_00652,Vitamin D supplements prevent COVID-19 (context 65),medical,rejected,0.727,easy,Clinical trials,4
ME_00653,Ivermectin effectively treats COVID-19 (context 65),medical,rejected,0.572,medium,Meta-analyses,2
ME_00654,Statins reduce cardiovascular mortality (context 65),medical,supported,0.628,hard,Large-scale trials,2
ME_00655,Antidepressants are effective for mild depression (context 65),medical,undecided,0.677,expert,Mixed trial results,4
ME_00656,Intermittent fasting extends lifespan (context 65),medical,undecided,0.697,easy,Animal studies only,1
ME_00657,Chemotherapy is effective for early-stage cancer (context 65),medical,supported,0.879,medium,Survival data,1
ME_00658,Glucosamine helps joint pain (context 65),medical,rejected,0.679,hard,Systematic reviews,3
ME_00659,Probiotics improve gut health (context 65),medical,supported,0.934,expert,Microbiome research,3
ME_00660,Acupuncture reduces chronic pain (context 65),medical,undecided,0.585,easy,Placebo concerns,4
ME_00661,Aspirin reduces heart attack risk (context 66),medical,supported,0.801,hard,RCT evidence,2
ME_00662,Vitamin D supplements prevent COVID-19 (context 66),medical,rejected,0.666,expert,Clinical trials,2
ME_00663,Ivermectin effectively treats COVID-19 (context 66),medical,rejected,0.588,easy,Meta-analyses,1
ME_00664,Statins reduce cardiovascular mortality (context 66),medical,supported,0.784,medium,Large-scale trials,4
ME_00665,Antidepressants are effective for mild depression (context 66),medical,undecided,0.602,hard,Mixed trial results,2
ME_00666,Intermittent fasting extends lifespan (context 66),medical,undecided,0.722,expert,Animal studies only,1
ME_00667,Chemotherapy is effective for early-stage cancer (context 66),medical,supported,0.875,easy,Survival data,1
ME_00668,Glucosamine helps joint pain (context 66),medical,rejected,0.762,medium,Systematic reviews,4
ME_00669,Probiotics improve gut health (context 66),medical,supported,0.678,hard,Microbiome research,1
ME_00670,Acupuncture reduces chronic pain (context 66),medical,undecided,0.788,expert,Placebo concerns,1
ME_00671,Aspirin reduces heart attack risk (context 67),medical,supported,0.806,medium,RCT evidence,1
ME_00672,Vitamin D supplements prevent COVID-19 (context 67),medical,rejected,0.803,hard,Clinical trials,4
ME_00673,Ivermectin effectively treats COVID-19 (context 67),medical,rejected,0.749,expert,Meta-analyses,1
ME_00674,Statins reduce cardiovascular mortality (context 67),medical,supported,0.835,easy,Large-scale trials,4
ME_00675,Antidepressants are effective for mild depression (context 67),medical,undecided,0.899,medium,Mixed trial results,4
ME_00676,Intermittent fasting extends lifespan (context 67),medical,undecided,0.609,hard,Animal studies only,2
ME_00677,Chemotherapy is effective for early-stage cancer (context 67),medical,supported,0.916,expert,Survival data,3
ME_00678,Glucosamine helps joint pain (context 67),medical,rejected,0.579,easy,Systematic reviews,4
ME_00679,Probiotics improve gut health (context 67),medical,supported,0.756,medium,Microbiome research,3
ME_00680,Acupuncture reduces chronic pain (context 67),medical,undecided,0.583,hard,Placebo concerns,1
ME_00681,Aspirin reduces heart attack risk (context 68),medical,supported,0.778,easy,RCT evidence,1
ME_00682,Vitamin D supplements prevent COVID-19 (context 68),medical,rejected,0.699,medium,Clinical trials,4
ME_00683,Ivermectin effectively treats COVID-19 (context 68),medical,rejected,0.579,hard,Meta-analyses,4
ME_00684,Statins reduce cardiovascular mortality (context 68),medical,supported,0.599,expert,Large-scale trials,1
ME_00685,Antidepressants are effective for mild depression (context 68),medical,undecided,0.729,easy,Mixed trial results,4
ME_00686,Intermittent fasting extends lifespan (context 68),medical,undecided,0.675,medium,Animal studies only,1
ME_00687,Chemotherapy is effective for early-stage cancer (context 68),medical,supported,0.761,hard,Survival data,4
ME_00688,Glucosamine helps joint pain (context 68),medical,rejected,0.663,expert,Systematic reviews,4
ME_00689,Probiotics improve gut health (context 68),medical,supported,0.864,easy,Microbiome research,4
ME_00690,Acupuncture reduces chronic pain (context 68),medical,undecided,0.568,medium,Placebo concerns,1
ME_00691,Aspirin reduces heart attack risk (context 69),medical,supported,0.641,expert,RCT evidence,3
ME_00692,Vitamin D supplements prevent COVID-19 (context 69),medical,rejected,0.738,easy,Clinical trials,3
ME_00693,Ivermectin effectively treats COVID-19 (context 69),medical,rejected,0.718,medium,Meta-analyses,2
ME_00694,Statins reduce cardiovascular mortality (context 69),medical,supported,0.806,hard,Large-scale trials,3
ME_00695,Antidepressants are effective for mild depression (context 69),medical,undecided,0.559,expert,Mixed trial results,4
ME_00696,Intermittent fasting extends lifespan (context 69),medical,undecided,0.715,easy,Animal studies only,3
ME_00697,Chemotherapy is effective for early-stage cancer (context 69),medical,supported,0.632,medium,Survival data,3
ME_00698,Glucosamine helps joint pain (context 69),medical,rejected,0.668,hard,Systematic reviews,3
ME_00699,Probiotics improve gut health (context 69),medical,supported,0.704,expert,Microbiome research,4
ME_00700,Acupuncture reduces chronic pain (context 69),medical,undecided,0.916,easy,Placebo concerns,1
ME_00701,Aspirin reduces heart attack risk (context 70),medical,supported,0.63,hard,RCT evidence,1
ME_00702,Vitamin D supplements prevent COVID-19 (context 70),medical,rejected,0.886,expert,Clinical trials,2
ME_00703,Ivermectin effectively treats COVID-19 (context 70),medical,rejected,0.859,easy,Meta-analyses,4
ME_00704,Statins reduce cardiovascular mortality (context 70),medical,supported,0.712,medium,Large-scale trials,2
ME_00705,Antidepressants are effective for mild depression (context 70),medical,undecided,0.906,hard,Mixed trial results,1
ME_00706,Intermittent fasting extends lifespan (context 70),medical,undecided,0.752,expert,Animal studies only,2
ME_00707,Chemotherapy is effective for early-stage cancer (context 70),medical,supported,0.841,easy,Survival data,4
ME_00708,Glucosamine helps joint pain (context 70),medical,rejected,0.913,medium,Systematic reviews,3
ME_00709,Probiotics improve gut health (context 70),medical,supported,0.646,hard,Microbiome research,3
ME_00710,Acupuncture reduces chronic pain (context 70),medical,undecided,0.68,expert,Placebo concerns,2
ME_00711,Aspirin reduces heart attack risk (context 71),medical,supported,0.862,medium,RCT evidence,1
ME_00712,Vitamin D supplements prevent COVID-19 (context 71),medical,rejected,0.924,hard,Clinical trials,4
ME_00713,Ivermectin effectively treats COVID-19 (context 71),medical,rejected,0.869,expert,Meta-analyses,4
ME_00714,Statins reduce cardiovascular mortality (context 71),medical,supported,0.742,easy,Large-scale trials,3
ME_00715,Antidepressants are effective for mild depression (context 71),medical,undecided,0.923,medium,Mixed trial results,4
ME_00716,Intermittent fasting extends lifespan (context 71),medical,undecided,0.599,hard,Animal studies only,1
ME_00717,Chemotherapy is effective for early-stage cancer (context 71),medical,supported,0.849,expert,Survival data,3
ME_00718,Glucosamine helps joint pain (context 71),medical,rejected,0.751,easy,Systematic reviews,3
ME_00719,Probiotics improve gut health (context 71),medical,supported,0.673,medium,Microbiome research,2
ME_00720,Acupuncture reduces chronic pain (context 71),medical,undecided,0.626,hard,Placebo concerns,3
ME_00721,Aspirin reduces heart attack risk (context 72),medical,supported,0.628,easy,RCT evidence,3
ME_00722,Vitamin D supplements prevent COVID-19 (context 72),medical,rejected,0.594,medium,Clinical trials,2
ME_00723,Ivermectin effectively treats COVID-19 (context 72),medical,rejected,0.594,hard,Meta-analyses,2
ME_00724,Statins reduce cardiovascular mortality (context 72),medical,supported,0.793,expert,Large-scale trials,3
ME_00725,Antidepressants are effective for mild depression (context 72),medical,undecided,0.613,easy,Mixed trial results,2
ME_00726,Intermittent fasting extends lifespan (context 72),medical,undecided,0.687,medium,Animal studies only,1
ME_00727,Chemotherapy is effective for early-stage cancer (context 72),medical,supported,0.698,hard,Survival data,1
ME_00728,Glucosamine helps joint pain (context 72),medical,rejected,0.62,expert,Systematic reviews,3
ME_00729,Probiotics improve gut health (context 72),medical,supported,0.873,easy,Microbiome research,3
ME_00730,Acupuncture reduces chronic pain (context 72),medical,undecided,0.856,medium,Placebo concerns,4
ME_00731,Aspirin reduces heart attack risk (context 73),medical,supported,0.623,expert,RCT evidence,1
ME_00732,Vitamin D supplements prevent COVID-19 (context 73),medical,rejected,0.782,easy,Clinical trials,3
ME_00733,Ivermectin effectively treats COVID-19 (context 73),medical,rejected,0.783,medium,Meta-analyses,3
ME_00734,Statins reduce cardiovascular mortality (context 73),medical,supported,0.662,hard,Large-scale trials,2
ME_00735,Antidepressants are effective for mild depression (context 73),medical,undecided,0.573,expert,Mixed trial results,2
ME_00736,Intermittent fasting extends lifespan (context 73),medical,undecided,0.814,easy,Animal studies only,1
ME_00737,Chemotherapy is effective for early-stage cancer (context 73),medical,supported,0.632,medium,Survival data,2
ME_00738,Glucosamine helps joint pain (context 73),medical,rejected,0.793,hard,Systematic reviews,3
ME_00739,Probiotics improve gut health (context 73),medical,supported,0.737,expert,Microbiome research,3
ME_00740,Acupuncture reduces chronic pain (context 73),medical,undecided,0.778,easy,Placebo concerns,2
ME_00741,Aspirin reduces heart attack risk (context 74),medical,supported,0.62,hard,RCT evidence,2
ME_00742,Vitamin D supplements prevent COVID-19 (context 74),medical,rejected,0.815,expert,Clinical trials,4
ME_00743,Ivermectin effectively treats COVID-19 (context 74),medical,rejected,0.679,easy,Meta-analyses,1
ME_00744,Statins reduce cardiovascular mortality (context 74),medical,supported,0.753,medium,Large-scale trials,2
ME_00745,Antidepressants are effective for mild depression (context 74),medical,undecided,0.786,hard,Mixed trial results,4
ME_00746,Intermittent fasting extends lifespan (context 74),medical,undecided,0.657,expert,Animal studies only,2
ME_00747,Chemotherapy is effective for early-stage cancer (context 74),medical,supported,0.661,easy,Survival data,4
ME_00748,Glucosamine helps joint pain (context 74),medical,rejected,0.902,medium,Systematic reviews,3
ME_00749,Probiotics improve gut health (context 74),medical,supported,0.906,hard,Microbiome research,3
ME_00750,Acupuncture reduces chronic pain (context 74),medical,undecided,0.874,expert,Placebo concerns,2
ME_00751,Aspirin reduces heart attack risk (context 75),medical,supported,0.805,medium,RCT evidence,1
ME_00752,Vitamin D supplements prevent COVID-19 (context 75),medical,rejected,0.772,hard,Clinical trials,3
ME_00753,Ivermectin effectively treats COVID-19 (context 75),medical,rejected,0.592,expert,Meta-analyses,1
ME_00754,Statins reduce cardiovascular mortality (context 75),medical,supported,0.855,easy,Large-scale trials,2
ME_00755,Antidepressants are effective for mild depression (context 75),medical,undecided,0.738,medium,Mixed trial results,1
ME_00756,Intermittent fasting extends lifespan (context 75),medical,undecided,0.771,hard,Animal studies only,1
ME_00757,Chemotherapy is effective for early-stage cancer (context 75),medical,supported,0.903,expert,Survival data,2
ME_00758,Glucosamine helps joint pain (context 75),medical,rejected,0.641,easy,Systematic reviews,3
ME_00759,Probiotics improve gut health (context 75),medical,supported,0.725,medium,Microbiome research,4
ME_00760,Acupuncture reduces chronic pain (context 75),medical,undecided,0.917,hard,Placebo concerns,3
ME_00761,Aspirin reduces heart attack risk (context 76),medical,supported,0.927,easy,RCT evidence,1
ME_00762,Vitamin D supplements prevent COVID-19 (context 76),medical,rejected,0.665,medium,Clinical trials,2
ME_00763,Ivermectin effectively treats COVID-19 (context 76),medical,rejected,0.882,hard,Meta-analyses,3
ME_00764,Statins reduce cardiovascular mortality (context 76),medical,supported,0.668,expert,Large-scale trials,3
ME_00765,Antidepressants are effective for mild depression (context 76),medical,undecided,0.828,easy,Mixed trial results,2
ME_00766,Intermittent fasting extends lifespan (context 76),medical,undecided,0.821,medium,Animal studies only,3
ME_00767,Chemotherapy is effective for early-stage cancer (context 76),medical,supported,0.583,hard,Survival data,2
ME_00768,Glucosamine helps joint pain (context 76),medical,rejected,0.618,expert,Systematic reviews,3
ME_00769,Probiotics improve gut health (context 76),medical,supported,0.636,easy,Microbiome research,1
ME_00770,Acupuncture reduces chronic pain (context 76),medical,undecided,0.729,medium,Placebo concerns,3
ME_00771,Aspirin reduces heart attack risk (context 77),medical,supported,0.739,expert,RCT evidence,2
ME_00772,Vitamin D supplements prevent COVID-19 (context 77),medical,rejected,0.552,easy,Clinical trials,3
ME_00773,Ivermectin effectively treats COVID-19 (context 77),medical,rejected,0.718,medium,Meta-analyses,3
ME_00774,Statins reduce cardiovascular mortality (context 77),medical,supported,0.681,hard,Large-scale trials,2
ME_00775,Antidepressants are effective for mild depression (context 77),medical,undecided,0.754,expert,Mixed trial results,3
ME_00776,Intermittent fasting extends lifespan (context 77),medical,undecided,0.932,easy,Animal studies only,1
ME_00777,Chemotherapy is effective for early-stage cancer (context 77),medical,supported,0.57,medium,Survival data,4
ME_00778,Glucosamine helps joint pain (context 77),medical,rejected,0.93,hard,Systematic reviews,3
ME_00779,Probiotics improve gut health (context 77),medical,supported,0.628,expert,Microbiome research,4
ME_00780,Acupuncture reduces chronic pain (context 77),medical,undecided,0.785,easy,Placebo concerns,4
ME_00781,Aspirin reduces heart attack risk (context 78),medical,supported,0.793,hard,RCT evidence,1
ME_00782,Vitamin D supplements prevent COVID-19 (context 78),medical,rejected,0.749,expert,Clinical trials,1
ME_00783,Ivermectin effectively treats COVID-19 (context 78),medical,rejected,0.823,easy,Meta-analyses,1
ME_00784,Statins reduce cardiovascular mortality (context 78),medical,supported,0.896,medium,Large-scale trials,4
ME_00785,Antidepressants are effective for mild depression (context 78),medical,undecided,0.679,hard,Mixed trial results,3
ME_00786,Intermittent fasting extends lifespan (context 78),medical,undecided,0.853,expert,Animal studies only,2
ME_00787,Chemotherapy is effective for early-stage cancer (context 78),medical,supported,0.873,easy,Survival data,4
ME_00788,Glucosamine helps joint pain (context 78),medical,rejected,0.63,medium,Systematic reviews,1
ME_00789,Probiotics improve gut health (context 78),medical,supported,0.933,hard,Microbiome research,1
ME_00790,Acupuncture reduces chronic pain (context 78),medical,undecided,0.774,expert,Placebo concerns,2
ME_00791,Aspirin reduces heart attack risk (context 79),medical,supported,0.71,medium,RCT evidence,3
ME_00792,Vitamin D supplements prevent COVID-19 (context 79),medical,rejected,0.647,hard,Clinical trials,1
ME_00793,Ivermectin effectively treats COVID-19 (context 79),medical,rejected,0.622,expert,Meta-analyses,2
ME_00794,Statins reduce cardiovascular mortality (context 79),medical,supported,0.785,easy,Large-scale trials,1
ME_00795,Antidepressants are effective for mild depression (context 79),medical,undecided,0.596,medium,Mixed trial results,3
ME_00796,Intermittent fasting extends lifespan (context 79),medical,undecided,0.582,hard,Animal studies only,3
ME_00797,Chemotherapy is effective for early-stage cancer (context 79),medical,supported,0.823,expert,Survival data,3
ME_00798,Glucosamine helps joint pain (context 79),medical,rejected,0.65,easy,Systematic reviews,1
ME_00799,Probiotics improve gut health (context 79),medical,supported,0.835,medium,Microbiome research,3
ME_00800,Acupuncture reduces chronic pain (context 79),medical,undecided,0.682,hard,Placebo concerns,1
ME_00801,Aspirin reduces heart attack risk (context 80),medical,supported,0.746,easy,RCT evidence,3
ME_00802,Vitamin D supplements prevent COVID-19 (context 80),medical,rejected,0.858,medium,Clinical trials,4
ME_00803,Ivermectin effectively treats COVID-19 (context 80),medical,rejected,0.882,hard,Meta-analyses,1
ME_00804,Statins reduce cardiovascular mortality (context 80),medical,supported,0.947,expert,Large-scale trials,3
ME_00805,Antidepressants are effective for mild depression (context 80),medical,undecided,0.944,easy,Mixed trial results,3
ME_00806,Intermittent fasting extends lifespan (context 80),medical,undecided,0.858,medium,Animal studies only,4
ME_00807,Chemotherapy is effective for early-stage cancer (context 80),medical,supported,0.861,hard,Survival data,3
ME_00808,Glucosamine helps joint pain (context 80),medical,rejected,0.808,expert,Systematic reviews,2
ME_00809,Probiotics improve gut health (context 80),medical,supported,0.675,easy,Microbiome research,4
ME_00810,Acupuncture reduces chronic pain (context 80),medical,undecided,0.684,medium,Placebo concerns,4
ME_00811,Aspirin reduces heart attack risk (context 81),medical,supported,0.691,expert,RCT evidence,1
ME_00812,Vitamin D supplements prevent COVID-19 (context 81),medical,rejected,0.845,easy,Clinical trials,1
ME_00813,Ivermectin effectively treats COVID-19 (context 81),medical,rejected,0.678,medium,Meta-analyses,4
ME_00814,Statins reduce cardiovascular mortality (context 81),medical,supported,0.715,hard,Large-scale trials,3
ME_00815,Antidepressants are effective for mild depression (context 81),medical,undecided,0.654,expert,Mixed trial results,3
ME_00816,Intermittent fasting extends lifespan (context 81),medical,undecided,0.775,easy,Animal studies only,2
ME_00817,Chemotherapy is effective for early-stage cancer (context 81),medical,supported,0.756,medium,Survival data,4
ME_00818,Glucosamine helps joint pain (context 81),medical,rejected,0.806,hard,Systematic reviews,2
ME_00819,Probiotics improve gut health (context 81),medical,supported,0.571,expert,Microbiome research,4
ME_00820,Acupuncture reduces chronic pain (context 81),medical,undecided,0.807,easy,Placebo concerns,1
ME_00821,Aspirin reduces heart attack risk (context 82),medical,supported,0.728,hard,RCT evidence,2
ME_00822,Vitamin D supplements prevent COVID-19 (context 82),medical,rejected,0.603,expert,Clinical trials,3
ME_00823,Ivermectin effectively treats COVID-19 (context 82),medical,rejected,0.72,easy,Meta-analyses,4
ME_00824,Statins reduce cardiovascular mortality (context 82),medical,supported,0.79,medium,Large-scale trials,1
ME_00825,Antidepressants are effective for mild depression (context 82),medical,undecided,0.668,hard,Mixed trial results,2
ME_00826,Intermittent fasting extends lifespan (context 82),medical,undecided,0.617,expert,Animal studies only,2
ME_00827,Chemotherapy is effective for early-stage cancer (context 82),medical,supported,0.751,easy,Survival data,4
ME_00828,Glucosamine helps joint pain (context 82),medical,rejected,0.801,medium,Systematic reviews,1
ME_00829,Probiotics improve gut health (context 82),medical,supported,0.852,hard,Microbiome research,2
ME_00830,Acupuncture reduces chronic pain (context 82),medical,undecided,0.859,expert,Placebo concerns,3
ME_00831,Aspirin reduces heart attack risk (context 83),medical,supported,0.922,medium,RCT evidence,3
ME_00832,Vitamin D supplements prevent COVID-19 (context 83),medical,rejected,0.676,hard,Clinical trials,2
ME_00833,Ivermectin effectively treats COVID-19 (context 83),medical,rejected,0.703,expert,Meta-analyses,3
ME_00834,Statins reduce cardiovascular mortality (context 83),medical,supported,0.845,easy,Large-scale trials,2
ME_00835,Antidepressants are effective for mild depression (context 83),medical,undecided,0.619,medium,Mixed trial results,2
ME_00836,Intermittent fasting extends lifespan (context 83),medical,undecided,0.696,hard,Animal studies only,3
ME_00837,Chemotherapy is effective for early-stage cancer (context 83),medical,supported,0.596,expert,Survival data,3
ME_00838,Glucosamine helps joint pain (context 83),medical,rejected,0.865,easy,Systematic reviews,4
ME_00839,Probiotics improve gut health (context 83),medical,supported,0.895,medium,Microbiome research,2
ME_00840,Acupuncture reduces chronic pain (context 83),medical,undecided,0.927,hard,Placebo concerns,1
ME_00841,Aspirin reduces heart attack risk (context 84),medical,supported,0.885,easy,RCT evidence,3
ME_00842,Vitamin D supplements prevent COVID-19 (context 84),medical,rejected,0.742,medium,Clinical trials,4
ME_00843,Ivermectin effectively treats COVID-19 (context 84),medical,rejected,0.613,hard,Meta-analyses,4
ME_00844,Statins reduce cardiovascular mortality (context 84),medical,supported,0.771,expert,Large-scale trials,4
ME_00845,Antidepressants are effective for mild depression (context 84),medical,undecided,0.725,easy,Mixed trial results,3
ME_00846,Intermittent fasting extends lifespan (context 84),medical,undecided,0.69,medium,Animal studies only,2
ME_00847,Chemotherapy is effective for early-stage cancer (context 84),medical,supported,0.58,hard,Survival data,3
ME_00848,Glucosamine helps joint pain (context 84),medical,rejected,0.572,expert,Systematic reviews,4
ME_00849,Probiotics improve gut health (context 84),medical,supported,0.918,easy,Microbiome research,2
ME_00850,Acupuncture reduces chronic pain (context 84),medical,undecided,0.755,medium,Placebo concerns,4
ME_00851,Aspirin reduces heart attack risk (context 85),medical,supported,0.845,expert,RCT evidence,3
ME_00852,Vitamin D supplements prevent COVID-19 (context 85),medical,rejected,0.902,easy,Clinical trials,2
ME_00853,Ivermectin effectively treats COVID-19 (context 85),medical,rejected,0.806,medium,Meta-analyses,3
ME_00854,Statins reduce cardiovascular mortality (context 85),medical,supported,0.588,hard,Large-scale trials,4
ME_00855,Antidepressants are effective for mild depression (context 85),medical,undecided,0.862,expert,Mixed trial results,1
ME_00856,Intermittent fasting extends lifespan (context 85),medical,undecided,0.873,easy,Animal studies only,1
ME_00857,Chemotherapy is effective for early-stage cancer (context 85),medical,supported,0.844,medium,Survival data,4
ME_00858,Glucosamine helps joint pain (context 85),medical,rejected,0.888,hard,Systematic reviews,4
ME_00859,Probiotics improve gut health (context 85),medical,supported,0.594,expert,Microbiome research,4
ME_00860,Acupuncture reduces chronic pain (context 85),medical,undecided,0.707,easy,Placebo concerns,3
ME_00861,Aspirin reduces heart attack risk (context 86),medical,supported,0.934,hard,RCT evidence,1
