id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
ER_00585,Electric cars will solve air pollution (context 58),environment,rejected,0.625,hard,Grid emissions,4
ER_00586,Coral reefs will disappear by 2050 (context 58),environment,undecided,0.792,expert,Marine biology,4
ER_00587,Recycling significantly reduces waste (context 58),environment,undecided,0.686,easy,Garbage audits,4
ER_00588,Organic farming is more sustainable (context 58),environment,undecided,0.678,medium,Land use data,2
ER_00589,Sea levels will rise 1 meter by 2100 (context 58),environment,undecided,0.723,hard,IPCC projections,3
ER_00590,Renewable energy can fully replace fossil fuels (context 58),environment,undecided,0.813,expert,Grid stability,3
ER_00591,Global temperatures will rise 2°C by 2050 (context 59),environment,supported,0.577,medium,Climate models,3
ER_00592,Plastic pollution is the biggest ocean threat (context 59),environment,undecided,0.868,hard,Marine research,4
ER_00593,Nuclear power is the safest energy source (context 59),environment,supported,0.844,expert,Mortality data,3
ER_00594,Deforestation causes 10% of global emissions (context 59),environment,supported,0.752,easy,UNFCCC data,2
ER_00595,Electric cars will solve air pollution (context 59),environment,rejected,0.946,medium,Grid emissions,4
ER_00596,Coral reefs will disappear by 2050 (context 59),environment,undecided,0.923,hard,Marine biology,1
ER_00597,Recycling significantly reduces waste (context 59),environment,undecided,0.74,expert,Garbage audits,1
ER_00598,Organic farming is more sustainable (context 59),environment,undecided,0.69,easy,Land use data,1
ER_00599,Sea levels will rise 1 meter by 2100 (context 59),environment,undecided,0.635,medium,IPCC projections,3
ER_00600,Renewable energy can fully replace fossil fuels (context 59),environment,undecided,0.64,hard,Grid stability,3
ER_00601,Global temperatures will rise 2°C by 2050 (context 60),environment,supported,0.902,easy,Climate models,3
ER_00602,Plastic pollution is the biggest ocean threat (context 60),environment,undecided,0.646,medium,Marine research,4
ER_00603,Nuclear power is the safest energy source (context 60),environment,supported,0.816,hard,Mortality data,2
ER_00604,Deforestation causes 10% of global emissions (context 60),environment,supported,0.671,expert,UNFCCC data,3
ER_00605,Electric cars will solve air pollution (context 60),environment,rejected,0.657,easy,Grid emissions,4
ER_00606,Coral reefs will disappear by 2050 (context 60),environment,undecided,0.757,medium,Marine biology,1
ER_00607,Recycling significantly reduces waste (context 60),environment,undecided,0.766,hard,Garbage audits,2
ER_00608,Organic farming is more sustainable (context 60),environment,undecided,0.698,expert,Land use data,1
ER_00609,Sea levels will rise 1 meter by 2100 (context 60),environment,undecided,0.831,easy,IPCC projections,2
ER_00610,Renewable energy can fully replace fossil fuels (context 60),environment,undecided,0.605,medium,Grid stability,2
ER_00611,Global temperatures will rise 2°C by 2050 (context 61),environment,supported,0.936,expert,Climate models,2
ER_00612,Plastic pollution is the biggest ocean threat (context 61),environment,undecided,0.613,easy,Marine research,1
ER_00613,Nuclear power is the safest energy source (context 61),environment,supported,0.909,medium,Mortality data,2
ER_00614,Deforestation causes 10% of global emissions (context 61),environment,supported,0.822,hard,UNFCCC data,2
ER_00615,Electric cars will solve air pollution (context 61),environment,rejected,0.807,expert,Grid emissions,4
ER_00616,Coral reefs will disappear by 2050 (context 61),environment,undecided,0.768,easy,Marine biology,4
ER_00617,Recycling significantly reduces waste (context 61),environment,undecided,0.949,medium,Garbage audits,1
ER_00618,Organic farming is more sustainable (context 61),environment,undecided,0.723,hard,Land use data,4
ER_00619,Sea levels will rise 1 meter by 2100 (context 61),environment,undecided,0.846,expert,IPCC projections,4
ER_00620,Renewable energy can fully replace fossil fuels (context 61),environment,undecided,0.63,easy,Grid stability,2
ER_00621,Global temperatures will rise 2°C by 2050 (context 62),environment,supported,0.64,hard,Climate models,4
ER_00622,Plastic pollution is the biggest ocean threat (context 62),environment,undecided,0.704,expert,Marine research,3
ER_00623,Nuclear power is the safest energy source (context 62),environment,supported,0.755,easy,Mortality data,4
ER_00624,Deforestation causes 10% of global emissions (context 62),environment,supported,0.662,medium,UNFCCC data,3
ER_00625,Electric cars will solve air pollution (context 62),environment,rejected,0.592,hard,Grid emissions,2
ER_00626,Coral reefs will disappear by 2050 (context 62),environment,undecided,0.661,expert,Marine biology,2
ER_00627,Recycling significantly reduces waste (context 62),environment,undecided,0.823,easy,Garbage audits,2
ER_00628,Organic farming is more sustainable (context 62),environment,undecided,0.671,medium,Land use data,4
ER_00629,Sea levels will rise 1 meter by 2100 (context 62),environment,undecided,0.843,hard,IPCC projections,2
ER_00630,Renewable energy can fully replace fossil fuels (context 62),environment,undecided,0.839,expert,Grid stability,1
ER_00631,Global temperatures will rise 2°C by 2050 (context 63),environment,supported,0.893,medium,Climate models,2
ER_00632,Plastic pollution is the biggest ocean threat (context 63),environment,undecided,0.798,hard,Marine research,1
ER_00633,Nuclear power is the safest energy source (context 63),environment,supported,0.627,expert,Mortality data,4
ER_00634,Deforestation causes 10% of global emissions (context 63),environment,supported,0.583,easy,UNFCCC data,4
ER_00635,Electric cars will solve air pollution (context 63),environment,rejected,0.672,medium,Grid emissions,3
ER_00636,Coral reefs will disappear by 2050 (context 63),environment,undecided,0.906,hard,Marine biology,2
ER_00637,Recycling significantly reduces waste (context 63),environment,undecided,0.764,expert,Garbage audits,1
ER_00638,Organic farming is more sustainable (context 63),environment,undecided,0.76,easy,Land use data,1
ER_00639,Sea levels will rise 1 meter by 2100 (context 63),environment,undecided,0.662,medium,IPCC projections,1
ER_00640,Renewable energy can fully replace fossil fuels (context 63),environment,undecided,0.603,hard,Grid stability,4
ER_00641,Global temperatures will rise 2°C by 2050 (context 64),environment,supported,0.569,easy,Climate models,1
ER_00642,Plastic pollution is the biggest ocean threat (context 64),environment,undecided,0.871,medium,Marine research,2
ER_00643,Nuclear power is the safest energy source (context 64),environment,supported,0.568,hard,Mortality data,4
ER_00644,Deforestation causes 10% of global emissions (context 64),environment,supported,0.664,expert,UNFCCC data,1
ER_00645,Electric cars will solve air pollution (context 64),environment,rejected,0.796,easy,Grid emissions,2
ER_00646,Coral reefs will disappear by 2050 (context 64),environment,undecided,0.901,medium,Marine biology,3
ER_00647,Recycling significantly reduces waste (context 64),environment,undecided,0.876,hard,Garbage audits,1
ER_00648,Organic farming is more sustainable (context 64),environment,undecided,0.847,expert,Land use data,2
ER_00649,Sea levels will rise 1 meter by 2100 (context 64),environment,undecided,0.712,easy,IPCC projections,4
ER_00650,Renewable energy can fully replace fossil fuels (context 64),environment,undecided,0.739,medium,Grid stability,3
ER_00651,Global temperatures will rise 2°C by 2050 (context 65),environment,supported,0.933,expert,Climate models,2
ER_00652,Plastic pollution is the biggest ocean threat (context 65),environment,undecided,0.72,easy,Marine research,1
ER_00653,Nuclear power is the safest energy source (context 65),environment,supported,0.817,medium,Mortality data,1
ER_00654,Deforestation causes 10% of global emissions (context 65),environment,supported,0.728,hard,UNFCCC data,1
ER_00655,Electric cars will solve air pollution (context 65),environment,rejected,0.794,expert,Grid emissions,2
ER_00656,Coral reefs will disappear by 2050 (context 65),environment,undecided,0.692,easy,Marine biology,2
ER_00657,Recycling significantly reduces waste (context 65),environment,undecided,0.91,medium,Garbage audits,1
ER_00658,Organic farming is more sustainable (context 65),environment,undecided,0.659,hard,Land use data,4
ER_00659,Sea levels will rise 1 meter by 2100 (context 65),environment,undecided,0.881,expert,IPCC projections,2
ER_00660,Renewable energy can fully replace fossil fuels (context 65),environment,undecided,0.757,easy,Grid stability,1
ER_00661,Global temperatures will rise 2°C by 2050 (context 66),environment,supported,0.674,hard,Climate models,1
ER_00662,Plastic pollution is the biggest ocean threat (context 66),environment,undecided,0.799,expert,Marine research,3
ER_00663,Nuclear power is the safest energy source (context 66),environment,supported,0.587,easy,Mortality data,2
ER_00664,Deforestation causes 10% of global emissions (context 66),environment,supported,0.796,medium,UNFCCC data,4
ER_00665,Electric cars will solve air pollution (context 66),environment,rejected,0.597,hard,Grid emissions,1
ER_00666,Coral reefs will disappear by 2050 (context 66),environment,undecided,0.915,expert,Marine biology,4
ER_00667,Recycling significantly reduces waste (context 66),environment,undecided,0.672,easy,Garbage audits,2
ER_00668,Organic farming is more sustainable (context 66),environment,undecided,0.899,medium,Land use data,3
ER_00669,Sea levels will rise 1 meter by 2100 (context 66),environment,undecided,0.683,hard,IPCC projections,1
ER_00670,Renewable energy can fully replace fossil fuels (context 66),environment,undecided,0.881,expert,Grid stability,1
ER_00671,Global temperatures will rise 2°C by 2050 (context 67),environment,supported,0.938,medium,Climate models,3
ER_00672,Plastic pollution is the biggest ocean threat (context 67),environment,undecided,0.796,hard,Marine research,1
ER_00673,Nuclear power is the safest energy source (context 67),environment,supported,0.916,expert,Mortality data,3
ER_00674,Deforestation causes 10% of global emissions (context 67),environment,supported,0.707,easy,UNFCCC data,4
ER_00675,Electric cars will solve air pollution (context 67),environment,rejected,0.914,medium,Grid emissions,1
ER_00676,Coral reefs will disappear by 2050 (context 67),environment,undecided,0.623,hard,Marine biology,3
ER_00677,Recycling significantly reduces waste (context 67),environment,undecided,0.911,expert,Garbage audits,3
ER_00678,Organic farming is more sustainable (context 67),environment,undecided,0.922,easy,Land use data,1
ER_00679,Sea levels will rise 1 meter by 2100 (context 67),environment,undecided,0.884,medium,IPCC projections,3
ER_00680,Renewable energy can fully replace fossil fuels (context 67),environment,undecided,0.68,hard,Grid stability,1
ER_00681,Global temperatures will rise 2°C by 2050 (context 68),environment,supported,0.701,easy,Climate models,1
ER_00682,Plastic pollution is the biggest ocean threat (context 68),environment,undecided,0.865,medium,Marine research,4
ER_00683,Nuclear power is the safest energy source (context 68),environment,supported,0.57,hard,Mortality data,1
ER_00684,Deforestation causes 10% of global emissions (context 68),environment,supported,0.574,expert,UNFCCC data,1
ER_00685,Electric cars will solve air pollution (context 68),environment,rejected,0.633,easy,Grid emissions,2
ER_00686,Coral reefs will disappear by 2050 (context 68),environment,undecided,0.616,medium,Marine biology,3
ER_00687,Recycling significantly reduces waste (context 68),environment,undecided,0.852,hard,Garbage audits,4
ER_00688,Organic farming is more sustainable (context 68),environment,undecided,0.71,expert,Land use data,1
ER_00689,Sea levels will rise 1 meter by 2100 (context 68),environment,undecided,0.859,easy,IPCC projections,2
ER_00690,Renewable energy can fully replace fossil fuels (context 68),environment,undecided,0.689,medium,Grid stability,3
ER_00691,Global temperatures will rise 2°C by 2050 (context 69),environment,supported,0.735,expert,Climate models,3
ER_00692,Plastic pollution is the biggest ocean threat (context 69),environment,undecided,0.729,easy,Marine research,2
ER_00693,Nuclear power is the safest energy source (context 69),environment,supported,0.657,medium,Mortality data,1
ER_00694,Deforestation causes 10% of global emissions (context 69),environment,supported,0.589,hard,UNFCCC data,1
ER_00695,Electric cars will solve air pollution (context 69),environment,rejected,0.634,expert,Grid emissions,2
ER_00696,Coral reefs will disappear by 2050 (context 69),environment,undecided,0.835,easy,Marine biology,3
ER_00697,Recycling significantly reduces waste (context 69),environment,undecided,0.561,medium,Garbage audits,1
ER_00698,Organic farming is more sustainable (context 69),environment,undecided,0.664,hard,Land use data,1
ER_00699,Sea levels will rise 1 meter by 2100 (context 69),environment,undecided,0.629,expert,IPCC projections,2
ER_00700,Renewable energy can fully replace fossil fuels (context 69),environment,undecided,0.884,easy,Grid stability,1
ER_00701,Global temperatures will rise 2°C by 2050 (context 70),environment,supported,0.811,hard,Climate models,4
ER_00702,Plastic pollution is the biggest ocean threat (context 70),environment,undecided,0.864,expert,Marine research,1
ER_00703,Nuclear power is the safest energy source (context 70),environment,supported,0.587,easy,Mortality data,4
ER_00704,Deforestation causes 10% of global emissions (context 70),environment,supported,0.585,medium,UNFCCC data,3
ER_00705,Electric cars will solve air pollution (context 70),environment,rejected,0.609,hard,Grid emissions,4
ER_00706,Coral reefs will disappear by 2050 (context 70),environment,undecided,0.702,expert,Marine biology,4
ER_00707,Recycling significantly reduces waste (context 70),environment,undecided,0.629,easy,Garbage audits,1
ER_00708,Organic farming is more sustainable (context 70),environment,undecided,0.898,medium,Land use data,1
ER_00709,Sea levels will rise 1 meter by 2100 (context 70),environment,undecided,0.651,hard,IPCC projections,4
ER_00710,Renewable energy can fully replace fossil fuels (context 70),environment,undecided,0.64,expert,Grid stability,2
ER_00711,Global temperatures will rise 2°C by 2050 (context 71),environment,supported,0.6,medium,Climate models,4
ER_00712,Plastic pollution is the biggest ocean threat (context 71),environment,undecided,0.921,hard,Marine research,2
ER_00713,Nuclear power is the safest energy source (context 71),environment,supported,0.591,expert,Mortality data,2
ER_00714,Deforestation causes 10% of global emissions (context 71),environment,supported,0.855,easy,UNFCCC data,3
ER_00715,Electric cars will solve air pollution (context 71),environment,rejected,0.552,medium,Grid emissions,1
ER_00716,Coral reefs will disappear by 2050 (context 71),environment,undecided,0.682,hard,Marine biology,1
ER_00717,Recycling significantly reduces waste (context 71),environment,undecided,0.898,expert,Garbage audits,2
ER_00718,Organic farming is more sustainable (context 71),environment,undecided,0.656,easy,Land use data,2
ER_00719,Sea levels will rise 1 meter by 2100 (context 71),environment,undecided,0.774,medium,IPCC projections,2
ER_00720,Renewable energy can fully replace fossil fuels (context 71),environment,undecided,0.847,hard,Grid stability,4
ER_00721,Global temperatures will rise 2°C by 2050 (context 72),environment,supported,0.84,easy,Climate models,2
ER_00722,Plastic pollution is the biggest ocean threat (context 72),environment,undecided,0.605,medium,Marine research,4
ER_00723,Nuclear power is the safest energy source (context 72),environment,supported,0.791,hard,Mortality data,1
ER_00724,Deforestation causes 10% of global emissions (context 72),environment,supported,0.687,expert,UNFCCC data,1
ER_00725,Electric cars will solve air pollution (context 72),environment,rejected,0.902,easy,Grid emissions,3
ER_00726,Coral reefs will disappear by 2050 (context 72),environment,undecided,0.864,medium,Marine biology,4
ER_00727,Recycling significantly reduces waste (context 72),environment,undecided,0.749,hard,Garbage audits,3
ER_00728,Organic farming is more sustainable (context 72),environment,undecided,0.757,expert,Land use data,3
ER_00729,Sea levels will rise 1 meter by 2100 (context 72),environment,undecided,0.877,easy,IPCC projections,1
ER_00730,Renewable energy can fully replace fossil fuels (context 72),environment,undecided,0.913,medium,Grid stability,2
ER_00731,Global temperatures will rise 2°C by 2050 (context 73),environment,supported,0.618,expert,Climate models,4
ER_00732,Plastic pollution is the biggest ocean threat (context 73),environment,undecided,0.598,easy,Marine research,2
ER_00733,Nuclear power is the safest energy source (context 73),environment,supported,0.665,medium,Mortality data,3
ER_00734,Deforestation causes 10% of global emissions (context 73),environment,supported,0.941,hard,UNFCCC data,3
ER_00735,Electric cars will solve air pollution (context 73),environment,rejected,0.75,expert,Grid emissions,4
ER_00736,Coral reefs will disappear by 2050 (context 73),environment,undecided,0.927,easy,Marine biology,2
ER_00737,Recycling significantly reduces waste (context 73),environment,undecided,0.736,medium,Garbage audits,2
ER_00738,Organic farming is more sustainable (context 73),environment,undecided,0.719,hard,Land use data,3
ER_00739,Sea levels will rise 1 meter by 2100 (context 73),environment,undecided,0.597,expert,IPCC projections,3
ER_00740,Renewable energy can fully replace fossil fuels (context 73),environment,undecided,0.818,easy,Grid stability,2
ER_00741,Global temperatures will rise 2°C by 2050 (context 74),environment,supported,0.698,hard,Climate models,3
ER_00742,Plastic pollution is the biggest ocean threat (context 74),environment,undecided,0.91,expert,Marine research,4
ER_00743,Nuclear power is the safest energy source (context 74),environment,supported,0.773,easy,Mortality data,3
ER_00744,Deforestation causes 10% of global emissions (context 74),environment,supported,0.9,medium,UNFCCC data,3
ER_00745,Electric cars will solve air pollution (context 74),environment,rejected,0.894,hard,Grid emissions,3
ER_00746,Coral reefs will disappear by 2050 (context 74),environment,undecided,0.938,expert,Marine biology,2
ER_00747,Recycling significantly reduces waste (context 74),environment,undecided,0.753,easy,Garbage audits,1
ER_00748,Organic farming is more sustainable (context 74),environment,undecided,0.84,medium,Land use data,2
ER_00749,Sea levels will rise 1 meter by 2100 (context 74),environment,undecided,0.803,hard,IPCC projections,4
ER_00750,Renewable energy can fully replace fossil fuels (context 74),environment,undecided,0.717,expert,Grid stability,1
ER_00751,Global temperatures will rise 2°C by 2050 (context 75),environment,supported,0.855,medium,Climate models,1
ER_00752,Plastic pollution is the biggest ocean threat (context 75),environment,undecided,0.862,hard,Marine research,2
ER_00753,Nuclear power is the safest energy source (context 75),environment,supported,0.861,expert,Mortality data,2
ER_00754,Deforestation causes 10% of global emissions (context 75),environment,supported,0.614,easy,UNFCCC data,3
ER_00755,Electric cars will solve air pollution (context 75),environment,rejected,0.86,medium,Grid emissions,2
ER_00756,Coral reefs will disappear by 2050 (context 75),environment,undecided,0.784,hard,Marine biology,4
ER_00757,Recycling significantly reduces waste (context 75),environment,undecided,0.683,expert,Garbage audits,2
ER_00758,Organic farming is more sustainable (context 75),environment,undecided,0.711,easy,Land use data,4
ER_00759,Sea levels will rise 1 meter by 2100 (context 75),environment,undecided,0.768,medium,IPCC projections,2
ER_00760,Renewable energy can fully replace fossil fuels (context 75),environment,undecided,0.722,hard,Grid stability,1
ER_00761,Global temperatures will rise 2°C by 2050 (context 76),environment,supported,0.6,easy,Climate models,3
ER_00762,Plastic pollution is the biggest ocean threat (context 76),environment,undecided,0.556,medium,Marine research,1
ER_00763,Nuclear power is the safest energy source (context 76),environment,supported,0.768,hard,Mortality data,1
ER_00764,Deforestation causes 10% of global emissions (context 76),environment,supported,0.876,expert,UNFCCC data,4
ER_00765,Electric cars will solve air pollution (context 76),environment,rejected,0.828,easy,Grid emissions,1
ER_00766,Coral reefs will disappear by 2050 (context 76),environment,undecided,0.691,medium,Marine biology,1
ER_00767,Recycling significantly reduces waste (context 76),environment,undecided,0.755,hard,Garbage audits,3
ER_00768,Organic farming is more sustainable (context 76),environment,undecided,0.568,expert,Land use data,4
ER_00769,Sea levels will rise 1 meter by 2100 (context 76),environment,undecided,0.917,easy,IPCC projections,3
ER_00770,Renewable energy can fully replace fossil fuels (context 76),environment,undecided,0.693,medium,Grid stability,2
ER_00771,Global temperatures will rise 2°C by 2050 (context 77),environment,supported,0.834,expert,Climate models,2
ER_00772,Plastic pollution is the biggest ocean threat (context 77),environment,undecided,0.777,easy,Marine research,3
ER_00773,Nuclear power is the safest energy source (context 77),environment,supported,0.651,medium,Mortality data,4
ER_00774,Deforestation causes 10% of global emissions (context 77),environment,supported,0.735,hard,UNFCCC data,2
ER_00775,Electric cars will solve air pollution (context 77),environment,rejected,0.595,expert,Grid emissions,4
ER_00776,Coral reefs will disappear by 2050 (context 77),environment,undecided,0.8,easy,Marine biology,4
ER_00777,Recycling significantly reduces waste (context 77),environment,undecided,0.729,medium,Garbage audits,3
ER_00778,Organic farming is more sustainable (context 77),environment,undecided,0.612,hard,Land use data,4
ER_00779,Sea levels will rise 1 meter by 2100 (context 77),environment,undecided,0.908,expert,IPCC projections,3
ER_00780,Renewable energy can fully replace fossil fuels (context 77),environment,undecided,0.599,easy,Grid stability,1
ER_00781,Global temperatures will rise 2°C by 2050 (context 78),environment,supported,0.754,hard,Climate models,4
ER_00782,Plastic pollution is the biggest ocean threat (context 78),environment,undecided,0.852,expert,Marine research,1
ER_00783,Nuclear power is the safest energy source (context 78),environment,supported,0.66,easy,Mortality data,1
ER_00784,Deforestation causes 10% of global emissions (context 78),environment,supported,0.66,medium,UNFCCC data,3
ER_00785,Electric cars will solve air pollution (context 78),environment,rejected,0.591,hard,Grid emissions,4
ER_00786,Coral reefs will disappear by 2050 (context 78),environment,undecided,0.875,expert,Marine biology,4
ER_00787,Recycling significantly reduces waste (context 78),environment,undecided,0.603,easy,Garbage audits,3
ER_00788,Organic farming is more sustainable (context 78),environment,undecided,0.717,medium,Land use data,2
ER_00789,Sea levels will rise 1 meter by 2100 (context 78),environment,undecided,0.702,hard,IPCC projections,1
ER_00790,Renewable energy can fully replace fossil fuels (context 78),environment,undecided,0.688,expert,Grid stability,1
ER_00791,Global temperatures will rise 2°C by 2050 (context 79),environment,supported,0.57,medium,Climate models,4
ER_00792,Plastic pollution is the biggest ocean threat (context 79),environment,undecided,0.8,hard,Marine research,1
ER_00793,Nuclear power is the safest energy source (context 79),environment,supported,0.799,expert,Mortality data,4
ER_00794,Deforestation causes 10% of global emissions (context 79),environment,supported,0.889,easy,UNFCCC data,3
ER_00795,Electric cars will solve air pollution (context 79),environment,rejected,0.556,medium,Grid emissions,4
ER_00796,Coral reefs will disappear by 2050 (context 79),environment,undecided,0.901,hard,Marine biology,2
ER_00797,Recycling significantly reduces waste (context 79),environment,undecided,0.77,expert,Garbage audits,1
ER_00798,Organic farming is more sustainable (context 79),environment,undecided,0.708,easy,Land use data,1
ER_00799,Sea levels will rise 1 meter by 2100 (context 79),environment,undecided,0.626,medium,IPCC projections,4
ER_00800,Renewable energy can fully replace fossil fuels (context 79),environment,undecided,0.906,hard,Grid stability,3
ER_00801,Global temperatures will rise 2°C by 2050 (context 80),environment,supported,0.926,easy,Climate models,4
ER_00802,Plastic pollution is the biggest ocean threat (context 80),environment,undecided,0.889,medium,Marine research,2
ER_00803,Nuclear power is the safest energy source (context 80),environment,supported,0.824,hard,Mortality data,3
ER_00804,Deforestation causes 10% of global emissions (context 80),environment,supported,0.797,expert,UNFCCC data,1
ER_00805,Electric cars will solve air pollution (context 80),environment,rejected,0.74,easy,Grid emissions,3
ER_00806,Coral reefs will disappear by 2050 (context 80),environment,undecided,0.648,medium,Marine biology,4
ER_00807,Recycling significantly reduces waste (context 80),environment,undecided,0.694,hard,Garbage audits,4
ER_00808,Organic farming is more sustainable (context 80),environment,undecided,0.927,expert,Land use data,2
ER_00809,Sea levels will rise 1 meter by 2100 (context 80),environment,undecided,0.836,easy,IPCC projections,4
ER_00810,Renewable energy can fully replace fossil fuels (context 80),environment,undecided,0.898,medium,Grid stability,2
ER_00811,Global temperatures will rise 2°C by 2050 (context 81),environment,supported,0.87,expert,Climate models,4
ER_00812,Plastic pollution is the biggest ocean threat (context 81),environment,undecided,0.767,easy,Marine research,2
ER_00813,Nuclear power is the safest energy source (context 81),environment,supported,0.937,medium,Mortality data,4
ER_00814,Deforestation causes 10% of global emissions (context 81),environment,supported,0.624,hard,UNFCCC data,3
ER_00815,Electric cars will solve air pollution (context 81),environment,rejected,0.761,expert,Grid emissions,3
ER_00816,Coral reefs will disappear by 2050 (context 81),environment,undecided,0.837,easy,Marine biology,2
ER_00817,Recycling significantly reduces waste (context 81),environment,undecided,0.664,medium,Garbage audits,1
ER_00818,Organic farming is more sustainable (context 81),environment,undecided,0.761,hard,Land use data,3
ER_00819,Sea levels will rise 1 meter by 2100 (context 81),environment,undecided,0.747,expert,IPCC projections,3
ER_00820,Renewable energy can fully replace fossil fuels (context 81),environment,undecided,0.591,easy,Grid stability,3
ER_00821,Global temperatures will rise 2°C by 2050 (context 82),environment,supported,0.693,hard,Climate models,2
ER_00822,Plastic pollution is the biggest ocean threat (context 82),environment,undecided,0.672,expert,Marine research,2
ER_00823,Nuclear power is the safest energy source (context 82),environment,supported,0.566,easy,Mortality data,4
ER_00824,Deforestation causes 10% of global emissions (context 82),environment,supported,0.771,medium,UNFCCC data,2
ER_00825,Electric cars will solve air pollution (context 82),environment,rejected,0.79,hard,Grid emissions,1
ER_00826,Coral reefs will disappear by 2050 (context 82),environment,undecided,0.891,expert,Marine biology,2
ER_00827,Recycling significantly reduces waste (context 82),environment,undecided,0.691,easy,Garbage audits,2
ER_00828,Organic farming is more sustainable (context 82),environment,undecided,0.824,medium,Land use data,1
ER_00829,Sea levels will rise 1 meter by 2100 (context 82),environment,undecided,0.606,hard,IPCC projections,1
ER_00830,Renewable energy can fully replace fossil fuels (context 82),environment,undecided,0.805,expert,Grid stability,1
ER_00831,Global temperatures will rise 2°C by 2050 (context 83),environment,supported,0.717,medium,Climate models,4
ER_00832,Plastic pollution is the biggest ocean threat (context 83),environment,undecided,0.922,hard,Marine research,4
ER_00833,Nuclear power is the safest energy source (context 83),environment,supported,0.662,expert,Mortality data,3
ER_00834,Deforestation causes 10% of global emissions (context 83),environment,supported,0.755,easy,UNFCCC data,2
ER_00835,Electric cars will solve air pollution (context 83),environment,rejected,0.927,medium,Grid emissions,4
ER_00836,Coral reefs will disappear by 2050 (context 83),environment,undecided,0.68,hard,Marine biology,1
ER_00837,Recycling significantly reduces waste (context 83),environment,undecided,0.583,expert,Garbage audits,1
ER_00838,Organic farming is more sustainable (context 83),environment,undecided,0.869,easy,Land use data,2
ER_00839,Sea levels will rise 1 meter by 2100 (context 83),environment,undecided,0.869,medium,IPCC projections,3
ER_00840,Renewable energy can fully replace fossil fuels (context 83),environment,undecided,0.661,hard,Grid stability,4
ER_00841,Global temperatures will rise 2°C by 2050 (context 84),environment,supported,0.701,easy,Climate models,4
ER_00842,Plastic pollution is the biggest ocean threat (context 84),environment,undecided,0.632,medium,Marine research,3
ER_00843,Nuclear power is the safest energy source (context 84),environment,supported,0.643,hard,Mortality data,2
ER_00844,Deforestation causes 10% of global emissions (context 84),environment,supported,0.593,expert,UNFCCC data,2
ER_00845,Electric cars will solve air pollution (context 84),environment,rejected,0.774,easy,Grid emissions,4
ER_00846,Coral reefs will disappear by 2050 (context 84),environment,undecided,0.828,medium,Marine biology,4
ER_00847,Recycling significantly reduces waste (context 84),environment,undecided,0.839,hard,Garbage audits,1
ER_00848,Organic farming is more sustainable (context 84),environment,undecided,0.715,expert,Land use data,4
ER_00849,Sea levels will rise 1 meter by 2100 (context 84),environment,undecided,0.675,easy,IPCC projections,4
ER_00850,Renewable energy can fully replace fossil fuels (context 84),environment,undecided,0.824,medium,Grid stability,1
ER_00851,Global temperatures will rise 2°C by 2050 (context 85),environment,supported,0.616,expert,Climate models,2
ER_00852,Plastic pollution is the biggest ocean threat (context 85),environment,undecided,0.669,easy,Marine research,1
ER_00853,Nuclear power is the safest energy source (context 85),environment,supported,0.622,medium,Mortality data,1
ER_00854,Deforestation causes 10% of global emissions (context 85),environment,supported,0.755,hard,UNFCCC data,4
ER_00855,Electric cars will solve air pollution (context 85),environment,rejected,0.836,expert,Grid emissions,2
ER_00856,Coral reefs will disappear by 2050 (context 85),environment,undecided,0.752,easy,Marine biology,1
ER_00857,Recycling significantly reduces waste (context 85),environment,undecided,0.598,medium,Garbage audits,2
ER_00858,Organic farming is more sustainable (context 85),environment,undecided,0.928,hard,Land use data,3
ER_00859,Sea levels will rise 1 meter by 2100 (context 85),environment,undecided,0.736,expert,IPCC projections,4
ER_00860,Renewable energy can fully replace fossil fuels (context 85),environment,undecided,0.881,easy,Grid stability,2
ER_00861,Global temperatures will rise 2°C by 2050 (context 86),environment,supported,0.764,hard,Climate models,4
ER_00862,Plastic pollution is the biggest ocean threat (context 86),environment,undecided,0.921,expert,Marine research,4
ER_00863,Nuclear power is the safest energy source (context 86),environment,supported,0.801,easy,Mortality data,2
ER_00864,Deforestation causes 10% of global emissions (context 86),environment,supported,0.703,medium,UNFCCC data,3
ER_00865,Electric cars will solve air pollution (context 86),environment,rejected,0.738,hard,Grid emissions,3
ER_00866,Coral reefs will disappear by 2050 (context 86),environment,undecided,0.585,expert,Marine biology,1
ER_00867,Recycling significantly reduces waste (context 86),environment,undecided,0.825,easy,Garbage audits,4
ER_00868,Organic farming is more sustainable (context 86),environment,undecided,0.734,medium,Land use data,3
ER_00869,Sea levels will rise 1 meter by 2100 (context 86),environment,undecided,0.748,hard,IPCC projections,1
ER_00870,Renewable energy can fully replace fossil fuels (context 86),environment,undecided,0.568,expert,Grid stability,1
ER_00871,Global temperatures will rise 2°C by 2050 (context 87),environment,supported,0.882,medium,Climate models,4
ER_00872,Plastic pollution is the biggest ocean threat (context 87),environment,undecided,0.576,hard,Marine research,4
ER_00873,Nuclear power is the safest energy source (context 87),environment,supported,0.829,expert,Mortality data,2
ER_00874,Deforestation causes 10% of global emissions (context 87),environment,supported,0.596,easy,UNFCCC data,1
ER_00875,Electric cars will solve air pollution (context 87),environment,rejected,0.669,medium,Grid emissions,4
ER_00876,Coral reefs will disappear by 2050 (context 87),environment,undecided,0.946,hard,Marine biology,3
