id,proposition,domain,ground_truth,confidence,difficulty,evidence_hints,expected_rounds
LR_00612,Intellectual property protection stifles innovation (context 61),legal,undecided,0.756,easy,Economic analysis,3
LR_00613,The contract was validly formed (context 61),legal,supported,0.925,medium,Contract law,3
LR_00614,The search violates the Fourth Amendment (context 61),legal,undecided,0.636,hard,Constitutional law,2
LR_00615,The employer is liable for workplace harassment (context 61),legal,supported,0.877,expert,Title VII,3
LR_00616,The patent claim is obvious (context 61),legal,undecided,0.939,easy,Prior art search,4
LR_00617,The testimony is admissible under hearsay rules (context 61),legal,rejected,0.609,medium,Evidence rules,3
LR_00618,The merger will harm competition (context 61),legal,undecided,0.907,hard,Antitrust analysis,2
LR_00619,The defendant meets the insanity defense criteria (context 61),legal,undecided,0.871,expert,Psychiatric evaluation,2
LR_00620,The non-compete clause is enforceable (context 61),legal,rejected,0.859,easy,State law precedents,1
LR_00621,The defendant had a right to self-defense (context 62),legal,undecided,0.939,hard,Case precedents,4
LR_00622,Intellectual property protection stifles innovation (context 62),legal,undecided,0.647,expert,Economic analysis,4
LR_00623,The contract was validly formed (context 62),legal,supported,0.795,easy,Contract law,4
LR_00624,The search violates the Fourth Amendment (context 62),legal,undecided,0.562,medium,Constitutional law,4
LR_00625,The employer is liable for workplace harassment (context 62),legal,supported,0.6,hard,Title VII,2
LR_00626,The patent claim is obvious (context 62),legal,undecided,0.625,expert,Prior art search,4
LR_00627,The testimony is admissible under hearsay rules (context 62),legal,rejected,0.606,easy,Evidence rules,2
LR_00628,The merger will harm competition (context 62),legal,undecided,0.856,medium,Antitrust analysis,4
LR_00629,The defendant meets the insanity defense criteria (context 62),legal,undecided,0.769,hard,Psychiatric evaluation,2
LR_00630,The non-compete clause is enforceable (context 62),legal,rejected,0.895,expert,State law precedents,3
LR_00631,The defendant had a right to self-defense (context 63),legal,undecided,0.795,medium,Case precedents,3
LR_00632,Intellectual property protection stifles innovation (context 63),legal,undecided,0.921,hard,Economic analysis,1
LR_00633,The contract was validly formed (context 63),legal,supported,0.64,expert,Contract law,2
LR_00634,The search violates the Fourth Amendment (context 63),legal,undecided,0.822,easy,Constitutional law,3
LR_00635,The employer is liable for workplace harassment (context 63),legal,supported,0.795,medium,Title VII,3
LR_00636,The patent claim is obvious (context 63),legal,undecided,0.654,hard,Prior art search,4
LR_00637,The testimony is admissible under hearsay rules (context 63),legal,rejected,0.707,expert,Evidence rules,2
LR_00638,The merger will harm competition (context 63),legal,undecided,0.581,easy,Antitrust analysis,1
LR_00639,The defendant meets the insanity defense criteria (context 63),legal,undecided,0.932,medium,Psychiatric evaluation,3
LR_00640,The non-compete clause is enforceable (context 63),legal,rejected,0.695,hard,State law precedents,2
LR_00641,The defendant had a right to self-defense (context 64),legal,undecided,0.791,easy,Case precedents,4
LR_00642,Intellectual property protection stifles innovation (context 64),legal,undecided,0.76,medium,Economic analysis,2
LR_00643,The contract was validly formed (context 64),legal,supported,0.755,hard,Contract law,4
LR_00644,The search violates the Fourth Amendment (context 64),legal,undecided,0.742,expert,Constitutional law,1
LR_00645,The employer is liable for workplace harassment (context 64),legal,supported,0.689,easy,Title VII,1
LR_00646,The patent claim is obvious (context 64),legal,undecided,0.684,medium,Prior art search,1
LR_00647,The testimony is admissible under hearsay rules (context 64),legal,rejected,0.91,hard,Evidence rules,2
LR_00648,The merger will harm competition (context 64),legal,undecided,0.885,expert,Antitrust analysis,4
LR_00649,The defendant meets the insanity defense criteria (context 64),legal,undecided,0.76,easy,Psychiatric evaluation,1
LR_00650,The non-compete clause is enforceable (context 64),legal,rejected,0.651,medium,State law precedents,2
LR_00651,The defendant had a right to self-defense (context 65),legal,undecided,0.942,expert,Case precedents,4
LR_00652,Intellectual property protection stifles innovation (context 65),legal,undecided,0.609,easy,Economic analysis,2
LR_00653,The contract was validly formed (context 65),legal,supported,0.791,medium,Contract law,1
LR_00654,The search violates the Fourth Amendment (context 65),legal,undecided,0.686,hard,Constitutional law,4
LR_00655,The employer is liable for workplace harassment (context 65),legal,supported,0.864,expert,Title VII,1
LR_00656,The patent claim is obvious (context 65),legal,undecided,0.749,easy,Prior art search,1
LR_00657,The testimony is admissible under hearsay rules (context 65),legal,rejected,0.787,medium,Evidence rules,2
LR_00658,The merger will harm competition (context 65),legal,undecided,0.783,hard,Antitrust analysis,2
LR_00659,The defendant meets the insanity defense criteria (context 65),legal,undecided,0.681,expert,Psychiatric evaluation,2
LR_00660,The non-compete clause is enforceable (context 65),legal,rejected,0.738,easy,State law precedents,3
LR_00661,The defendant had a right to self-defense (context 66),legal,undecided,0.905,hard,Case precedents,1
LR_00662,Intellectual property protection stifles innovation (context 66),legal,undecided,0.927,expert,Economic analysis,3
LR_00663,The contract was validly formed (context 66),legal,supported,0.616,easy,Contract law,3
LR_00664,The search violates the Fourth Amendment (context 66),legal,undecided,0.766,medium,Constitutional law,4
LR_00665,The employer is liable for workplace harassment (context 66),legal,supported,0.617,hard,Title VII,2
LR_00666,The patent claim is obvious (context 66),legal,undecided,0.725,expert,Prior art search,2
LR_00667,The testimony is admissible under hearsay rules (context 66),legal,rejected,0.661,easy,Evidence rules,2
LR_00668,The merger will harm competition (context 66),legal,undecided,0.624,medium,Antitrust analysis,1
LR_00669,The defendant meets the insanity defense criteria (context 66),legal,undecided,0.772,hard,Psychiatric evaluation,3
LR_00670,The non-compete clause is enforceable (context 66),legal,rejected,0.717,expert,State law precedents,3
LR_00671,The defendant had a right to self-defense (context 67),legal,undecided,0.803,medium,Case precedents,3
LR_00672,Intellectual property protection stifles innovation (context 67),legal,undecided,0.95,hard,Economic analysis,4
LR_00673,The contract was validly formed (context 67),legal,supported,0.94,expert,Contract law,3
LR_00674,The search violates the Fourth Amendment (context 67),legal,undecided,0.861,easy,Constitutional law,3
LR_00675,The employer is liable for workplace harassment (context 67),legal,supported,0.644,medium,Title VII,2
LR_00676,The patent claim is obvious (context 67),legal,undecided,0.787,hard,Prior art search,4
LR_00677,The testimony is admissible under hearsay rules (context 67),legal,rejected,0.849,expert,Evidence rules,4
LR_00678,The merger will harm competition (context 67),legal,undecided,0.584,easy,Antitrust analysis,4
LR_00679,The defendant meets the insanity defense criteria (context 67),legal,undecided,0.832,medium,Psychiatric evaluation,2
LR_00680,The non-compete clause is enforceable (context 67),legal,rejected,0.853,hard,State law precedents,4
LR_00681,The defendant had a right to self-defense (context 68),legal,undecided,0.581,easy,Case precedents,4
LR_00682,Intellectual property protection stifles innovation (context 68),legal,undecided,0.553,medium,Economic analysis,3
LR_00683,The contract was validly formed (context 68),legal,supported,0.817,hard,Contract law,2
LR_00684,The search violates the Fourth Amendment (context 68),legal,undecided,0.834,expert,Constitutional law,1
LR_00685,The employer is liable for workplace harassment (context 68),legal,supported,0.688,easy,Title VII,3
LR_00686,The patent claim is obvious (context 68),legal,undecided,0.914,medium,Prior art search,3
LR_00687,The testimony is admissible under hearsay rules (context 68),legal,rejected,0.913,hard,Evidence rules,3
LR_00688,The merger will harm competition (context 68),legal,undecided,0.626,expert,Antitrust analysis,2
LR_00689,The defendant meets the insanity defense criteria (context 68),legal,undecided,0.907,easy,Psychiatric evaluation,4
LR_00690,The non-compete clause is enforceable (context 68),legal,rejected,0.888,medium,State law precedents,3
LR_00691,The defendant had a right to self-defense (context 69),legal,undecided,0.629,expert,Case precedents,4
LR_00692,Intellectual property protection stifles innovation (context 69),legal,undecided,0.854,easy,Economic analysis,3
LR_00693,The contract was validly formed (context 69),legal,supported,0.758,medium,Contract law,2
LR_00694,The search violates the Fourth Amendment (context 69),legal,undecided,0.812,hard,Constitutional law,3
LR_00695,The employer is liable for workplace harassment (context 69),legal,supported,0.625,expert,Title VII,1
LR_00696,The patent claim is obvious (context 69),legal,undecided,0.554,easy,Prior art search,2
LR_00697,The testimony is admissible under hearsay rules (context 69),legal,rejected,0.929,medium,Evidence rules,4
LR_00698,The merger will harm competition (context 69),legal,undecided,0.923,hard,Antitrust analysis,2
LR_00699,The defendant meets the insanity defense criteria (context 69),legal,undecided,0.779,expert,Psychiatric evaluation,3
LR_00700,The non-compete clause is enforceable (context 69),legal,rejected,0.695,easy,State law precedents,4
LR_00701,The defendant had a right to self-defense (context 70),legal,undecided,0.589,hard,Case precedents,2
LR_00702,Intellectual property protection stifles innovation (context 70),legal,undecided,0.662,expert,Economic analysis,3
LR_00703,The contract was validly formed (context 70),legal,supported,0.81,easy,Contract law,2
LR_00704,The search violates the Fourth Amendment (context 70),legal,undecided,0.837,medium,Constitutional law,2
LR_00705,The employer is liable for workplace harassment (context 70),legal,supported,0.733,hard,Title VII,1
LR_00706,The patent claim is obvious (context 70),legal,undecided,0.783,expert,Prior art search,3
LR_00707,The testimony is admissible under hearsay rules (context 70),legal,rejected,0.944,easy,Evidence rules,4
LR_00708,The merger will harm competition (context 70),legal,undecided,0.76,medium,Antitrust analysis,3
LR_00709,The defendant meets the insanity defense criteria (context 70),legal,undecided,0.826,hard,Psychiatric evaluation,2
LR_00710,The non-compete clause is enforceable (context 70),legal,rejected,0.688,expert,State law precedents,4
LR_00711,The defendant had a right to self-defense (context 71),legal,undecided,0.947,medium,Case precedents,1
LR_00712,Intellectual property protection stifles innovation (context 71),legal,undecided,0.883,hard,Economic analysis,3
LR_00713,The contract was validly formed (context 71),legal,supported,0.694,expert,Contract law,2
LR_00714,The search violates the Fourth Amendment (context 71),legal,undecided,0.833,easy,Constitutional law,3
LR_00715,The employer is liable for workplace harassment (context 71),legal,supported,0.783,medium,Title VII,1
LR_00716,The patent claim is obvious (context 71),legal,undecided,0.569,hard,Prior art search,1
LR_00717,The testimony is admissible under hearsay rules (context 71),legal,rejected,0.931,expert,Evidence rules,4
LR_00718,The merger will harm competition (context 71),legal,undecided,0.829,easy,Antitrust analysis,3
LR_00719,The defendant meets the insanity defense criteria (context 71),legal,undecided,0.908,medium,Psychiatric evaluation,3
LR_00720,The non-compete clause is enforceable (context 71),legal,rejected,0.909,hard,State law precedents,1
LR_00721,The defendant had a right to self-defense (context 72),legal,undecided,0.6,easy,Case precedents,3
LR_00722,Intellectual property protection stifles innovation (context 72),legal,undecided,0.823,medium,Economic analysis,4
LR_00723,The contract was validly formed (context 72),legal,supported,0.918,hard,Contract law,1
LR_00724,The search violates the Fourth Amendment (context 72),legal,undecided,0.685,expert,Constitutional law,4
LR_00725,The employer is liable for workplace harassment (context 72),legal,supported,0.622,easy,Title VII,4
LR_00726,The patent claim is obvious (context 72),legal,undecided,0.552,medium,Prior art search,1
LR_00727,The testimony is admissible under hearsay rules (context 72),legal,rejected,0.823,hard,Evidence rules,2
LR_00728,The merger will harm competition (context 72),legal,undecided,0.864,expert,Antitrust analysis,3
LR_00729,The defendant meets the insanity defense criteria (context 72),legal,undecided,0.652,easy,Psychiatric evaluation,2
LR_00730,The non-compete clause is enforceable (context 72),legal,rejected,0.746,medium,State law precedents,1
LR_00731,The defendant had a right to self-defense (context 73),legal,undecided,0.687,expert,Case precedents,1
LR_00732,Intellectual property protection stifles innovation (context 73),legal,undecided,0.577,easy,Economic analysis,4
LR_00733,The contract was validly formed (context 73),legal,supported,0.787,medium,Contract law,1
LR_00734,The search violates the Fourth Amendment (context 73),legal,undecided,0.705,hard,Constitutional law,3
LR_00735,The employer is liable for workplace harassment (context 73),legal,supported,0.747,expert,Title VII,1
LR_00736,The patent claim is obvious (context 73),legal,undecided,0.91,easy,Prior art search,2
LR_00737,The testimony is admissible under hearsay rules (context 73),legal,rejected,0.679,medium,Evidence rules,2
LR_00738,The merger will harm competition (context 73),legal,undecided,0.792,hard,Antitrust analysis,3
LR_00739,The defendant meets the insanity defense criteria (context 73),legal,undecided,0.838,expert,Psychiatric evaluation,2
LR_00740,The non-compete clause is enforceable (context 73),legal,rejected,0.587,easy,State law precedents,3
LR_00741,The defendant had a right to self-defense (context 74),legal,undecided,0.874,hard,Case precedents,2
LR_00742,Intellectual property protection stifles innovation (context 74),legal,undecided,0.764,expert,Economic analysis,1
LR_00743,The contract was validly formed (context 74),legal,supported,0.92,easy,Contract law,3
LR_00744,The search violates the Fourth Amendment (context 74),legal,undecided,0.605,medium,Constitutional law,2
LR_00745,The employer is liable for workplace harassment (context 74),legal,supported,0.895,hard,Title VII,1
LR_00746,The patent claim is obvious (context 74),legal,undecided,0.615,expert,Prior art search,3
LR_00747,The testimony is admissible under hearsay rules (context 74),legal,rejected,0.8,easy,Evidence rules,2
LR_00748,The merger will harm competition (context 74),legal,undecided,0.818,medium,Antitrust analysis,3
LR_00749,The defendant meets the insanity defense criteria (context 74),legal,undecided,0.638,hard,Psychiatric evaluation,4
LR_00750,The non-compete clause is enforceable (context 74),legal,rejected,0.868,expert,State law precedents,3
LR_00751,The defendant had a right to self-defense (context 75),legal,undecided,0.748,medium,Case precedents,1
LR_00752,Intellectual property protection stifles innovation (context 75),legal,undecided,0.866,hard,Economic analysis,2
LR_00753,The contract was validly formed (context 75),legal,supported,0.605,expert,Contract law,1
LR_00754,The search violates the Fourth Amendment (context 75),legal,undecided,0.818,easy,Constitutional law,3
LR_00755,The employer is liable for workplace harassment (context 75),legal,supported,0.764,medium,Title VII,1
LR_00756,The patent claim is obvious (context 75),legal,undecided,0.585,hard,Prior art search,3
LR_00757,The testimony is admissible under hearsay rules (context 75),legal,rejected,0.614,expert,Evidence rules,3
LR_00758,The merger will harm competition (context 75),legal,undecided,0.565,easy,Antitrust analysis,3
LR_00759,The defendant meets the insanity defense criteria (context 75),legal,undecided,0.887,medium,Psychiatric evaluation,3
LR_00760,The non-compete clause is enforceable (context 75),legal,rejected,0.892,hard,State law precedents,4
LR_00761,The defendant had a right to self-defense (context 76),legal,undecided,0.665,easy,Case precedents,2
LR_00762,Intellectual property protection stifles innovation (context 76),legal,undecided,0.59,medium,Economic analysis,3
LR_00763,The contract was validly formed (context 76),legal,supported,0.901,hard,Contract law,2
LR_00764,The search violates the Fourth Amendment (context 76),legal,undecided,0.803,expert,Constitutional law,4
LR_00765,The employer is liable for workplace harassment (context 76),legal,supported,0.676,easy,Title VII,4
LR_00766,The patent claim is obvious (context 76),legal,undecided,0.823,medium,Prior art search,3
LR_00767,The testimony is admissible under hearsay rules (context 76),legal,rejected,0.85,hard,Evidence rules,3
LR_00768,The merger will harm competition (context 76),legal,undecided,0.775,expert,Antitrust analysis,2
LR_00769,The defendant meets the insanity defense criteria (context 76),legal,undecided,0.608,easy,Psychiatric evaluation,2
LR_00770,The non-compete clause is enforceable (context 76),legal,rejected,0.686,medium,State law precedents,2
LR_00771,The defendant had a right to self-defense (context 77),legal,undecided,0.729,expert,Case precedents,2
LR_00772,Intellectual property protection stifles innovation (context 77),legal,undecided,0.899,easy,Economic analysis,1
LR_00773,The contract was validly formed (context 77),legal,supported,0.668,medium,Contract law,1
LR_00774,The search violates the Fourth Amendment (context 77),legal,undecided,0.781,hard,Constitutional law,1
LR_00775,The employer is liable for workplace harassment (context 77),legal,supported,0.707,expert,Title VII,4
LR_00776,The patent claim is obvious (context 77),legal,undecided,0.908,easy,Prior art search,3
LR_00777,The testimony is admissible under hearsay rules (context 77),legal,rejected,0.7,medium,Evidence rules,2
LR_00778,The merger will harm competition (context 77),legal,undecided,0.79,hard,Antitrust analysis,3
LR_00779,The defendant meets the insanity defense criteria (context 77),legal,undecided,0.819,expert,Psychiatric evaluation,4
LR_00780,The non-compete clause is enforceable (context 77),legal,rejected,0.705,easy,State law precedents,1
LR_00781,The defendant had a right to self-defense (context 78),legal,undecided,0.842,hard,Case precedents,2
LR_00782,Intellectual property protection stifles innovation (context 78),legal,undecided,0.889,expert,Economic analysis,2
LR_00783,The contract was validly formed (context 78),legal,supported,0.635,easy,Contract law,4
LR_00784,The search violates the Fourth Amendment (context 78),legal,undecided,0.768,medium,Constitutional law,3
LR_00785,The employer is liable for workplace harassment (context 78),legal,supported,0.579,hard,Title VII,1
LR_00786,The patent claim is obvious (context 78),legal,undecided,0.587,expert,Prior art search,2
LR_00787,The testimony is admissible under hearsay rules (context 78),legal,rejected,0.766,easy,Evidence rules,4
LR_00788,The merger will harm competition (context 78),legal,undecided,0.771,medium,Antitrust analysis,1
LR_00789,The defendant meets the insanity defense criteria (context 78),legal,undecided,0.81,hard,Psychiatric evaluation,4
LR_00790,The non-compete clause is enforceable (context 78),legal,rejected,0.588,expert,State law precedents,2
LR_00791,The defendant had a right to self-defense (context 79),legal,undecided,0.874,medium,Case precedents,3
LR_00792,Intellectual property protection stifles innovation (context 79),legal,undecided,0.556,hard,Economic analysis,4
LR_00793,The contract was validly formed (context 79),legal,supported,0.842,expert,Contract law,1
LR_00794,The search violates the Fourth Amendment (context 79),legal,undecided,0.699,easy,Constitutional law,2
LR_00795,The employer is liable for workplace harassment (context 79),legal,supported,0.782,medium,Title VII,4
LR_00796,The patent claim is obvious (context 79),legal,undecided,0.907,hard,Prior art search,4
LR_00797,The testimony is admissible under hearsay rules (context 79),legal,rejected,0.889,expert,Evidence rules,1
LR_00798,The merger will harm competition (context 79),legal,undecided,0.783,easy,Antitrust analysis,3
LR_00799,The defendant meets the insanity defense criteria (context 79),legal,undecided,0.862,medium,Psychiatric evaluation,2
LR_00800,The non-compete clause is enforceable (context 79),legal,rejected,0.624,hard,State law precedents,2
LR_00801,The defendant had a right to self-defense (context 80),legal,undecided,0.724,easy,Case precedents,2
LR_00802,Intellectual property protection stifles innovation (context 80),legal,undecided,0.668,medium,Economic analysis,3
LR_00803,The contract was validly formed (context 80),legal,supported,0.71,hard,Contract law,4
LR_00804,The search violates the Fourth Amendment (context 80),legal,undecided,0.809,expert,Constitutional law,2
LR_00805,The employer is liable for workplace harassment (context 80),legal,supported,0.69,easy,Title VII,2
LR_00806,The patent claim is obvious (context 80),legal,undecided,0.849,medium,Prior art search,4
LR_00807,The testimony is admissible under hearsay rules (context 80),legal,rejected,0.562,hard,Evidence rules,1
LR_00808,The merger will harm competition (context 80),legal,undecided,0.849,expert,Antitrust analysis,1
LR_00809,The defendant meets the insanity defense criteria (context 80),legal,undecided,0.718,easy,Psychiatric evaluation,1
LR_00810,The non-compete clause is enforceable (context 80),legal,rejected,0.751,medium,State law precedents,3
LR_00811,The defendant had a right to self-defense (context 81),legal,undecided,0.941,expert,Case precedents,2
LR_00812,Intellectual property protection stifles innovation (context 81),legal,undecided,0.621,easy,Economic analysis,4
LR_00813,The contract was validly formed (context 81),legal,supported,0.76,medium,Contract law,2
LR_00814,The search violates the Fourth Amendment (context 81),legal,undecided,0.734,hard,Constitutional law,4
LR_00815,The employer is liable for workplace harassment (context 81),legal,supported,0.741,expert,Title VII,1
LR_00816,The patent claim is obvious (context 81),legal,undecided,0.699,easy,Prior art search,4
LR_00817,The testimony is admissible under hearsay rules (context 81),legal,rejected,0.56,medium,Evidence rules,2
LR_00818,The merger will harm competition (context 81),legal,undecided,0.602,hard,Antitrust analysis,3
LR_00819,The defendant meets the insanity defense criteria (context 81),legal,undecided,0.831,expert,Psychiatric evaluation,3
LR_00820,The non-compete clause is enforceable (context 81),legal,rejected,0.845,easy,State law precedents,2
LR_00821,The defendant had a right to self-defense (context 82),legal,undecided,0.926,hard,Case precedents,2
LR_00822,Intellectual property protection stifles innovation (context 82),legal,undecided,0.764,expert,Economic analysis,1
LR_00823,The contract was validly formed (context 82),legal,supported,0.709,easy,Contract law,4
LR_00824,The search violates the Fourth Amendment (context 82),legal,undecided,0.583,medium,Constitutional law,4
LR_00825,The employer is liable for workplace harassment (context 82),legal,supported,0.93,hard,Title VII,4
LR_00826,The patent claim is obvious (context 82),legal,undecided,0.945,expert,Prior art search,2
LR_00827,The testimony is admissible under hearsay rules (context 82),legal,rejected,0.933,easy,Evidence rules,3
LR_00828,The merger will harm competition (context 82),legal,undecided,0.635,medium,Antitrust analysis,4
LR_00829,The defendant meets the insanity defense criteria (context 82),legal,undecided,0.729,hard,Psychiatric evaluation,3
LR_00830,The non-compete clause is enforceable (context 82),legal,rejected,0.845,expert,State law precedents,3
LR_00831,The defendant had a right to self-defense (context 83),legal,undecided,0.603,medium,Case precedents,2
LR_00832,Intellectual property protection stifles innovation (context 83),legal,undecided,0.61,hard,Economic analysis,3
LR_00833,The contract was validly formed (context 83),legal,supported,0.944,expert,Contract law,2
LR_00834,The search violates the Fourth Amendment (context 83),legal,undecided,0.782,easy,Constitutional law,1
LR_00835,The employer is liable for workplace harassment (context 83),legal,supported,0.624,medium,Title VII,4
LR_00836,The patent claim is obvious (context 83),legal,undecided,0.673,hard,Prior art search,3
LR_00837,The testimony is admissible under hearsay rules (context 83),legal,rejected,0.887,expert,Evidence rules,4
LR_00838,The merger will harm competition (context 83),legal,undecided,0.656,easy,Antitrust analysis,3
LR_00839,The defendant meets the insanity defense criteria (context 83),legal,undecided,0.727,medium,Psychiatric evaluation,3
LR_00840,The non-compete clause is enforceable (context 83),legal,rejected,0.922,hard,State law precedents,4
LR_00841,The defendant had a right to self-defense (context 84),legal,undecided,0.677,easy,Case precedents,4
LR_00842,Intellectual property protection stifles innovation (context 84),legal,undecided,0.943,medium,Economic analysis,2
LR_00843,The contract was validly formed (context 84),legal,supported,0.749,hard,Contract law,2
LR_00844,The search violates the Fourth Amendment (context 84),legal,undecided,0.552,expert,Constitutional law,1
LR_00845,The employer is liable for workplace harassment (context 84),legal,supported,0.749,easy,Title VII,2
LR_00846,The patent claim is obvious (context 84),legal,undecided,0.584,medium,Prior art search,4
LR_00847,The testimony is admissible under hearsay rules (context 84),legal,rejected,0.656,hard,Evidence rules,4
LR_00848,The merger will harm competition (context 84),legal,undecided,0.592,expert,Antitrust analysis,3
LR_00849,The defendant meets the insanity defense criteria (context 84),legal,undecided,0.931,easy,Psychiatric evaluation,3
LR_00850,The non-compete clause is enforceable (context 84),legal,rejected,0.728,medium,State law precedents,2
LR_00851,The defendant had a right to self-defense (context 85),legal,undecided,0.798,expert,Case precedents,2
LR_00852,Intellectual property protection stifles innovation (context 85),legal,undecided,0.886,easy,Economic analysis,2
LR_00853,The contract was validly formed (context 85),legal,supported,0.698,medium,Contract law,1
LR_00854,The search violates the Fourth Amendment (context 85),legal,undecided,0.757,hard,Constitutional law,4
LR_00855,The employer is liable for workplace harassment (context 85),legal,supported,0.724,expert,Title VII,2
LR_00856,The patent claim is obvious (context 85),legal,undecided,0.735,easy,Prior art search,1
LR_00857,The testimony is admissible under hearsay rules (context 85),legal,rejected,0.766,medium,Evidence rules,1
LR_00858,The merger will harm competition (context 85),legal,undecided,0.6,hard,Antitrust analysis,2
LR_00859,The defendant meets the insanity defense criteria (context 85),legal,undecided,0.832,expert,Psychiatric evaluation,2
LR_00860,The non-compete clause is enforceable (context 85),legal,rejected,0.656,easy,State law precedents,4
LR_00861,The defendant had a right to self-defense (context 86),legal,undecided,0.641,hard,Case precedents,3
LR_00862,Intellectual property protection stifles innovation (context 86),legal,undecided,0.687,expert,Economic analysis,3
LR_00863,The contract was validly formed (context 86),legal,supported,0.742,easy,Contract law,3
LR_00864,The search violates the Fourth Amendment (context 86),legal,undecided,0.945,medium,Constitutional law,2
LR_00865,The employer is liable for workplace harassment (context 86),legal,supported,0.85,hard,Title VII,4
LR_00866,The patent claim is obvious (context 86),legal,undecided,0.792,expert,Prior art search,4
LR_00867,The testimony is admissible under hearsay rules (context 86),legal,rejected,0.851,easy,Evidence rules,2
LR_00868,The merger will harm competition (context 86),legal,undecided,0.779,medium,Antitrust analysis,3
LR_00869,The defendant meets the insanity defense criteria (context 86),legal,undecided,0.596,hard,Psychiatric evaluation,2
LR_00870,The non-compete clause is enforceable (context 86),legal,rejected,0.773,expert,State law precedents,3
LR_00871,The defendant had a right to self-defense (context 87),legal,undecided,0.745,medium,Case precedents,4
LR_00872,Intellectual property protection stifles innovation (context 87),legal,undecided,0.653,hard,Economic analysis,2
LR_00873,The contract was validly formed (context 87),legal,supported,0.714,expert,Contract law,4
LR_00874,The search violates the Fourth Amendment (context 87),legal,undecided,0.748,easy,Constitutional law,3
LR_00875,The employer is liable for workplace harassment (context 87),legal,supported,0.858,medium,Title VII,2
LR_00876,The patent claim is obvious (context 87),legal,undecided,0.688,hard,Prior art search,4
LR_00877,The testimony is admissible under hearsay rules (context 87),legal,rejected,0.924,expert,Evidence rules,1
LR_00878,The merger will harm competition (context 87),legal,undecided,0.836,easy,Antitrust analysis,2
LR_00879,The defendant meets the insanity defense criteria (context 87),legal,undecided,0.704,medium,Psychiatric evaluation,4
LR_00880,The non-compete clause is enforceable (context 87),legal,rejected,0.879,hard,State law precedents,4
LR_00881,The defendant had a right to self-defense (context 88),legal,undecided,0.652,easy,Case precedents,4
LR_00882,Intellectual property protection stifles innovation (context 88),legal,undecided,0.919,medium,Economic analysis,3
LR_00883,The contract was validly formed (context 88),legal,supported,0.699,hard,Contract law,1
LR_00884,The search violates the Fourth Amendment (context 88),legal,undecided,0.715,expert,Constitutional law,3
LR_00885,The employer is liable for workplace harassment (context 88),legal,supported,0.686,easy,Title VII,1
LR_00886,The patent claim is obvious (context 88),legal,undecided,0.718,medium,Prior art search,3
LR_00887,The testimony is admissible under hearsay rules (context 88),legal,rejected,0.87,hard,Evidence rules,2
LR_00888,The merger will harm competition (context 88),legal,undecided,0.791,expert,Antitrust analysis,2
LR_00889,The defendant meets the insanity defense criteria (context 88),legal,undecided,0.901,easy,Psychiatric evaluation,2
LR_00890,The non-compete clause is enforceable (context 88),legal,rejected,0.748,medium,State law precedents,1
LR_00891,The defendant had a right to self-defense (context 89),legal,undecided,0.823,expert,Case precedents,2
LR_00892,Intellectual property protection stifles innovation (context 89),legal,undecided,0.941,easy,Economic analysis,3
LR_00893,The contract was validly formed (context 89),legal,supported,0.557,medium,Contract law,3
LR_00894,The search violates the Fourth Amendment (context 89),legal,undecided,0.861,hard,Constitutional law,3
LR_00895,The employer is liable for workplace harassment (context 89),legal,supported,0.571,expert,Title VII,3
LR_00896,The patent claim is obvious (context 89),legal,undecided,0.83,easy,Prior art search,1
LR_00897,The testimony is admissible under hearsay rules (context 89),legal,rejected,0.911,medium,Evidence rules,4
LR_00898,The merger will harm competition (context 89),legal,undecided,0.568,hard,Antitrust analysis,4
LR_00899,The defendant meets the insanity defense criteria (context 89),legal,undecided,0.703,expert,Psychiatric evaluation,3
LR_00900,The non-compete clause is enforceable (context 89),legal,rejected,0.593,easy,State law precedents,2
LR_00901,The defendant had a right to self-defense (context 90),legal,undecided,0.929,hard,Case precedents,2
LR_00902,Intellectual property protection stifles innovation (context 90),legal,undecided,0.598,expert,Economic analysis,4
LR_00903,The contract was validly formed (context 90),legal,supported,0.692,easy,Contract law,4
LR_00904,The search violates the Fourth Amendment (context 90),legal,undecided,0.828,medium,Constitutional law,3
LR_00905,The employer is liable for workplace harassment (context 90),legal,supported,0.672,hard,Title VII,2
LR_00906,The patent claim is obvious (context 90),legal,undecided,0.612,expert,Prior art search,3
LR_00907,The testimony is admissible under hearsay rules (context 90),legal,rejected,0.56,easy,Evidence rules,3
LR_00908,The merger will harm competition (context 90),legal,undecided,0.556,medium,Antitrust analysis,1
LR_00909,The defendant meets the insanity defense criteria (context 90),legal,undecided,0.91,hard,Psychiatric evaluation,2
LR_00910,The non-compete clause is enforceable (context 90),legal,rejected,0.813,expert,State law precedents,1
LR_00911,The defendant had a right to self-defense (context 91),legal,undecided,0.757,medium,Case precedents,1
LR_00912,Intellectual property protection stifles innovation (context 91),legal,undecided,0.746,hard,Economic analysis,2
LR_00913,The contract was validly formed (context 91),legal,supported,0.937,expert,Contract law,4
LR_00914,The search violates the Fourth Amendment (context 91),legal,undecided,0.668,easy,Constitutional law,2
LR_00915,The employer is liable for workplace harassment (context 91),legal,supported,0.566,medium,Title VII,3
LR_00916,The patent claim is obvious (context 91),legal,undecided,0.709,hard,Prior art search,3
LR_00917,The testimony is admissible under hearsay rules (context 91),legal,rejected,0.593,expert,Evidence rules,4
